fecha,T2M,PRECTOTCORR,PS,RH2M,WS2M,ALLSKY_SFC_SW_DWN,CLOUD_AMT
2026080504,6.4,0.15,73.67,71.04,1.03,0.0,22.23
2026080505,5.9,0.12,73.7,65.25,1.0,0.0,24.57
2026080506,6.1,0.11,73.76,63.73,1.01,0.0,29.59
2026080507,8.1,0.1,73.8,57.39,1.3,108.27,26.1
2026080508,12.4,0.1,73.84,42.04,2.22,315.92,26.73
2026080509,15.7,0.15,73.86,31.31,3.14,547.32,29.74
2026080510,18.0,0.13,73.84,28.86,3.75,717.39,23.32
2026080511,19.7,0.09,73.78,24.62,4.08,843.05,19.85
2026080512,20.9,0.07,73.69,22.97,4.36,891.41,14.93
2026080513,21.7,0.06,73.59,22.03,4.51,862.71,7.23
2026080514,22.0,0.04,73.5,23.16,4.53,720.37,11.07
2026080515,21.0,0.07,73.47,25.61,4.68,556.7,17.51
2026080516,19.2,0.14,73.49,29.47,4.82,332.71,15.45
2026080517,15.8,0.13,73.55,41.51,3.97,100.13,14.0
2026080518,12.1,0.11,73.63,61.05,2.65,0.0,8.66
2026080519,10.7,0.13,73.71,71.7,1.76,0.0,10.65
2026080520,10.0,0.11,73.77,78.02,1.37,0.0,10.05
2026080521,9.0,0.08,73.81,82.08,1.06,0.0,13.05
2026080522,8.5,0.07,73.83,85.64,0.84,0.0,8.0
2026080523,7.9,0.04,73.82,86.44,0.84,0.0,8.5
2026080600,7.3,0.04,73.78,87.77,0.99,0.0,12.12
2026080601,6.9,0.02,73.72,83.32,0.9,0.0,9.79
2026080602,6.0,0.02,73.68,80.74,0.89,0.0,14.43
2026080603,5.6,0.07,73.66,76.3,0.92,0.0,22.57
2026080604,5.4,0.11,73.65,69.72,1.0,0.0,24.8
2026080605,4.9,0.12,73.68,61.62,1.05,0.0,16.09
2026080606,4.5,0.13,73.72,56.09,1.11,0.0,25.57
2026080607,7.5,0.14,73.75,45.41,1.26,111.35,27.89
2026080608,12.2,0.19,73.8,29.5,2.1,330.8,27.76
2026080609,15.8,0.19,73.83,25.18,3.04,556.44,33.01
2026080610,18.3,0.12,73.82,22.88,3.65,730.23,27.14
2026080611,20.0,0.08,73.76,19.94,3.97,844.28,21.7
2026080612,20.9,0.06,73.67,20.92,4.2,889.19,15.57
2026080613,21.5,0.07,73.58,20.89,4.22,859.44,9.86
2026080614,21.3,0.08,73.5,22.6,4.15,730.29,15.92
2026080615,20.4,0.16,73.46,25.86,4.01,556.73,22.15
2026080616,18.6,0.36,73.5,30.43,4.33,334.79,19.31
2026080617,15.1,0.25,73.55,42.28,3.78,100.09,14.41
2026080618,11.5,0.23,73.63,62.81,2.78,0.0,11.15
2026080619,10.0,0.23,73.72,73.36,2.08,0.0,9.12
2026080620,9.1,0.24,73.79,76.87,1.6,0.0,7.3
2026080621,8.1,0.15,73.82,80.18,1.02,0.0,8.0
2026080622,7.6,0.11,73.84,82.53,0.85,0.0,8.68
2026080623,7.3,0.05,73.84,82.3,0.79,0.0,8.12
2026080700,6.9,0.04,73.8,81.2,0.97,0.0,14.06
2026080701,6.4,0.04,73.75,80.05,0.92,0.0,12.57
2026080702,5.5,0.04,73.72,78.04,0.87,0.0,10.37
2026080703,4.9,0.06,73.69,74.82,0.92,0.0,20.15
2026080704,4.6,0.1,73.68,69.61,1.0,0.0,14.17
2026080705,4.0,0.12,73.74,66.54,0.99,0.0,7.31
2026080706,3.6,0.1,73.77,65.8,1.05,0.0,17.51
2026080707,7.0,0.14,73.8,53.04,1.31,120.52,18.89
2026080708,11.7,0.06,73.85,36.74,2.07,343.13,22.03
2026080709,15.4,0.18,73.88,24.22,2.81,568.8,27.97
2026080710,17.8,0.08,73.85,19.01,3.26,752.63,30.92
2026080711,19.8,0.04,73.78,17.17,3.68,862.44,21.63
2026080712,21.1,0.08,73.68,17.31,4.08,899.25,19.91
2026080713,21.5,0.08,73.59,18.44,4.32,861.28,14.51
2026080714,21.1,0.21,73.5,19.75,4.3,744.43,20.74
2026080715,19.9,0.18,73.48,24.36,4.12,564.28,23.67
2026080716,17.9,0.43,73.51,28.58,4.19,340.94,20.9
2026080717,14.3,0.29,73.57,40.84,3.63,104.39,13.82
2026080718,11.1,0.12,73.66,58.03,2.64,0.0,8.82
2026080719,9.4,0.07,73.75,68.31,1.96,0.0,6.28
2026080720,8.7,0.11,73.82,71.16,1.41,0.0,6.93
2026080721,7.5,0.06,73.85,73.58,1.0,0.0,7.24
2026080722,7.1,0.1,73.88,74.4,0.77,0.0,8.21
2026080723,6.7,0.03,73.88,75.1,0.76,0.0,16.62
2026080800,5.5,0.04,73.84,73.68,0.84,0.0,11.19
2026080801,5.1,0.03,73.81,73.61,0.85,0.0,14.91
2026080802,4.3,0.05,73.78,74.77,0.85,0.0,9.84
2026080803,3.9,0.07,73.76,72.55,0.97,0.0,16.57
2026080804,3.9,0.11,73.76,69.2,1.02,0.0,14.93
2026080805,3.4,0.15,73.8,66.65,1.02,0.0,17.51
2026080806,3.0,0.15,73.83,63.14,1.11,0.0,21.2
2026080807,6.2,0.25,73.85,54.97,1.22,123.24,22.14
2026080808,11.0,0.63,73.89,35.72,2.05,353.21,16.26
2026080809,15.0,0.61,73.93,23.83,2.69,576.18,23.23
2026080810,17.7,0.41,73.9,18.61,3.32,747.66,29.39
2026080811,19.6,0.25,73.81,16.07,3.67,852.36,23.19
2026080812,20.8,0.18,73.73,16.5,4.11,897.1,18.84
2026080813,21.3,0.12,73.64,17.65,4.61,851.36,25.09
2026080814,20.7,0.15,73.57,20.73,5.18,742.94,15.65
2026080815,19.4,0.21,73.54,24.21,5.74,561.68,24.95
2026080816,17.8,0.34,73.59,29.38,5.46,342.17,21.1
2026080817,13.9,0.56,73.63,44.04,4.08,106.06,14.47
2026080818,10.1,0.38,73.74,62.94,2.6,0.0,12.09
2026080819,8.4,0.23,73.85,70.39,2.06,0.0,8.63
2026080820,7.7,0.14,73.92,70.97,1.46,0.0,6.62
2026080821,7.2,0.1,73.97,73.82,1.16,0.0,7.67
2026080822,7.0,0.07,73.98,74.75,0.81,0.0,9.43
2026080823,6.3,0.04,73.96,75.14,0.84,0.0,10.47
2026080900,5.5,0.06,73.92,70.19,1.02,0.0,8.85
2026080901,4.8,0.06,73.87,68.68,0.92,0.0,10.18
2026080902,4.0,0.06,73.83,69.88,0.88,0.0,13.17
2026080903,3.7,0.06,73.82,70.54,1.12,0.0,13.53
2026080904,3.6,0.05,73.79,67.13,1.24,0.0,20.31
2026080905,3.3,0.06,73.81,68.42,1.25,0.0,29.25
2026080906,3.2,0.05,73.86,62.01,1.28,0.0,26.26
2026080907,5.6,0.06,73.92,49.37,1.59,121.05,29.14
2026080908,10.5,0.44,73.96,33.33,2.37,343.5,24.59
2026080909,15.1,0.26,73.99,24.72,2.5,563.54,29.32
2026080910,17.9,0.16,73.97,19.73,2.99,727.94,43.08
2026080911,19.6,0.12,73.89,17.21,3.34,840.69,42.59
2026080912,20.8,0.12,73.83,16.26,3.92,881.1,33.04
2026080913,21.3,0.1,73.73,16.54,4.61,818.54,45.11
2026080914,20.5,0.1,73.68,20.18,5.38,698.15,35.79
2026080915,19.2,0.24,73.66,22.72,5.94,532.91,36.89
2026080916,16.9,1.16,73.71,27.88,5.71,311.0,36.08
2026080917,13.2,1.63,73.76,42.37,4.37,100.68,26.24
2026080918,9.3,0.1,73.84,55.21,2.4,0.0,23.41
2026080919,7.4,0.06,73.93,62.11,1.47,0.0,14.01
2026080920,6.5,0.03,73.96,65.35,1.03,0.0,15.71
2026080921,6.1,0.02,74.0,66.28,0.74,0.0,17.52
2026080922,6.2,0.02,73.99,66.67,0.53,0.0,17.25
2026080923,5.5,0.02,73.97,67.4,0.68,0.0,16.51
2026081000,5.9,0.03,74.01,79.66,0.82,0.0,17.5
2026081001,5.3,0.02,73.96,78.57,0.84,0.0,11.94
2026081002,5.0,0.02,73.88,76.22,0.96,0.0,11.99
2026081003,4.9,0.03,73.85,74.47,1.01,0.0,10.5
2026081004,4.7,0.02,73.84,68.08,1.05,0.0,8.4
2026081005,4.4,0.03,73.87,68.47,1.11,0.0,15.8
2026081006,4.0,0.02,73.92,66.13,1.11,0.0,32.76
2026081007,6.4,0.02,73.98,56.67,1.54,121.97,21.04
2026081008,11.0,0.1,74.01,38.35,1.94,347.35,20.63
2026081009,15.1,0.16,74.02,30.85,2.59,561.8,25.92
2026081010,17.9,0.11,74.03,29.47,3.15,735.32,29.03
2026081011,19.1,0.08,73.99,28.18,3.6,839.04,25.69
2026081012,20.2,0.06,73.92,27.1,4.0,868.08,19.08
2026081013,20.5,0.04,73.8,27.75,4.4,823.53,36.54
2026081014,20.2,0.03,73.73,28.64,4.99,683.48,34.51
2026081015,19.1,0.04,73.71,29.34,5.41,509.32,44.82
2026081016,17.3,0.09,73.7,35.08,5.33,299.91,46.01
2026081017,14.4,0.1,73.78,39.74,4.08,90.07,43.42
2026081018,10.5,0.12,73.84,47.67,2.22,0.0,45.84
2026081019,8.3,0.11,73.92,51.11,1.79,0.0,34.27
2026081020,7.5,0.06,73.99,55.96,1.44,0.0,24.86
2026081021,7.2,0.04,74.01,61.29,1.3,0.0,26.8
2026081022,7.3,0.06,74.01,64.89,1.13,0.0,21.76
2026081023,6.7,0.06,73.98,65.31,1.11,0.0,14.2
2026081100,6.0,0.03,74.01,63.97,0.93,0.0,16.22
2026081101,5.3,0.04,73.95,68.06,0.93,0.0,12.86
2026081102,5.1,0.03,73.89,66.92,0.98,0.0,13.01
2026081103,5.2,0.05,73.87,67.5,0.99,0.0,12.47
2026081104,5.1,0.04,73.83,63.45,1.01,0.0,13.61
2026081105,5.0,0.04,73.87,62.59,1.05,0.0,25.29
2026081106,4.9,0.03,73.9,63.27,1.03,0.0,46.53
2026081107,6.5,0.04,73.96,54.3,1.17,112.15,43.19
2026081108,10.9,0.07,73.99,39.1,2.14,319.96,37.8
2026081109,15.1,0.21,74.02,30.88,2.68,523.95,32.9
2026081110,17.9,0.2,74.02,29.18,3.3,680.05,37.31
2026081111,18.8,0.17,73.97,28.23,3.69,797.88,30.24
2026081112,19.7,0.19,73.89,26.81,4.13,849.27,22.57
2026081113,20.0,0.35,73.8,25.82,4.75,799.9,33.95
2026081114,19.4,0.35,73.72,25.73,5.19,655.48,35.95
2026081115,18.9,0.17,73.71,26.14,5.46,491.17,42.56
2026081116,16.9,0.37,73.73,30.69,5.38,288.62,44.76
2026081117,14.3,0.6,73.83,35.71,4.05,85.66,44.34
2026081118,10.0,0.32,73.87,44.84,2.2,0.0,42.9
2026081119,8.5,0.39,73.96,52.5,1.64,0.0,48.04
2026081120,7.6,0.43,74.01,54.79,1.28,0.0,38.03
2026081121,7.1,0.15,74.02,58.22,1.18,0.0,35.96
2026081122,6.8,0.03,74.04,59.74,1.03,0.0,34.99
2026081123,6.4,0.09,74.02,60.43,0.85,0.0,27.76
2026081200,5.8,0.05,74.01,58.14,0.93,0.0,23.69
2026081201,5.3,0.08,73.95,60.49,1.09,0.0,22.15
2026081202,4.8,0.11,73.89,59.1,1.1,0.0,18.03
2026081203,4.5,0.13,73.87,59.08,1.07,0.0,14.7
2026081204,4.3,0.1,73.87,55.3,1.06,0.0,13.74
2026081205,4.2,0.11,73.88,52.0,1.05,0.0,22.75
2026081206,4.2,0.05,73.92,48.94,1.02,0.0,36.15
2026081207,6.3,0.06,73.96,43.71,1.18,113.42,38.31
2026081208,11.2,0.01,73.99,30.8,2.03,331.64,40.84
2026081209,15.1,0.07,74.03,25.55,2.72,536.15,40.16
2026081210,17.9,0.11,74.01,24.91,3.23,707.65,32.84
2026081211,19.4,0.09,73.94,22.87,3.71,812.47,32.44
2026081212,21.0,0.16,73.84,21.67,4.12,821.17,41.56
2026081213,21.4,0.18,73.78,23.82,4.72,799.59,32.49
2026081214,21.3,0.18,73.68,23.06,5.18,653.15,45.04
2026081215,20.3,0.11,73.71,28.7,5.44,480.77,34.08
2026081216,17.9,0.16,73.72,33.14,5.6,284.28,38.18
2026081217,14.7,0.16,73.78,38.43,4.09,76.04,37.63
2026081218,10.0,0.14,73.86,53.71,2.04,0.0,34.7
2026081219,8.7,0.11,73.92,60.17,1.67,0.0,40.76
2026081220,7.8,0.09,74.0,58.97,1.36,0.0,40.07
2026081221,7.2,0.06,73.99,60.09,1.15,0.0,40.16
2026081222,6.8,0.02,74.0,60.48,1.06,0.0,36.51
2026081223,6.3,0.03,73.97,61.32,0.86,0.0,24.48
2026081300,5.8,0.01,73.96,61.78,0.96,0.0,19.06
2026081301,5.3,0.05,73.89,60.83,1.01,0.0,16.55
2026081302,5.0,0.08,73.84,60.8,1.0,0.0,17.38
2026081303,4.6,0.15,73.81,57.03,1.05,0.0,14.27
2026081304,4.5,0.05,73.81,54.11,1.12,0.0,12.66
2026081305,4.0,0.07,73.81,50.47,1.16,0.0,17.23
2026081306,4.2,0.04,73.85,46.41,1.13,0.0,42.22
2026081307,6.5,0.05,73.88,40.72,1.23,108.7,38.69
2026081308,11.6,0.07,73.92,28.35,1.92,325.22,41.02
2026081309,15.8,0.06,73.97,24.67,2.66,532.89,35.97
2026081310,18.2,0.07,73.95,22.7,3.29,725.6,24.22
2026081311,20.4,0.04,73.9,22.51,3.83,841.51,28.04
2026081312,21.6,0.05,73.82,20.98,4.3,835.15,32.57
2026081313,21.8,0.07,73.75,23.25,4.78,786.84,33.05
2026081314,21.7,0.1,73.65,22.57,5.27,663.55,31.53
2026081315,20.3,0.06,73.66,28.07,5.45,463.33,32.35
2026081316,18.3,0.1,73.69,31.68,5.61,285.31,36.78
2026081317,15.2,0.13,73.75,37.03,4.18,76.98,39.64
2026081318,10.5,0.18,73.81,53.92,1.91,0.0,33.76
2026081319,9.2,0.16,73.88,60.71,1.49,0.0,33.82
2026081320,8.4,0.24,73.96,62.24,1.2,0.0,36.64
2026081321,7.7,0.17,73.98,63.05,0.99,0.0,24.77
2026081322,7.4,0.06,74.0,65.04,0.83,0.0,15.91
2026081323,6.9,0.02,73.98,68.01,0.89,0.0,9.97
2026081400,6.6,0.07,73.94,69.23,0.92,0.0,12.73
2026081401,6.2,0.09,73.85,64.63,1.02,0.0,9.02
2026081402,5.6,0.06,73.81,63.33,0.98,0.0,13.7
2026081403,5.5,0.08,73.77,61.58,1.02,0.0,9.32
2026081404,5.1,0.21,73.8,61.4,1.05,0.0,6.76
2026081405,4.6,0.26,73.83,61.51,1.07,0.0,11.91
2026081406,4.5,0.28,73.87,60.5,1.09,0.0,26.98
2026081407,7.1,0.07,73.9,52.56,1.31,139.89,21.56
2026081408,12.7,0.02,73.95,37.75,2.05,369.88,14.25
2026081409,16.9,0.02,73.97,27.71,2.65,598.5,17.72
2026081410,19.9,0.48,73.96,21.12,3.21,779.01,15.66
2026081411,22.0,0.26,73.88,18.69,3.7,879.02,19.6
2026081412,23.4,0.21,73.83,17.54,4.23,880.16,21.52
2026081413,24.0,0.33,73.74,16.46,4.75,824.93,20.19
2026081414,23.7,0.03,73.65,16.53,5.26,699.85,17.86
2026081415,22.4,0.04,73.63,18.86,5.51,496.42,27.92
2026081416,20.1,0.07,73.66,24.06,5.7,319.62,22.15
2026081417,17.0,0.03,73.71,34.81,4.44,102.73,15.1
2026081418,12.7,0.08,73.79,51.65,2.14,0.0,9.36
2026081419,10.5,0.24,73.85,62.17,1.54,0.0,8.31
2026081420,9.2,0.13,73.91,65.62,1.08,0.0,10.85
2026081421,8.7,0.14,73.96,69.38,1.0,0.0,11.03
2026081422,8.1,0.08,73.98,73.48,0.93,0.0,12.76
2026081423,7.2,0.01,73.98,76.82,1.0,0.0,15.91
2026081500,6.5,0.04,73.94,74.2,0.98,0.0,20.56
2026081501,6.3,0.05,73.89,71.16,1.05,0.0,18.13
2026081502,6.0,0.03,73.85,70.85,1.06,0.0,24.39
2026081503,5.9,0.04,73.82,68.1,1.1,0.0,15.16
2026081504,5.5,0.04,73.83,69.22,1.08,0.0,19.8
2026081505,5.3,0.1,73.85,67.53,1.08,0.0,20.24
2026081506,5.2,0.09,73.89,64.05,1.08,0.0,29.32
2026081507,8.3,0.06,73.94,56.43,1.17,147.46,23.96
2026081508,12.6,0.08,73.98,40.59,2.02,380.57,13.76
2026081509,16.9,0.11,74.0,30.69,2.74,614.07,14.95
2026081510,19.1,0.15,73.99,24.96,3.48,781.42,18.78
2026081511,21.1,0.1,73.92,24.42,4.06,886.86,21.31
2026081512,22.2,0.11,73.85,21.06,4.51,918.86,14.5
2026081513,22.5,0.15,73.77,20.11,4.9,877.33,26.61
2026081514,22.1,0.14,73.69,21.95,5.23,757.14,18.26
2026081515,21.1,0.17,73.66,22.93,5.53,581.9,14.16
2026081516,19.5,0.28,73.68,25.51,5.5,351.7,10.7
2026081517,17.0,0.35,73.72,37.54,4.35,110.91,13.07
2026081518,12.9,0.4,73.79,53.45,2.2,0.0,13.29
2026081519,11.2,0.39,73.87,63.92,1.52,0.0,13.09
2026081520,9.7,1.36,73.95,69.83,1.22,0.0,7.58
2026081521,9.0,1.57,74.0,74.48,1.1,0.0,9.25
2026081522,8.6,0.19,74.02,77.87,0.96,0.0,11.42
2026081523,7.9,0.07,74.01,80.41,1.03,0.0,15.1
2026081600,7.5,2.44,73.95,78.39,0.94,0.0,13.4
2026081601,7.4,2.03,73.9,77.56,1.04,0.0,14.51
2026081602,7.0,1.12,73.86,76.91,1.07,0.0,21.04
2026081603,6.7,0.79,73.83,76.73,1.11,0.0,16.31
2026081604,6.5,1.4,73.83,77.07,1.14,0.0,19.37
2026081605,6.3,1.06,73.84,78.33,1.07,0.0,14.08
2026081606,6.1,1.34,73.89,76.6,0.99,0.0,20.07
2026081607,8.7,3.86,73.95,61.8,1.14,147.23,17.79
2026081608,12.9,2.14,74.0,44.01,2.21,382.43,11.82
2026081609,17.1,1.51,74.01,35.12,3.01,611.85,11.57
2026081610,20.0,0.68,74.01,27.73,3.66,775.31,14.59
2026081611,21.8,0.19,73.93,24.66,4.17,881.22,21.39
2026081612,23.0,0.17,73.88,21.23,4.64,913.27,15.66
2026081613,23.4,0.25,73.78,19.86,5.0,876.92,27.54
2026081614,23.2,0.46,73.7,19.07,5.43,752.33,30.02
2026081615,22.2,0.68,73.66,21.3,5.83,573.58,18.09
2026081616,20.4,1.15,73.68,26.52,5.73,347.16,10.44
2026081617,17.6,1.25,73.72,37.77,4.68,108.0,11.48
2026081618,13.1,0.44,73.8,51.17,2.26,0.0,12.14
2026081619,11.3,0.53,73.85,61.41,1.46,0.0,13.84
2026081620,10.1,1.37,73.91,65.41,1.1,0.0,8.75
2026081621,9.2,1.51,73.97,70.87,0.96,0.0,12.87
2026081622,8.6,0.13,74.0,74.28,0.89,0.0,16.59
2026081623,7.9,0.06,73.99,78.29,0.92,0.0,17.9
2026081700,7.9,0.14,73.9,80.26,0.94,0.0,16.26
2026081701,7.3,0.09,73.85,79.7,0.94,0.0,17.7
2026081702,7.1,0.11,73.8,79.04,0.96,0.0,14.85
2026081703,6.7,0.08,73.75,80.94,1.04,0.0,14.14
2026081704,6.6,0.06,73.75,75.51,1.06,0.0,12.59
2026081705,6.0,0.06,73.75,80.1,1.13,0.0,16.04
2026081706,6.1,0.05,73.85,73.86,1.19,0.0,25.2
2026081707,9.5,0.05,73.88,64.06,1.67,150.86,19.01
2026081708,13.8,0.03,73.94,46.53,2.14,385.98,15.86
2026081709,17.4,0.06,73.93,35.53,3.31,602.25,18.71
2026081710,20.0,0.06,73.92,28.9,3.68,781.9,13.61
2026081711,21.9,0.04,73.87,24.52,4.13,889.14,16.78
2026081712,23.4,0.04,73.8,21.96,4.57,912.89,11.02
2026081713,24.1,0.2,73.69,22.16,4.82,837.6,15.45
2026081714,24.0,0.29,73.61,22.11,5.1,698.18,27.81
2026081715,22.7,0.25,73.58,22.92,5.33,521.87,32.96
2026081716,21.2,0.2,73.59,27.09,5.31,310.63,32.17
2026081717,18.2,0.35,73.65,39.86,3.93,95.78,29.32
2026081718,14.3,0.37,73.72,54.18,2.21,0.0,30.99
2026081719,12.0,0.64,73.79,63.31,1.67,0.0,24.76
2026081720,10.9,0.78,73.85,71.32,1.2,0.0,25.27
2026081721,9.8,0.47,73.91,77.83,1.16,0.0,27.68
2026081722,9.3,0.41,73.92,79.32,1.08,0.0,24.53
2026081723,8.8,0.31,73.91,80.25,1.06,0.0,20.92
2026081800,8.3,0.16,73.89,83.34,0.96,0.0,15.46
2026081801,7.8,0.08,73.84,85.78,0.92,0.0,19.42
2026081802,7.7,0.1,73.81,83.7,0.99,0.0,15.75
2026081803,7.3,0.07,73.76,84.45,1.0,0.0,14.68
2026081804,7.2,0.06,73.76,85.05,1.04,0.0,14.85
2026081805,7.2,0.04,73.77,86.57,1.06,0.0,22.26
2026081806,7.3,0.04,73.83,81.54,1.14,0.0,23.58
2026081807,9.9,0.04,73.87,70.54,1.75,150.13,19.6
2026081808,13.5,0.04,73.93,52.36,2.53,384.21,19.43
2026081809,17.0,0.03,73.92,40.65,3.58,603.0,18.47
2026081810,19.8,0.06,73.92,31.63,4.1,781.83,12.76
2026081811,21.7,0.04,73.87,26.94,4.53,890.48,17.72
