fecha,T2M,PRECTOTCORR,PS,RH2M,WS2M,ALLSKY_SFC_SW_DWN,CLOUD_AMT
2002120918,14.9,1.32,73.59,76.27,3.2,28.8,91.51
2002120919,13.68,1.63,73.67,86.14,2.75,0,91.67
2002120920,13.19,1.6,73.73,90.87,2.63,0,97.97
2002120921,12.98,1.57,73.78,92.73,2.44,0,87
2002120922,12.81,1.45,73.81,93.96,2.11,0,63.32
2002120923,12.65,1.48,73.79,94.28,1.92,0,73.71
2002121000,12.37,1.41,73.73,94.74,1.86,0,82.52
2002121001,12.07,1.3,73.66,95.04,1.8,0,89.4
2002121002,11.52,1.19,73.67,94.2,0.65,0,95.72
2002121003,10.46,1,73.75,94.62,0.42,0,84.22
2002121004,9.73,0.76,73.8,90.97,1.09,0,72.42
2002121005,9.2,0.66,73.83,87.85,1.57,4.65,60.82
2002121006,9.77,0.56,73.86,80.99,2.03,133.23,46.63
2002121007,12.2,0.89,73.87,68.08,1.27,371.17,35.95
2002121008,16.3,0.27,73.88,54.18,1.42,617.2,24.35
2002121009,17.96,0.33,73.9,50.83,2.72,723.88,90.81
2002121010,18.83,0.44,73.9,50.08,3.44,887.7,82.75
2002121011,19.82,0.55,73.87,48.54,3.93,1020.03,80.97
2002121012,20.81,0.67,73.82,46.78,4.19,1027.3,71.82
2002121013,20.8,0.71,73.77,47.29,4.35,883.88,94.03
2002121014,20.71,0.58,73.72,48.1,4.46,867.15,99.09
2002121015,19.56,0.5,73.69,52.29,4.57,644.28,91.37
2002121016,17.69,0.44,73.68,60.29,4.56,404.77,83.4
2002121017,15.93,0.37,73.7,68.66,4.26,194.48,81.61
2002121018,14.31,0.29,73.7,76.71,3.76,30.23,83.09
2002121019,13.08,0.3,73.76,83.95,3.23,0,83.66
2002121020,12.51,0.32,73.94,87.43,2.87,0,78.37
2002121021,12.05,0.32,74.02,89.38,2.13,0,31.05
2002121022,11.74,0.32,74.08,90.11,1.84,0,15.53
2002121023,11.43,0.34,74.06,91.42,1.6,0,31.36
2002121100,11.21,0.33,74.02,92.98,1.15,0,48.28
2002121101,11.08,0.34,73.97,93.37,0.65,0,82.42
2002121102,11.09,0.31,73.96,92.76,0.61,0,82.41
2002121103,10.92,0.3,73.92,93.5,0.07,0,81.14
2002121104,10.66,0.3,73.93,93.96,0.09,0,58.66
2002121105,10.59,0.25,73.97,93.53,0.04,4.3,55.22
2002121106,11.41,0.25,74.04,88.47,0.15,126.35,49.52
2002121107,13.43,0.29,74.07,76.52,1.31,337.7,46.95
2002121108,15.44,0.08,74.1,65.4,2.15,584.72,43.8
2002121109,17.59,0.09,74.09,55.03,2.61,829.78,31.97
2002121110,19.59,0.09,74.03,47.95,3.06,1001,21.4
2002121111,21.38,0.09,73.96,42.85,3.68,1086.25,0.43
2002121112,22.04,0.09,73.9,41.35,4.39,1039.93,3.65
2002121113,21.86,0.08,73.85,42.13,4.95,1001.67,69.95
2002121114,21.1,0.07,73.8,44.81,5.2,850.97,29.31
2002121115,20.19,0.06,73.77,48.32,5.28,665.12,30.75
2002121116,18.81,0.05,73.76,53.88,5.1,452.05,31.95
2002121117,16.92,0.04,73.8,62.61,4.54,227.07,40.06
2002121118,15.16,0.01,73.87,72.23,3.68,38.4,48.14
2002121119,13.99,0.01,73.94,80.33,2.92,0,56.47
2002121120,13.42,0.02,74.01,84.05,2.69,0,67.01
2002121121,12.91,0.03,74.05,86.95,2.38,0,65.4
2002121122,12.61,0.04,74.06,89.09,1.98,0,70.97
2002121123,12.33,0.04,74.03,90.55,1.63,0,78.71
2002121200,12.03,0.04,73.98,92.79,1.19,0,76.92
2002121201,11.66,0.03,73.93,95.1,0.69,0,66.92
2002121202,11.23,0.03,73.89,97.01,0.55,0,79.75
2002121203,11.01,0.02,73.89,97.99,0.47,0,90.36
2002121204,10.83,0.02,73.9,98.73,0.47,0,90.36
2002121205,10.68,0.02,73.94,99.32,0.49,3.45,92.45
2002121206,11.77,0.01,73.99,91.35,1.2,95.55,93.9
2002121207,13.81,0.02,74.01,76.22,1.54,286.4,95.58
2002121208,16.26,0.44,74.01,62.87,1.91,490.17,97.95
2002121209,18.6,0.39,73.99,53.72,2.66,677.7,99.48
2002121210,20.3,0.35,73.93,48.24,3.32,881.58,86.32
2002121211,21.91,0.42,73.87,43.93,3.95,1050.93,72.35
2002121212,22.63,0.43,73.81,42.27,4.51,1081.4,38.67
2002121213,22.79,0.48,73.76,42.3,4.95,1015.9,42.69
2002121214,22.05,0.46,73.72,45.23,5.26,835.97,43.03
2002121215,20.76,0.5,73.68,50.32,5.42,482.9,70
2002121216,19.66,0.51,73.67,55.02,5.5,189.65,92.93
2002121217,17.91,0.29,73.68,62.81,5.16,98.55,90.49
2002121218,15.97,0.24,73.72,74.11,4.33,22.8,85.69
2002121219,14.64,0.23,73.78,83.94,3.34,0,78.31
2002121220,14.14,0.27,73.81,88.19,2.92,0,68.21
2002121221,13.79,0.3,73.85,90.71,2.49,0,42.35
2002121222,13.49,0.34,73.87,92.53,2.23,0,46.18
2002121223,13.15,0.45,73.85,93.95,2.08,0,78.56
2002121300,12.76,0.54,73.8,95.44,1.8,0,94.52
2002121301,12.3,0.59,73.76,96.93,1.46,0,79.8
2002121302,12.04,0.6,73.73,97.65,1.25,0,85.13
2002121303,11.79,0.56,73.73,98.26,1.04,0,84.35
2002121304,11.54,0.51,73.73,99.05,0.94,0,83.24
2002121305,11.29,0.45,73.76,99.69,0.88,3.03,75.33
2002121306,12.37,0.32,73.83,93.24,2.01,97.5,64.67
2002121307,13.85,0.33,73.86,82.02,2.88,277.38,58.25
2002121308,15.94,0.36,73.86,68.18,3.39,510.7,51.01
2002121309,18.25,0.33,73.83,56.81,3.7,703.95,61.51
2002121310,19.85,0.41,73.8,50.53,4.06,828.72,57.77
2002121311,21.24,0.37,73.74,45.97,4.44,917.12,55.3
2002121312,21.93,0.43,73.67,43.81,4.82,965.55,1.87
2002121313,22.14,0.58,73.6,43.43,5.14,847.1,61.05
2002121314,21.68,0.84,73.54,44.9,5.24,409.48,82.64
2002121315,20.39,1.09,73.5,49.84,5.15,404.38,79.72
2002121316,18.92,0.95,73.5,56.74,4.85,254,79.91
2002121317,17.38,0.56,73.53,65.05,4.41,151.7,63.79
2002121318,15.92,0.35,73.57,74.39,3.72,36.75,42.43
2002121319,14.84,0.3,73.63,82.98,2.88,0,15.04
2002121320,14.26,0.4,73.68,88.28,2.4,0,11.36
2002121321,13.89,0.54,73.73,91.96,1.99,0,13.35
2002121322,13.67,0.43,73.75,94.13,1.69,0,7.75
2002121323,13.45,0.53,73.72,95.82,1.3,0,6.21
2002121400,13.31,0.58,73.64,96.45,1.03,0,3.77
2002121401,13.37,0.55,73.56,95.9,0.97,0,1.08
2002121402,13.47,0.52,73.51,95.13,0.88,0,0.37
2002121403,13.41,0.51,73.48,95.02,0.74,0,14.85
2002121404,13.17,0.39,73.49,95.75,0.47,0,23.84
2002121405,12.95,0.16,73.52,96.17,0.41,4.3,19.92
2002121406,13.88,0.11,73.58,90.59,0.82,149.2,5.94
2002121407,15.82,0.35,73.63,79.14,2.06,400.27,5.87
2002121408,18.54,0.18,73.64,62.32,2.81,659.88,3.87
2002121409,21.54,0.33,73.65,46.89,2.88,876.15,8.94
2002121410,23.92,0.48,73.63,37.67,3.14,1040.55,5.84
2002121411,25.02,0.59,73.59,34.25,3.8,1131.3,7.55
2002121412,25.48,0.69,73.54,33.92,4.54,1140.05,8.32
2002121413,25.16,0.88,73.49,36.22,5.23,987.1,39.05
2002121414,24.31,1.03,73.45,39.96,5.57,806.6,44.59
2002121415,23.11,1.14,73.41,43.8,5.42,672.65,33.95
2002121416,21.25,1.1,73.41,50.16,5.29,494.67,24.35
2002121417,19.34,1,73.43,58.43,4.71,250.2,34.68
2002121418,17.44,0.89,73.49,69.04,3.87,44.2,48.01
2002121419,15.89,0.69,73.56,79.75,3.15,0,61.75
2002121420,14.94,0.55,73.63,87.24,2.8,0,51.03
2002121421,14.44,0.49,73.67,91.37,2.4,0,26.04
2002121422,14.19,0.52,73.69,93.38,1.99,0,10.65
2002121423,13.99,0.52,73.65,94.99,1.41,0,10.94
2002121500,13.5,0.46,73.57,97.28,1.05,0,9.59
2002121501,13.19,0.39,73.5,98.64,0.81,0,22.39
2002121502,12.83,0.36,73.46,99.6,0.56,0,40.86
2002121503,12.56,0.35,73.44,99.67,0.43,0,56.67
2002121504,12.5,0.33,73.45,98.96,0.27,0,38.86
2002121505,12.46,0.32,73.5,98.39,0.34,4.38,30.07
2002121506,13.59,0.33,73.55,91.75,1.07,148.65,19.56
2002121507,15.66,0.36,73.59,80.9,1.63,415.4,5.09
2002121508,17.58,0.01,73.62,71.04,1.97,673.03,3.75
2002121509,19.36,0.01,73.6,61.4,2.25,882.38,6.12
2002121510,20.59,0.01,73.55,55.32,2.66,1036.95,8.89
2002121511,22.23,0.01,73.48,48.64,3.29,1132.3,7.09
2002121512,22.24,0.01,73.45,46.9,4.3,1139.2,9.95
2002121513,20.39,0.01,73.47,51.62,5.58,1023.92,2.61
2002121514,18.85,0.01,73.48,57.56,5.73,839,44.58
2002121515,19.09,0.01,73.43,57.4,4.64,659.6,37.58
2002121516,19.04,0.01,73.41,57.62,3.6,441.9,37.7
2002121517,18.33,0.01,73.42,61.01,3.16,240.48,35.24
2002121518,16.9,0,73.44,68.98,2.41,51.03,29.36
2002121519,15.41,0,73.49,79.83,1.39,0,20.1
2002121520,14.67,0,73.53,85.66,1.09,0,10.64
2002121521,14.01,0,73.57,90.4,0.89,0,10.74
2002121522,13.53,0,73.58,93.8,0.74,0,30.56
2002121523,13.32,0,73.56,95.21,0.57,0,6.16
2002121600,13.16,0,73.51,95.69,0.46,0,3.02
2002121601,12.97,0,73.48,96.07,0.39,0,0.62
2002121602,12.79,0,73.46,96.4,0.37,0,4.89
2002121603,12.79,0,73.47,95.38,0.35,0,8.74
2002121604,12.41,0,73.5,96.37,0.42,0,18.05
2002121605,12.13,0,73.55,95.85,0.55,0,22.96
2002121606,13.71,0,73.63,84.81,0.78,156.98,15.61
2002121607,16.65,0,73.68,70.3,0.86,396.92,9.14
2002121608,19.2,0.17,73.7,59.16,1.91,655.55,2.27
2002121609,21.06,0.71,73.71,52.41,2.59,857.5,1.93
2002121610,22.48,1.34,73.7,47.53,3.15,1036.18,3.22
2002121611,23.15,2.18,73.68,45.26,3.59,1126.97,17.9
2002121612,23.38,3.04,73.65,44.7,3.83,1022.15,28.52
2002121613,23.3,4.14,73.61,45.18,3.9,1043.18,64.08
2002121614,22.85,4.74,73.58,46.57,3.92,832.72,22.87
2002121615,21.92,4.79,73.57,49.36,3.95,591.3,54.56
2002121616,20.56,4.21,73.57,54.04,3.86,336.52,57.85
2002121617,19.05,3.15,73.59,61.11,3.44,152.9,69.66
2002121618,17.35,1.85,73.64,72.34,2.53,25.38,83.41
2002121619,15.99,0.85,73.69,83.62,1.53,0,97.62
2002121620,15.38,0.41,73.74,88.81,1.09,0,96.34
2002121621,14.97,0.16,73.78,91.37,0.81,0,93.99
2002121622,14.62,0.07,73.8,92.71,0.63,0,89.97
2002121623,14.22,0.08,73.77,94.17,0.57,0,77.38
2002121700,13.88,0.34,73.73,95.77,0.48,0,61.17
2002121701,13.68,0.64,73.7,96.46,0.43,0,47.31
2002121702,13.38,0.58,73.68,97.21,0.45,0,86.52
2002121703,13.23,0.56,73.68,96.86,0.46,0,89.17
2002121704,13.13,0.46,73.71,96.14,0.42,0,81.09
2002121705,13.06,0.35,73.76,95.56,0.32,0,60.06
2002121706,13.99,0.35,73.83,90.32,0.32,143.82,39.56
2002121707,15.93,0.35,73.88,77.44,1.15,386.83,22.74
2002121708,17.92,0.44,73.91,64.86,1.86,643.47,6.5
2002121709,20.24,0.27,73.92,52.42,2.46,868.3,9.46
2002121710,22.31,0.35,73.9,43.63,3.07,1019.62,29.61
2002121711,23.81,0.66,73.86,38.27,3.72,1106.95,14.47
2002121712,24.54,1.1,73.81,35.93,4.21,1094.55,2.59
2002121713,25.03,1.66,73.76,34.27,4.48,1005.33,4.64
2002121714,24.73,1.75,73.72,34.84,4.55,833.92,80.09
2002121715,23.75,1.7,73.69,37.41,4.53,726.33,26.78
2002121716,22.29,1.47,73.69,41.6,4.35,489.08,31.41
2002121717,20.53,0.72,73.71,47.61,3.94,253.35,37.01
2002121718,18.52,0.47,73.75,57.61,3.09,50.2,42.63
2002121719,16.68,0.48,73.81,71.1,2.03,0,48.48
2002121720,15.64,0.44,73.85,80.57,1.61,0,49.76
2002121721,14.91,0.48,73.89,86.75,1.04,0,55.88
2002121722,14.23,0.26,73.91,90.68,0.72,0,44.59
2002121723,13.69,0.21,73.88,93.2,0.54,0,48.36
2002121800,13.47,0.13,73.83,94.11,0.45,0,50.04
2002121801,13.28,0.12,73.79,94.15,0.41,0,61.31
2002121802,12.94,0.08,73.77,94.76,0.44,0,76.18
2002121803,12.52,0.12,73.78,95.24,0.57,0,76.4
2002121804,11.93,0.08,73.8,96.36,0.66,0,54.48
2002121805,11.46,0.09,73.84,96.6,0.7,0,55.34
2002121806,13.1,0.06,73.89,86.55,1.02,129.15,38.14
2002121807,15.99,0.06,73.92,68.54,0.69,346.75,32.34
2002121808,19.26,0,73.92,49.5,1.78,589.28,24.66
2002121809,21.88,0,73.89,38.97,2.7,840.9,14.94
2002121810,23.94,0,73.85,33.55,3.44,934.3,35.03
2002121811,25.52,0,73.78,30.54,4,1096.28,11.85
2002121812,26.5,0,73.7,29.56,4.44,1104.45,3.69
2002121813,26.92,0,73.62,29.54,4.85,1074.1,82.13
2002121814,26.62,0,73.56,30.54,5.24,932.8,2.64
2002121815,25.41,0,73.51,33.65,5.48,736.12,20.37
2002121816,23.44,0,73.49,39.22,5.47,502.67,26.43
2002121817,21.03,0,73.51,48.06,5.08,264.08,28.52
2002121818,18.65,0,73.56,59.49,4.26,48.9,40.48
2002121819,16.9,0,73.63,70.24,3.22,0,49.89
2002121820,15.78,0,73.68,78.36,2.5,0,56.49
2002121821,14.98,0,73.72,84.24,2,0,67.82
2002121822,14.43,0,73.72,87.87,1.72,0,78.13
2002121823,14.02,0,73.69,89.82,1.62,0,91.09
2002121900,13.61,0,73.63,91.35,1.66,0,87.75
2002121901,13.26,0,73.57,92.47,1.61,0,87.39
2002121902,13.01,0,73.52,93.38,1.5,0,86.31
2002121903,12.88,0,73.48,93.59,1.44,0,83.68
2002121904,12.62,0,73.47,94.38,1.39,0,82.7
