fecha,T2M,PRECTOTCORR,PS,RH2M,WS2M,ALLSKY_SFC_SW_DWN,CLOUD_AMT
2026070611,17.5,1.07,73.8,34.07,3.96,763.91,18.48
2026070612,19.2,0.71,73.72,30.39,4.46,794.82,28.89
2026070613,19.8,0.34,73.64,29.07,4.74,753.21,18.47
2026070614,19.8,0.56,73.55,32.01,4.95,651.59,11.96
2026070615,19.3,0.32,73.53,34.39,4.95,488.1,13.14
2026070616,17.5,0.2,73.53,37.15,4.74,275.63,16.12
2026070617,14.0,0.21,73.57,52.52,3.73,57.25,18.89
2026070618,11.2,0.23,73.61,70.35,2.56,0.0,24.02
2026070619,10.4,0.16,73.69,76.22,2.08,0.0,23.79
2026070620,9.7,0.17,73.75,79.66,1.58,0.0,23.29
2026070621,8.9,0.27,73.77,82.44,1.19,0.0,18.97
2026070622,8.3,0.17,73.78,85.03,1.03,0.0,24.38
2026070623,7.8,0.22,73.78,87.92,0.91,0.0,25.18
2026070700,7.5,0.08,73.79,88.38,1.02,0.0,21.46
2026070701,7.1,0.09,73.76,88.0,0.91,0.0,13.04
2026070702,6.7,0.05,73.69,85.84,0.98,0.0,16.81
2026070703,6.6,0.06,73.65,84.81,0.97,0.0,10.61
2026070704,6.5,0.08,73.65,82.64,1.0,0.0,16.11
2026070705,6.4,0.12,73.67,79.28,0.99,0.0,14.97
2026070706,5.9,0.16,73.72,74.94,1.0,0.0,15.57
2026070707,6.9,0.22,73.75,75.75,0.99,84.04,17.1
2026070708,10.2,0.36,73.78,52.17,2.01,307.64,14.58
2026070709,13.1,0.26,73.8,44.08,2.88,518.48,17.79
2026070710,15.9,0.44,73.78,33.94,3.58,676.61,18.64
2026070711,18.2,0.77,73.71,29.95,4.12,770.94,18.26
2026070712,19.9,0.3,73.61,25.61,4.62,789.88,27.85
2026070713,20.6,0.16,73.55,26.07,4.9,770.02,14.52
2026070714,20.4,0.67,73.47,29.8,5.14,650.92,15.53
2026070715,19.2,0.32,73.43,33.06,5.19,489.5,12.61
2026070716,16.8,0.26,73.42,39.23,4.97,282.41,11.91
2026070717,13.1,0.3,73.49,55.96,4.16,60.85,12.31
2026070718,10.9,0.38,73.55,71.8,2.75,0.0,11.31
2026070719,10.0,0.36,73.61,75.87,2.17,0.0,7.99
2026070720,9.3,0.19,73.68,79.17,1.65,0.0,7.04
2026070721,8.5,0.12,73.69,79.18,1.2,0.0,8.19
2026070722,8.0,0.11,73.7,83.42,1.06,0.0,13.55
2026070723,7.6,0.14,73.69,85.31,0.88,0.0,12.37
2026070800,7.1,0.16,73.69,84.35,0.97,0.0,14.47
2026070801,6.6,0.17,73.65,84.12,0.98,0.0,7.54
2026070802,6.2,0.13,73.62,80.32,1.02,0.0,12.72
2026070803,5.9,0.07,73.6,76.83,1.0,0.0,13.39
2026070804,5.7,0.06,73.6,72.63,0.97,0.0,14.34
2026070805,5.9,0.05,73.62,68.99,1.04,0.0,9.87
2026070806,5.4,0.09,73.67,64.68,1.06,0.0,9.62
2026070807,7.1,0.1,73.71,59.96,1.0,87.09,10.0
2026070808,9.2,0.07,73.75,44.83,1.73,311.72,11.03
2026070809,12.4,0.1,73.77,36.06,2.99,522.65,12.83
2026070810,15.1,0.08,73.76,29.71,3.77,686.69,15.52
2026070811,17.4,0.04,73.7,26.54,4.18,781.19,15.81
2026070812,19.2,0.03,73.6,24.79,4.64,809.51,24.07
2026070813,19.9,0.05,73.52,26.15,4.92,775.62,12.34
2026070814,19.5,0.07,73.47,30.78,5.14,653.54,14.88
2026070815,18.0,0.11,73.41,37.46,5.36,481.11,15.53
2026070816,15.2,0.13,73.42,45.5,5.24,276.86,13.42
2026070817,11.5,0.18,73.45,62.29,4.2,63.48,10.57
2026070818,9.1,0.29,73.53,76.0,2.84,0.0,8.8
2026070819,8.0,0.44,73.6,79.46,2.2,0.0,6.26
2026070820,7.3,0.4,73.67,81.49,1.74,0.0,4.82
2026070821,7.0,0.41,73.69,81.86,1.16,0.0,4.29
2026070822,6.4,0.34,73.71,85.47,0.96,0.0,6.38
2026070823,6.0,0.24,73.69,83.79,0.77,0.0,5.5
2026070900,4.7,0.16,73.65,83.22,0.78,0.0,5.04
2026070901,3.9,0.17,73.62,82.83,0.72,0.0,4.28
2026070902,3.6,0.14,73.57,79.36,0.78,0.0,6.96
2026070903,3.0,0.1,73.54,76.12,0.89,0.0,6.56
2026070904,2.6,0.07,73.52,71.35,0.94,0.0,5.54
2026070905,2.3,0.08,73.52,66.67,0.97,0.0,5.88
2026070906,2.2,0.11,73.57,63.11,1.01,0.0,8.39
2026070907,3.8,0.12,73.62,60.4,0.91,87.13,10.18
2026070908,7.5,0.09,73.68,45.08,1.8,314.7,10.58
2026070909,11.8,0.12,73.68,35.27,3.12,525.12,14.04
2026070910,14.9,0.1,73.68,28.92,3.85,688.59,15.89
2026070911,17.4,0.06,73.61,27.31,4.3,786.07,18.03
2026070912,19.3,0.04,73.52,26.6,4.63,814.88,26.26
2026070913,19.9,0.07,73.41,25.67,4.98,779.54,12.96
2026070914,19.6,0.09,73.39,27.44,5.17,665.32,14.92
2026070915,18.1,0.14,73.35,34.47,5.48,491.01,11.15
2026070916,14.9,0.18,73.4,46.24,5.42,284.7,11.29
2026070917,10.8,0.25,73.48,64.67,4.32,66.89,10.93
2026070918,8.1,0.47,73.58,79.05,3.04,0.0,9.35
2026070919,7.1,0.6,73.67,83.98,2.44,0.0,6.84
2026070920,6.4,0.56,73.72,85.26,1.96,0.0,7.97
2026070921,5.9,0.54,73.75,87.44,1.55,0.0,9.33
2026070922,5.2,0.41,73.76,89.26,1.33,0.0,8.25
2026070923,4.7,0.4,73.76,89.61,1.05,0.0,10.22
2026071000,4.3,0.39,73.74,90.45,0.81,0.0,12.39
2026071001,3.6,0.33,73.7,90.74,0.63,0.0,6.03
2026071002,3.3,0.27,73.66,86.56,0.58,0.0,11.08
2026071003,2.7,0.29,73.61,85.76,0.72,0.0,8.44
2026071004,2.1,0.18,73.58,81.31,0.81,0.0,10.76
2026071005,2.0,0.13,73.62,78.43,0.84,0.0,19.04
2026071006,2.2,0.13,73.68,75.06,0.81,0.0,23.62
2026071007,3.0,0.19,73.73,72.49,0.85,79.74,19.62
2026071008,6.9,0.24,73.78,58.07,1.79,294.83,21.83
2026071009,10.9,0.26,73.8,50.66,2.97,503.98,24.33
2026071010,14.0,0.26,73.8,40.39,3.8,670.61,24.86
2026071011,16.3,0.26,73.69,36.71,4.26,767.3,23.41
2026071012,17.7,0.16,73.6,34.16,4.66,800.88,27.44
2026071013,18.3,0.1,73.48,32.01,4.97,752.77,18.52
2026071014,18.2,0.15,73.4,32.18,5.26,641.5,22.97
2026071015,16.7,0.16,73.38,38.3,5.51,476.07,18.01
2026071016,13.8,0.2,73.4,48.38,5.49,275.83,15.84
2026071017,10.0,0.28,73.51,66.41,4.27,65.74,18.86
2026071018,7.4,0.48,73.61,80.94,2.95,0.0,17.69
2026071019,6.7,0.57,73.68,86.43,2.41,0.0,12.42
2026071020,6.4,0.53,73.74,88.02,1.91,0.0,13.07
2026071021,5.8,0.38,73.79,88.65,1.56,0.0,13.39
2026071022,4.9,0.3,73.78,90.47,1.38,0.0,10.67
2026071023,4.5,0.36,73.75,89.39,1.21,0.0,11.51
2026071100,4.3,0.29,73.71,89.58,1.08,0.0,19.52
2026071101,3.6,0.29,73.7,88.23,0.8,0.0,15.94
2026071102,3.2,0.28,73.68,84.55,0.7,0.0,19.66
2026071103,2.6,0.26,73.67,81.34,0.83,0.0,25.78
2026071104,2.0,0.17,73.67,78.69,0.93,0.0,27.82
2026071105,1.8,0.11,73.71,74.59,0.97,0.0,31.94
2026071106,1.7,0.09,73.75,70.12,0.96,0.0,25.89
2026071107,3.1,0.11,73.81,67.58,0.94,77.31,22.9
2026071108,6.8,0.11,73.86,53.44,1.64,294.39,33.43
2026071109,10.9,0.23,73.88,45.23,2.98,497.95,28.91
2026071110,14.5,0.13,73.88,35.85,3.93,667.44,37.5
2026071111,16.7,0.14,73.81,33.76,4.56,764.65,32.6
2026071112,18.2,0.07,73.75,32.43,4.99,808.04,27.84
2026071113,18.7,0.07,73.68,31.43,5.19,758.97,25.08
2026071114,18.2,0.12,73.57,34.69,5.34,651.06,25.72
2026071115,16.9,0.13,73.53,39.42,5.43,482.05,19.82
2026071116,13.8,0.21,73.56,48.65,5.55,278.92,15.78
2026071117,9.9,0.34,73.64,66.62,4.63,67.2,14.08
2026071118,7.5,0.38,73.72,81.04,3.18,0.0,11.91
2026071119,6.8,0.52,73.78,85.34,2.61,0.0,11.44
2026071120,6.5,0.45,73.84,86.9,2.03,0.0,11.41
2026071121,5.8,0.44,73.89,86.9,1.71,0.0,9.76
2026071122,4.9,0.46,73.91,88.23,1.42,0.0,7.74
2026071123,4.5,0.51,73.89,90.04,1.25,0.0,8.41
2026071200,4.3,0.46,73.82,88.31,0.83,0.0,13.4
2026071201,3.8,0.28,73.8,90.08,0.62,0.0,17.4
2026071202,3.5,0.39,73.77,84.93,0.55,0.0,26.5
2026071203,2.8,0.78,73.77,80.91,0.7,0.0,31.34
2026071204,2.2,0.37,73.78,79.68,0.77,0.0,34.84
2026071205,1.9,0.14,73.82,77.12,0.87,0.0,35.24
2026071206,1.6,0.14,73.87,74.2,0.89,0.0,45.69
2026071207,3.0,0.13,73.91,68.45,0.9,76.1,42.85
2026071208,6.8,0.36,73.96,54.89,1.63,292.6,44.02
2026071209,10.5,1.05,73.99,45.6,2.88,495.77,44.55
2026071210,13.9,0.96,73.99,35.21,3.76,660.33,44.49
2026071211,15.7,0.62,73.91,36.14,4.49,762.89,38.46
2026071212,16.9,0.43,73.82,34.56,4.89,813.45,29.19
2026071213,17.0,0.35,73.74,35.6,4.9,756.12,27.89
2026071214,16.8,0.38,73.68,38.23,4.72,654.34,24.01
2026071215,15.3,0.42,73.66,42.01,4.8,485.77,21.74
2026071216,13.1,0.45,73.71,53.39,4.8,283.14,17.96
2026071217,9.9,0.46,73.75,69.93,3.97,67.82,13.93
2026071218,7.5,0.34,73.8,81.23,2.72,0.0,11.6
2026071219,6.6,0.38,73.88,83.84,2.31,0.0,8.47
2026071220,6.0,0.36,73.95,83.93,1.71,0.0,8.49
2026071221,5.2,0.27,73.97,85.46,1.33,0.0,5.58
2026071222,4.6,0.22,73.97,87.41,1.2,0.0,6.44
2026071223,4.3,0.3,73.94,87.79,1.03,0.0,7.26
2026071300,3.4,0.22,73.86,87.3,0.66,0.0,7.25
2026071301,2.8,0.13,73.81,87.31,0.57,0.0,6.01
2026071302,2.9,0.12,73.72,86.03,0.64,0.0,13.83
2026071303,2.7,0.08,73.7,83.51,0.67,0.0,14.34
2026071304,2.3,0.11,73.71,84.95,0.73,0.0,14.22
2026071305,2.0,0.03,73.73,82.73,0.7,0.0,17.16
2026071306,1.7,0.04,73.78,80.63,0.76,0.0,21.55
2026071307,2.8,0.05,73.81,74.33,0.97,84.12,16.83
2026071308,6.8,1.03,73.88,59.18,1.96,315.31,22.79
2026071309,10.7,0.91,73.9,49.23,3.13,522.27,30.34
2026071310,13.6,0.64,73.88,41.28,3.75,679.01,23.88
2026071311,15.1,0.6,73.81,35.24,4.09,777.0,27.3
2026071312,16.8,0.58,73.68,31.47,4.38,810.67,30.36
2026071313,17.4,0.42,73.61,33.66,4.64,765.47,22.37
2026071314,17.4,0.52,73.55,34.02,5.17,644.29,28.32
2026071315,15.8,0.59,73.56,40.4,5.2,479.89,30.46
2026071316,13.5,0.69,73.58,47.44,4.79,276.38,33.0
2026071317,10.5,0.61,73.65,62.13,3.63,64.25,39.71
2026071318,7.6,0.41,73.7,76.61,2.58,0.0,48.0
2026071319,6.5,0.38,73.81,78.14,2.16,0.0,47.52
2026071320,5.9,0.6,73.87,82.04,1.69,0.0,35.91
2026071321,5.1,0.44,73.92,83.98,1.29,0.0,30.99
2026071322,4.4,0.43,73.94,87.44,1.06,0.0,19.52
2026071323,4.0,0.46,73.92,89.67,0.8,0.0,17.72
2026071400,3.3,0.27,73.92,88.68,0.65,0.0,7.52
2026071401,2.8,0.13,73.86,88.61,0.55,0.0,6.86
2026071402,2.8,0.09,73.79,87.12,0.63,0.0,12.97
2026071403,2.6,0.05,73.74,84.12,0.73,0.0,9.55
2026071404,2.2,0.11,73.73,83.94,0.73,0.0,8.3
2026071405,1.8,0.14,73.73,82.18,0.69,0.0,12.27
2026071406,1.7,0.39,73.77,79.68,0.73,0.0,21.38
2026071407,2.7,0.83,73.79,71.79,0.79,84.78,18.03
2026071408,6.9,1.78,73.86,57.66,1.56,314.5,25.33
2026071409,10.9,0.92,73.9,47.98,2.68,525.78,35.27
2026071410,14.2,0.52,73.86,40.71,3.09,682.21,30.01
2026071411,16.4,0.39,73.75,33.87,3.74,780.9,34.2
2026071412,18.1,0.42,73.6,31.61,4.11,796.53,35.33
2026071413,18.5,0.37,73.54,29.68,4.48,739.13,31.15
2026071414,18.3,0.48,73.44,28.46,4.9,627.46,30.7
2026071415,16.7,0.58,73.46,31.69,4.95,462.93,31.35
2026071416,14.0,0.98,73.52,39.78,4.63,267.13,28.1
2026071417,11.1,0.73,73.56,52.08,3.25,64.89,26.91
2026071418,7.7,0.59,73.63,68.05,1.9,0.0,30.36
2026071419,6.6,0.53,73.71,75.01,1.55,0.0,24.15
2026071420,5.7,0.61,73.77,79.75,1.36,0.0,25.54
2026071421,5.1,0.42,73.82,79.58,0.99,0.0,19.81
2026071422,4.3,0.26,73.82,80.98,0.77,0.0,10.64
2026071423,3.9,0.25,73.79,82.84,0.71,0.0,6.77
2026071500,3.4,0.11,73.76,81.29,0.77,0.0,5.36
2026071501,3.0,0.1,73.72,82.45,0.87,0.0,4.05
2026071502,2.7,0.06,73.65,81.6,0.88,0.0,8.82
2026071503,2.8,0.04,73.6,78.83,0.91,0.0,7.55
2026071504,2.3,0.06,73.6,79.76,0.98,0.0,8.71
2026071505,1.9,0.06,73.62,79.32,0.98,0.0,7.65
2026071506,1.6,0.08,73.67,73.78,0.93,0.0,24.78
2026071507,2.9,0.09,73.71,63.46,0.94,85.13,19.84
2026071508,7.2,0.22,73.75,51.16,1.63,313.65,23.1
2026071509,11.5,0.09,73.81,39.04,2.2,523.98,32.07
2026071510,14.7,0.1,73.8,33.07,2.64,693.15,26.18
2026071511,16.9,0.21,73.73,29.14,3.32,791.44,31.09
2026071512,18.5,0.25,73.57,26.84,3.96,822.98,35.79
2026071513,19.0,0.3,73.54,25.49,4.38,792.84,28.38
2026071514,18.8,0.4,73.47,26.74,4.46,674.28,28.68
2026071515,17.5,0.39,73.48,28.52,4.42,493.34,30.82
2026071516,15.2,0.66,73.52,34.72,4.22,281.64,30.54
2026071517,11.3,0.33,73.58,49.04,2.53,65.96,25.59
2026071518,7.9,0.57,73.69,62.08,1.41,0.0,28.33
2026071519,6.8,0.6,73.77,70.38,1.21,0.0,18.77
2026071520,5.9,0.34,73.81,75.75,0.96,0.0,23.54
2026071521,5.4,0.22,73.86,77.28,0.74,0.0,17.77
2026071522,4.7,0.47,73.89,76.39,0.62,0.0,12.36
2026071523,4.3,0.68,73.91,74.66,0.69,0.0,7.92
2026071600,3.8,0.29,73.85,72.35,0.87,0.0,5.73
2026071601,3.1,0.16,73.84,70.82,1.0,0.0,4.41
2026071602,2.9,0.09,73.84,70.05,1.02,0.0,5.1
2026071603,3.0,0.06,73.84,67.58,1.05,0.0,3.84
2026071604,2.9,0.09,73.87,62.42,1.08,0.0,4.86
2026071605,2.9,0.08,73.95,60.2,1.05,0.0,3.02
2026071606,2.8,0.06,73.99,55.43,1.04,0.0,25.2
2026071607,4.3,0.08,74.03,54.02,0.99,86.4,17.59
2026071608,8.7,0.22,74.07,42.25,1.54,323.04,14.79
2026071609,12.9,0.09,74.11,37.56,2.37,537.77,16.84
2026071610,16.0,0.1,74.1,31.28,2.71,708.47,17.19
2026071611,18.2,0.12,74.07,27.07,3.25,808.21,18.71
2026071612,19.7,0.19,73.96,24.75,3.79,832.92,17.98
2026071613,20.4,0.28,73.85,22.37,4.07,781.17,16.71
2026071614,19.9,0.28,73.79,23.12,4.3,657.21,25.34
2026071615,19.2,0.41,73.77,25.91,4.41,486.75,22.23
2026071616,17.6,0.68,73.82,32.93,4.25,289.35,20.04
2026071617,13.3,0.65,73.83,47.42,2.36,72.46,16.1
2026071618,9.1,1.09,73.91,64.25,1.47,0.0,8.59
2026071619,8.1,1.69,73.99,72.89,1.26,0.0,8.65
2026071620,7.4,1.31,74.03,77.28,1.02,0.0,11.37
2026071621,7.0,1.32,74.05,80.26,0.95,0.0,12.96
2026071622,6.5,1.2,74.05,77.63,0.81,0.0,7.26
2026071623,6.2,1.69,74.06,74.3,0.77,0.0,7.21
2026071700,5.4,0.72,74.03,72.17,0.89,0.0,7.63
2026071701,5.0,0.36,74.02,71.26,0.97,0.0,3.93
2026071702,4.6,0.21,74.01,68.89,1.01,0.0,5.25
2026071703,4.3,0.23,74.0,66.21,1.05,0.0,5.2
2026071704,4.1,0.24,74.0,65.08,0.98,0.0,5.95
2026071705,3.9,0.12,74.02,62.09,1.0,0.0,7.29
2026071706,4.0,0.08,74.08,60.51,0.96,0.0,26.87
2026071707,5.4,0.12,74.12,57.52,0.96,85.31,18.37
2026071708,9.6,0.07,74.16,48.81,1.39,313.2,13.77
2026071709,12.9,0.06,74.2,41.33,2.23,530.12,11.55
2026071710,15.7,0.16,74.19,32.08,2.87,699.89,14.08
2026071711,17.9,0.1,74.2,25.99,3.37,802.44,9.22
2026071712,19.2,0.14,74.12,23.66,3.89,825.31,11.2
2026071713,19.8,0.07,74.03,22.08,4.22,785.88,9.8
2026071714,19.6,0.11,73.96,23.92,4.35,669.31,13.89
2026071715,19.1,0.2,73.9,26.46,4.51,501.73,11.87
2026071716,17.9,0.17,73.93,32.1,4.47,295.4,10.83
2026071717,13.6,0.25,73.94,45.17,2.55,74.81,8.73
2026071718,9.6,0.21,73.99,62.54,1.49,0.0,4.0
2026071719,8.7,0.13,74.04,71.99,1.22,0.0,4.37
2026071720,8.3,0.24,74.1,79.29,1.04,0.0,8.11
2026071721,7.8,0.16,74.13,79.45,0.91,0.0,11.38
2026071722,7.4,0.08,74.15,79.0,0.91,0.0,10.2
2026071723,6.7,0.06,74.15,74.98,0.98,0.0,3.58
2026071800,6.0,0.35,74.11,72.21,1.03,0.0,6.9
2026071801,5.4,0.05,74.06,72.3,1.01,0.0,6.23
2026071802,5.0,0.12,74.01,70.57,1.1,0.0,6.53
2026071803,4.9,0.05,73.98,67.69,1.16,0.0,6.76
2026071804,4.6,0.19,73.98,67.29,1.11,0.0,9.23
2026071805,4.6,0.03,74.0,63.87,1.1,0.0,10.77
2026071806,4.7,0.03,74.04,59.34,1.06,0.0,21.9
2026071807,6.6,0.03,74.08,60.8,0.99,86.21,16.26
2026071808,11.3,0.0,74.14,42.63,1.51,311.9,14.85
2026071809,14.7,0.01,74.17,37.36,2.41,534.64,11.03
2026071810,17.5,0.0,74.15,28.63,2.96,698.43,15.02
2026071811,19.5,0.02,74.11,22.91,3.44,802.76,10.79
