fecha,T2M,PRECTOTCORR,PS,RH2M,WS2M,ALLSKY_SFC_SW_DWN,CLOUD_AMT
2002100308,18.18,0.03,73.77,46.79,2.22,563.25,2.25
2002100309,20.81,0.09,73.76,39.96,3.06,782.45,6.05
2002100310,22.69,0.16,73.72,35.4,3.63,896.5,0.73
2002100311,24.2,0.27,73.67,31.94,4.17,955.78,0.48
2002100312,25.47,0.36,73.59,29.9,4.83,814.33,46.69
2002100313,25.67,0.39,73.49,30.18,5.46,619,68.45
2002100314,25.06,0.43,73.43,32.08,5.85,425.58,55.99
2002100315,23.75,0.41,73.39,35.83,5.99,292.42,91.79
2002100316,21.99,0.29,73.39,41.27,5.82,169.18,93.37
2002100317,19.9,0.15,73.43,48.87,5.23,70.5,93.46
2002100318,17.98,0.07,73.48,57.33,4.2,0,97.28
2002100319,16.62,0.03,73.53,65.68,3.75,0,98.37
2002100320,15.51,0.01,73.67,74.61,3.74,0,99.63
2002100321,14.84,0.01,73.73,79.9,3.4,0,99.5
2002100322,14.41,0.01,73.73,82.37,3.13,0,95.96
2002100323,13.97,0.01,73.69,83.75,2.6,0,92.99
2002100400,13.48,0,73.62,84.11,2.09,0,96.8
2002100401,13.05,0,73.54,83.31,1.66,0,100
2002100402,12.83,0,73.47,81.22,1.43,0,100
2002100403,12.62,0,73.45,79.84,1.23,0,99.16
2002100404,12.26,0,73.47,80.71,1.08,0,98.13
2002100405,11.62,0,73.5,84.49,0.9,0,71.14
2002100406,11.84,0,73.55,84.42,1.29,61.97,44.85
2002100407,14.57,0,73.61,70.26,3.1,313.4,22.66
2002100408,18.05,0,73.64,53.19,4.15,579.53,5.87
2002100409,20.8,0,73.63,42.73,4.54,799.8,5.81
2002100410,22.88,0.04,73.61,36.49,4.68,964.47,3.45
2002100411,24.09,0.09,73.59,33.13,4.85,1045.93,34.96
2002100412,24.18,0.11,73.54,32.24,4.93,1029.18,17.71
2002100413,23.84,0.18,73.48,32.36,4.96,828.58,68.59
2002100414,23.38,0.3,73.43,33.08,5.19,540.05,74.54
2002100415,22.6,0.53,73.39,34.96,5.55,381.95,75.85
2002100416,21.34,0.55,73.38,38.99,5.71,223.07,76.68
2002100417,19.76,0.41,73.41,45.28,5.2,91.72,76.69
2002100418,17.67,0.34,73.46,54.64,3.5,0,78.27
2002100419,16.04,0.26,73.49,63.82,2.27,0,77.94
2002100420,14.9,0.14,73.52,71.39,1.66,0,77.66
2002100421,14.06,0.06,73.55,77.22,1.32,0,67.32
2002100422,13.73,0.02,73.56,79.64,1.41,0,56.52
2002100423,13.31,0,73.53,81.6,1.34,0,21.32
2002100500,12.6,0,73.49,84.47,0.98,0,22.71
2002100501,11.77,0,73.45,87.56,0.83,0,22.74
2002100502,11.29,0,73.43,88.19,0.79,0,21.93
2002100503,11.13,0,73.44,86.23,0.79,0,22.63
2002100504,11.04,0,73.49,83.08,0.82,0,22.4
2002100505,10.69,0,73.54,80.65,0.93,0,28.07
2002100506,11.18,0,73.6,73.72,0.93,68.53,16.99
2002100507,15.86,0,73.67,51.72,1.27,317.17,9.87
2002100508,19.7,0.35,73.71,39.6,0.89,576.78,6.02
2002100509,22.71,0.56,73.7,32.24,1.92,798.45,1.92
2002100510,24.96,0.77,73.68,27.74,2.9,941.38,14.91
2002100511,26.67,1.16,73.64,24.79,3.69,1035.9,8.37
2002100512,27.73,1.45,73.56,23.17,4.34,975.58,17.76
2002100513,28.13,1.85,73.47,22.7,4.88,869.1,24.1
2002100514,27.87,2.11,73.39,23.43,5.39,596.35,71.64
2002100515,26.84,2.02,73.35,25.6,5.78,421.58,62.15
2002100516,24.79,1.22,73.37,30.3,5.94,202.88,72.04
2002100517,22.08,0.67,73.42,38.39,5.73,72.88,76.09
2002100518,19.53,0.33,73.5,48.1,4.92,2.55,77.74
2002100519,17.82,0.17,73.57,55.75,4.21,0,82.2
2002100520,16.55,0.07,73.62,61.77,3.34,0,80.98
2002100521,15.59,0.02,73.67,66.64,2.49,0,77.49
2002100522,14.67,0,73.67,71.61,2.12,0,88.4
2002100523,13.98,0,73.64,75.81,2.18,0,63.55
2002100600,13.27,0,73.6,80.28,1.99,0,46.17
2002100601,12.51,0,73.56,84.97,1.69,0,27.01
2002100602,11.95,0,73.53,88.2,1.5,0,50.01
2002100603,11.5,0,73.51,90.25,1.16,0,48.7
2002100604,11.15,0,73.53,91.24,1.01,0,46.97
2002100605,10.85,0,73.56,91.32,1,0,42.51
2002100606,11.25,0,73.58,86.15,1.44,75.8,23.61
2002100607,14.81,0,73.62,63.15,2.81,328.45,13.97
2002100608,19.19,0.01,73.63,41.47,3.37,600.67,0.37
2002100609,22.61,0.11,73.6,30.98,3.49,817.25,0.38
2002100610,25.16,0.95,73.55,25.53,3.67,973.55,4.27
2002100611,27.11,2.39,73.49,22.44,4.13,1059.07,6.85
2002100612,28.34,3.68,73.41,21.05,4.75,1021.47,0.84
2002100613,28.84,4.9,73.33,21.04,5.32,923.78,35.29
2002100614,28.54,6.19,73.26,22.44,5.87,676.05,49.48
2002100615,27.19,8.22,73.22,26.04,6.34,431.6,58.98
2002100616,24.88,3.77,73.25,32.71,6.6,246.12,63.28
2002100617,21.94,1.77,73.32,42.46,6.25,89.43,66.12
2002100618,19.2,0.68,73.4,52.59,4.99,2.75,68.55
2002100619,17.47,0.18,73.47,59.96,3.61,0,69.74
2002100620,16.44,0.04,73.52,65.12,3,0,57.17
2002100621,15.6,0,73.55,69.39,2.7,0,58.98
2002100622,14.92,0,73.54,72.48,2.67,0,57.93
2002100623,14.25,0,73.51,75.08,2.38,0,44.36
2002100700,13.46,0,73.45,78.07,1.91,0,41.32
2002100701,12.71,0,73.4,80.67,1.45,0,37.43
2002100702,11.95,0,73.36,82.67,1.05,0,32.62
2002100703,11.34,0,73.34,82.41,1.01,0,27.17
2002100704,10.82,0,73.35,80.01,1.08,0,20.5
2002100705,10.23,0,73.38,78.11,1.12,0,20.69
2002100706,10.9,0,73.42,69.63,1.4,83.85,11.63
2002100707,15.56,0,73.47,45.17,2.71,344.25,6.92
2002100708,21.09,0,73.5,22.98,1.52,609.03,1.5
2002100709,24.7,0,73.49,16.84,1.72,828.1,0
2002100710,27.03,0,73.47,15.32,2.77,985.62,0.13
2002100711,28.68,0,73.43,15.01,3.78,1074.38,0.26
2002100712,29.61,0,73.38,15.69,4.72,1079.6,0.39
2002100713,29.82,0,73.32,17.43,5.49,984.65,8.93
2002100714,29.31,0,73.27,20.23,5.93,842.95,12.67
2002100715,27.92,0,73.26,24.44,5.93,630.58,23.19
2002100716,25.7,0,73.28,30.54,5.63,381.98,32.89
2002100717,22.92,0,73.33,39.01,5.2,139.7,36.59
2002100718,20.25,0,73.4,49.07,4.51,3.67,55.27
2002100719,18.55,0,73.51,57.53,3.93,0,65.42
2002100720,17.34,0,73.62,64.47,3.32,0,74.76
2002100721,16.47,0,73.7,69.83,2.8,0,95.36
2002100722,15.8,0,73.73,74.15,2.53,0,98.16
2002100723,15.23,0,73.73,77.85,2.26,0,95.4
2002100800,14.74,0,73.7,80.94,2.16,0,93.45
2002100801,14.29,0,73.66,83.5,1.95,0,90.56
2002100802,13.85,0,73.63,86.11,1.6,0,52.74
2002100803,13.45,0,73.62,88.29,1.14,0,40.76
2002100804,13.1,0,73.64,90.36,0.77,0,28.47
2002100805,12.9,0,73.68,91.99,0.78,0,23.54
2002100806,13.36,0,73.73,89.93,1.5,75.2,12.21
2002100807,14.69,0,73.78,81.93,2.7,328.3,5.8
2002100808,16.09,0,73.83,72.11,3.65,591.58,1.89
2002100809,16.99,0,73.84,66.6,4.14,808.1,5.23
2002100810,17.75,0,73.84,62.38,4.53,938.45,11.12
2002100811,18.54,0.14,73.82,58.19,4.94,1035.88,8.21
2002100812,18.68,2.51,73.78,55.86,5.14,970.88,18.06
2002100813,18.71,7.36,73.72,53.76,5.2,926.58,43.7
2002100814,18.71,22.45,73.66,51.11,5.04,730.9,7.42
2002100815,18.57,61.12,73.61,49.39,4.75,522.6,9.85
2002100816,18.06,73.6,73.58,51.15,4.41,267.83,54.77
2002100817,16.84,21.58,73.6,58.12,3.56,91.8,67.6
2002100818,14.92,1.38,73.64,71.2,2.09,2.78,82.35
2002100819,13.95,1.18,73.69,77.92,1.65,0,97.93
2002100820,13.26,0.92,73.73,82.85,1.28,0,97.09
2002100821,12.6,0.18,73.76,87.03,1.01,0,99.13
2002100822,12.16,0.02,73.75,89.49,0.89,0,100
2002100823,11.76,0.15,73.71,90.9,0.8,0,99.99
2002100900,11.47,1.31,73.67,91.13,0.79,0,99.4
2002100901,11.3,0.27,73.62,90.44,0.77,0,98.47
2002100902,11.07,0.76,73.57,89.57,0.7,0,96.63
2002100903,10.82,0.48,73.56,88.89,0.67,0,73.61
2002100904,10.6,0.43,73.58,88.85,0.67,0,50.57
2002100905,10.4,0.26,73.62,89.17,0.73,0,32.58
2002100906,10.99,0.03,73.66,86.41,0.81,72.3,17.21
2002100907,14.1,0.02,73.71,69.11,2.03,316.02,6.73
2002100908,17.58,0.02,73.72,50.72,3.37,573.67,0.75
2002100909,20.38,0.02,73.71,39.34,4.23,784.7,3.4
2002100910,22.34,0.01,73.67,33.39,4.79,911.97,15.94
2002100911,23.76,0,73.61,29.9,5.29,867.17,8.24
2002100912,24.48,0.01,73.53,28.27,5.67,811,58.94
2002100913,24.74,0.16,73.44,27.76,5.97,667.5,70.28
2002100914,24.15,1.42,73.36,29.19,6.14,471.58,82.63
2002100915,22.82,7.48,73.33,33.17,6.08,261.83,87.08
2002100916,20.75,9.92,73.36,40.32,5.75,154.23,90.59
2002100917,18.2,3.88,73.42,51.09,4.94,61.9,91.4
2002100918,16.06,0.67,73.49,63.04,3.88,2.85,90.18
2002100919,14.79,0.23,73.54,72.4,3.38,0,91.77
2002100920,13.95,0.33,73.59,79.13,3.13,0,80.42
2002100921,13.29,0.27,73.62,84.32,2.88,0,99.98
2002100922,12.86,0.13,73.63,87.68,2.62,0,100
2002100923,12.55,0.13,73.61,89.78,2.37,0,98.79
2002101000,12.31,0.21,73.57,91.25,2.09,0,98.6
2002101001,12.11,0.25,73.54,92.25,1.93,0,97.5
2002101002,11.84,0.36,73.5,93.18,1.71,0,37.4
2002101003,11.49,0.57,73.47,94.3,1.38,0,100
2002101004,11.2,0.86,73.47,94.37,1.24,0,100
2002101005,10.73,0.81,73.49,95.23,0.8,0,100
2002101006,10.79,0.45,73.53,92.91,1.14,65.3,86.91
2002101007,13.72,0.27,73.57,73.31,1.95,277.65,84.14
2002101008,17.4,1.16,73.59,52.91,2.47,508.73,80.12
2002101009,20.22,4.02,73.56,41.58,2.95,764.17,33.22
2002101010,22.34,10.67,73.52,35.19,3.42,869.58,37.78
2002101011,23.72,18.11,73.47,32.15,3.95,922.67,69.62
2002101012,24.23,24.88,73.4,31.57,4.45,753.55,86.89
2002101013,24.07,33.32,73.33,32.78,4.64,554,83.79
2002101014,23.2,30.47,73.28,35.83,4.54,397.08,89.87
2002101015,21.51,22.49,73.27,41.75,4.39,281.42,90.84
2002101016,19.25,12.76,73.32,51.11,4.05,169.52,87.31
2002101017,17.05,7.89,73.38,62.52,3.49,64.53,84.51
2002101018,15.3,4.59,73.44,73.92,2.68,2.7,79.25
2002101019,14.31,5.54,73.49,81.77,2.23,0,74.59
2002101020,13.73,4.04,73.51,86.35,2.24,0,53.96
2002101021,13.31,2.43,73.56,89.72,2.27,0,33.06
2002101022,12.97,1.29,73.62,91.96,2.54,0,16.56
2002101023,12.67,0.77,73.65,92.07,3.26,0,71.27
2002101100,12.04,0.34,73.65,91.74,3.52,0,35.79
2002101101,11.45,0.09,73.65,92.27,2.95,0,0.2
2002101102,11.24,0.02,73.63,92.84,2.18,0,6.12
2002101103,11.16,0,73.62,93.14,1.68,0,6.84
2002101104,11.07,0,73.64,93.91,1.16,0,7.4
2002101105,10.87,0,73.68,95.3,0.94,0,5.57
2002101106,11.29,0,73.72,92.64,1.58,103.9,4.52
2002101107,12.69,0,73.75,82.67,2.63,374.52,3.4
2002101108,14.29,0,73.78,72.29,3.1,641.28,2.28
2002101109,15.46,0,73.78,65.57,3.22,864.7,1.15
2002101110,16.59,0,73.77,59.69,3.05,1026.15,1.91
2002101111,17.98,0,73.74,53.39,3.06,1115.2,0.87
2002101112,19.06,0,73.7,48.6,3.56,1120.6,3.88
2002101113,19.4,0,73.65,46.4,4.01,996.72,22.76
2002101114,19.38,0,73.59,44.92,4.13,883.42,10.72
2002101115,19.18,0.01,73.55,43.77,3.96,619.67,34.12
2002101116,18.66,0.01,73.53,43.89,3.59,381.67,30.85
2002101117,17.54,0.01,73.54,47.39,2.81,152.93,22.08
2002101118,14.8,0,73.57,64.68,1.07,5.12,15.54
2002101119,13.56,0,73.62,70.89,0.82,0,8.87
2002101120,13.12,0,73.67,72.15,0.69,0,5.48
2002101121,12.83,0,73.72,71.76,0.54,0,6.59
2002101122,12.47,0,73.75,71.97,0.43,0,6.61
2002101123,12.02,0,73.75,72.79,0.47,0,34.73
2002101200,11.6,0,73.73,73.02,0.6,0,26.67
2002101201,11.22,0,73.71,72.66,0.74,0,17.95
2002101202,10.72,0,73.69,72.46,0.89,0,9.13
2002101203,10.44,0,73.7,70.77,0.96,0,13.6
2002101204,10.21,0,73.74,68.69,1,0,17.92
2002101205,9.92,0,73.78,66.72,1.05,0,19.42
2002101206,10.24,0,73.83,67.23,0.97,97.9,11.29
2002101207,14.35,0,73.88,50.4,1.33,353.58,11.15
2002101208,17.59,0,73.92,40.12,0.27,618.95,9.27
2002101209,20.16,0,73.93,33.77,1.43,830.15,14.54
2002101210,22.11,0.07,73.91,29.82,2.27,955.3,27.95
2002101211,23.52,0.88,73.88,27.28,2.87,1032.72,31.26
2002101212,24.38,4.16,73.82,25.85,3.27,984.88,55.06
2002101213,24.7,6.08,73.75,25.33,3.56,724.67,81.57
2002101214,24.53,9.35,73.68,25.68,3.8,196.62,98.73
2002101215,23.76,16.8,73.64,27.2,3.91,200.98,99.83
2002101216,22.42,27.5,73.63,30.53,3.85,125.85,99.53
2002101217,20.35,20.73,73.65,38.7,3.21,49.47,99.43
2002101218,16.58,5.94,73.7,62.4,1.56,1.8,99.34
2002101219,14.72,1.8,73.77,73.93,1.18,0,99.61
2002101220,13.67,0.78,73.84,80.11,1.14,0,98.41
2002101221,12.73,0.17,73.9,85.97,1.01,0,100
2002101222,12.36,0.02,73.92,89.01,0.87,0,100
2002101223,12.03,0.01,73.89,90.92,0.79,0,98.81
2002101300,11.62,0.01,73.84,93.18,0.74,0,99.95
2002101301,11.21,0,73.78,95.33,0.75,0,99.23
2002101302,10.72,0,73.74,97.79,0.8,0,99.23
2002101303,10.42,0,73.71,98.71,0.85,0,99.55
2002101304,10.22,0,73.71,98.54,0.88,0,98.66
2002101305,10.02,0,73.73,97.61,0.89,0,98.61
2002101306,10.66,0,73.74,91.8,0.97,74.07,93.34
2002101307,14.48,0,73.76,69.46,2.04,292.08,96.16
2002101308,18.06,0.07,73.76,51.44,2.62,518.67,97.42
2002101309,20.91,0.16,73.73,40.46,2.85,723.3,82.39
2002101310,23.23,0.37,73.69,33.79,3,945.45,36.15
2002101311,25.03,1.1,73.64,29.72,3.4,949.2,67.36
2002101312,26.07,4.46,73.57,27.81,4.02,695.17,86.27
2002101313,26.16,5.62,73.49,27.56,4.6,415.38,98.65
2002101314,25.38,7.87,73.42,28.95,4.98,287.33,96.98
2002101315,23.89,18.86,73.37,32.25,5.31,141.35,99.4
2002101316,21.73,20.1,73.36,39.18,5.42,113.65,95.97
2002101317,19.27,10.75,73.41,51.17,4.92,38.95,97.5
2002101318,16.82,2.95,73.5,66.71,3.9,2.15,97.77
2002101319,15.3,0.71,73.57,78.54,2.93,0,99.08
2002101320,14.56,0.66,73.62,84.54,2.07,0,100
2002101321,14.24,0.83,73.64,87.56,1.47,0,100
2002101322,14.07,0.79,73.64,88.97,1.29,0,100
2002101323,13.9,0.73,73.61,89.92,0.95,0,100
2002101400,13.66,0.51,73.58,90.99,0.3,0,99.75
2002101401,13.48,0.19,73.57,88.06,1.03,0,99.49
2002101402,12.79,0.06,73.57,84.77,2.36,0,99.32
2002101403,11.9,0.03,73.57,78.81,2.93,0,98.6
2002101404,11.08,0.01,73.55,73.44,2.38,0,97.15
2002101405,10.25,0,73.52,74.03,1.8,0,95.59
2002101406,10.73,0,73.52,70.33,2.04,70.68,92.71
2002101407,14.49,0,73.54,52.34,3.06,279.2,94.26
2002101408,19.37,0,73.55,35.18,3.4,514.55,95.62
2002101409,22.19,0,73.53,28.29,3.81,711.15,92.02
2002101410,24.31,0,73.5,24.23,3.89,863.17,95.34
2002101411,25.71,0,73.46,21.92,3.97,986.35,69.46
2002101412,26.18,0.01,73.42,21.38,4.22,974.88,86.8
2002101413,26.04,0.32,73.36,22.02,4.61,785.15,89.33
2002101414,25.79,0.97,73.31,23.6,5.18,350,96.7
2002101415,25.27,3.18,73.29,26.69,5.71,244.2,99.4
2002101416,23.44,5.6,73.32,33.6,5.75,138.52,96.41
2002101417,20.38,5.47,73.37,46.04,5.06,47.97,98.59
2002101418,17.54,2.78,73.43,60.19,3.82,2.85,92.33
2002101419,15.92,1.79,73.52,70.28,2.52,0,87.79
2002101420,15.02,0.89,73.61,76.74,1.94,0,92.83
2002101421,14.3,0.61,73.68,81.47,1.52,0,98.89
2002101422,13.78,0.25,73.75,84.19,0.35,0,100
2002101423,13.45,0.08,73.78,84.46,1.1,0,99.89
2002101500,12.9,0.01,73.75,83.58,1.84,0,97.71
2002101501,12.16,0,73.68,80.99,1.85,0,95.66
2002101502,11.27,0,73.62,80.13,1.16,0,94.44
2002101503,10.65,0,73.57,79.62,0.93,0,93.61
2002101504,10.33,0,73.56,79.27,0.89,0,92.81
2002101505,10.15,0,73.57,79.58,0.9,0,98.81
2002101506,11.03,0,73.6,76.5,0.99,75.9,90.94
2002101507,14.27,0,73.67,59.6,1.97,282.88,87.34
2002101508,17.49,0,73.72,49.6,2.15,474.98,83.85
2002101509,19.82,0.33,73.73,42.62,1.75,710.2,50.17
2002101510,21.53,0.94,73.73,37.44,1.43,761.47,80.58
2002101511,22.53,2.3,73.7,34.4,2.03,819.97,87.23
2002101512,23.43,3.33,73.65,32.11,2.63,725.85,99.56
2002101513,23.95,3.65,73.57,30.77,3.1,587.25,98.11
2002101514,23.96,5.34,73.49,30.67,3.42,451.4,96.4
2002101515,23.37,11.44,73.42,32.08,3.75,306.8,92.33
2002101516,22.12,15.92,73.4,35.7,4.06,134.32,97.34
2002101517,20.19,7.83,73.44,43.12,4.15,48.3,98.52
2002101518,17.52,1.51,73.5,56.24,3.38,2.17,99.68
2002101519,15.79,0.56,73.56,65.76,3.34,0,62
2002101520,14.49,0.15,73.65,73.86,2.33,0,100
2002101521,13.53,0.03,73.73,79.97,1.49,0,98.49
2002101522,12.74,0,73.73,85,1.07,0,51.2
2002101523,12.37,0,73.71,88.29,0.6,0,92.48
2002101600,12.39,0,73.69,88.31,0.36,0,99.71
2002101601,12.28,0,73.67,88.19,0.44,0,100
2002101602,11.94,0,73.64,88.23,0.64,0,99.51
2002101603,11.59,0,73.63,88.06,0.74,0,98.4
2002101604,11.33,0,73.64,87.16,0.8,0,96.88
2002101605,11.26,0,73.67,84.97,0.82,0,87.18
2002101606,11.93,0,73.71,81.58,0.79,75.47,68.59
2002101607,15.18,0.3,73.75,63.61,1.47,272.67,57.66
2002101608,18.23,0.36,73.78,49.9,1.42,508.02,44.25
2002101609,20.15,0.77,73.78,42.03,1.88,646.5,85.22
2002101610,21.48,1.31,73.77,38.04,2.76,767.55,79.09
2002101611,22.52,2.01,73.75,35.69,3.56,837.55,60.21
2002101612,22.99,3.23,73.7,34.58,4.22,698.58,76.03
2002101613,22.92,5,73.64,34.66,4.78,555.95,85.64
2002101614,22.26,7.62,73.59,36.31,5.2,368,92.64
2002101615,20.9,10.12,73.57,41.15,5.37,369.15,82.81
2002101616,19.05,11.65,73.57,48.65,5.25,206.68,85.64
2002101617,16.86,10.55,73.62,59.22,4.85,78.45,89.33
2002101618,14.78,11.1,73.69,71.76,4.12,2.67,97.08
2002101619,13.56,11.44,73.78,80.77,4.08,0,100
2002101620,12.96,12.4,73.86,85.66,4.49,0,100
2002101621,12.66,12.18,73.93,88.73,4.65,0,31.86
2002101622,12.45,11.51,73.95,91.36,4.67,0,100
2002101623,12.21,9.53,73.92,93.02,4.67,0,98.5
2002101700,11.98,7.45,73.9,93.25,4.7,0,100
2002101701,11.49,6.15,73.9,91.91,4.87,0,98.2
2002101702,10.76,5.04,73.86,92.52,4.43,0,64.57
2002101703,10.27,3.65,73.83,94.7,3.48,0,100
2002101704,10.25,3.35,73.81,95.47,2.84,0,100
2002101705,10.2,2.84,73.82,95.9,2.53,0,100
2002101706,10.48,2.99,73.83,94.88,2.62,45.65,100
2002101707,11.88,3.86,73.87,84.48,3.73,171.48,98.77
2002101708,13.94,3.12,73.91,70.24,4.51,287.67,62.9
2002101709,16.49,2.61,73.9,56.67,4.86,412.52,50.62
2002101710,18.87,1.88,73.87,47.57,5.13,547.4,37.28
2002101711,20.52,1.57,73.81,42.7,5.36,554.53,99.24
2002101712,20.92,1.81,73.72,42.04,5.51,496.33,98.68
2002101713,20.43,2.07,73.63,44.84,5.75,559,92.55
2002101714,19.22,3.16,73.57,50.6,6.07,504.45,95.99
2002101715,17.14,4.23,73.55,59.5,5.94,372.12,87.23
2002101716,15.11,4.86,73.56,68.02,5.3,194.93,89.05
2002101717,13.8,4.39,73.6,73.85,4.6,73.18,88.45
2002101718,12.78,3.76,73.65,78.99,3.74,3.85,86.19
2002101719,12.17,4.11,73.7,82.44,3.18,0,84.96
2002101720,11.73,4.27,73.76,84.59,2.98,0,63.05
2002101721,11.18,3.5,73.81,87.7,2.8,0,61.49
2002101722,10.69,2.33,73.82,90.08,2.57,0,65.51
2002101723,10.29,1.33,73.81,91.65,2.27,0,83.87
2002101800,9.87,0.59,73.76,93.34,1.99,0,38.79
2002101801,9.49,0.21,73.7,94.59,1.86,0,9.41
2002101802,9.2,0.06,73.62,95.45,1.82,0,53.04
2002101803,8.94,0.03,73.57,96.15,1.89,0,44.28
2002101804,8.72,0.02,73.54,96.31,1.97,0,35.34
2002101805,8.33,0.02,73.54,96.87,1.85,0,17.52
2002101806,8.9,0.01,73.56,91.88,1.92,105.1,11.22
2002101807,12.17,0.01,73.59,72.99,2.9,358.15,6.26
2002101808,16.83,0.01,73.61,47.97,3.2,629.17,1.13
2002101809,20.16,0,73.59,36.49,3.63,851.12,0.38
2002101810,22.58,0.09,73.54,30.89,4,1009.58,2.86
2002101811,24.36,0.6,73.48,27.72,4.35,1088.3,7.94
2002101812,25.51,2.09,73.4,26.25,4.73,1063.43,2.28
2002101813,25.98,4.08,73.31,26.3,5.09,946.67,34.14
2002101814,25.74,6.26,73.24,27.74,5.39,768.9,39.87
2002101815,24.68,7.11,73.2,30.91,5.59,487.83,60.99
2002101816,22.81,5.16,73.23,36.45,5.53,256,67
2002101817,20.13,3.72,73.3,45.67,5.27,103.9,67.55
2002101818,16.9,2.52,73.39,60.04,4.25,5.07,65.23
2002101819,14.78,0.58,73.46,71.81,3.37,0,66.62
2002101820,13.61,0.16,73.53,78.81,3.08,0,38.31
2002101821,12.93,0.07,73.58,83.71,2.7,0,5.15
2002101822,12.59,0.04,73.6,86.42,2.34,0,5.1
2002101823,12.3,0.01,73.58,88.46,1.84,0,1.02
2002101900,11.83,0,73.53,90.85,1.09,0,11.02
2002101901,11.04,0,73.49,94.79,0.72,0,9.01
2002101902,10.33,0,73.46,98.5,0.72,0,6.54
2002101903,9.9,0,73.44,100,0.76,0,6.76
2002101904,9.67,0,73.45,100,0.75,0,6.56
2002101905,9.45,0,73.48,100,0.74,0,6.93
2002101906,10.3,0,73.51,93.56,1.08,122.6,4.87
2002101907,13.9,0,73.56,72.52,2.23,378.98,2.62
2002101908,17.58,0,73.6,54.12,3.12,637.03,0.37
2002101909,20.49,0,73.6,42.76,3.49,856.58,0.38
2002101910,22.92,0,73.56,34.58,3.81,1034.07,0.38
2002101911,24.81,0,73.52,28.98,4.19,1116.72,2.26
2002101912,26.07,0,73.45,25.75,4.66,1126.07,3.47
2002101913,26.67,0,73.36,24.19,5.14,1034.57,3.03
