fecha,T2M,PRECTOTCORR,PS,RH2M,WS2M,ALLSKY_SFC_SW_DWN,CLOUD_AMT
2002060712,24.32,0,73.61,17.29,3.26,804.38,7.01
2002060713,24.74,0,73.54,19.75,3.8,758.67,2.78
2002060714,24.35,0.01,73.51,24.29,4.39,647.95,1.46
2002060715,23.09,0.02,73.5,31.75,4.79,469.58,3.22
2002060716,20.95,0.42,73.54,42.9,4.77,255.05,4.97
2002060717,17.45,0.8,73.62,61.44,3.27,43.72,6.38
2002060718,14.78,0.36,73.7,79.06,1.94,0,8.41
2002060719,14.1,0.72,73.77,85.9,1.88,0,10.17
2002060720,13.43,1.29,73.81,91.9,1.7,0,9.8
2002060721,12.88,1.76,73.83,95.84,1.32,0,17.93
2002060722,12.38,2.5,73.83,98.31,0.95,0,32.06
2002060723,11.91,2.7,73.82,100,0.81,0,21.72
2002060800,11.49,2.26,73.82,100,0.78,0,28.52
2002060801,11.14,1.17,73.8,100,0.78,0,32.36
2002060802,10.89,0.71,73.77,100,0.77,0,33.19
2002060803,10.66,0.7,73.75,100,0.75,0,38.27
2002060804,10.43,0.38,73.75,100,0.76,0,54.09
2002060805,10.16,0.24,73.78,100,0.77,0,56.41
2002060806,9.92,0.33,73.82,100,0.77,0,59.51
2002060807,11.11,0.38,73.88,96.35,1.28,84.07,40.23
2002060808,12.92,0.01,73.92,88.23,2.45,300.67,23.48
2002060809,15.05,0.01,73.94,75.42,3.35,514.28,4.37
2002060810,17.71,0.03,73.92,58.73,3.68,674.15,7.9
2002060811,19.87,0.05,73.86,48.33,3.89,769.22,1.89
2002060812,21.41,0.05,73.78,42.11,4.11,802.17,0.38
2002060813,22.12,0.04,73.69,38.87,4.35,751.35,2.02
2002060814,22.16,0.06,73.62,38.26,4.62,632.35,3.66
2002060815,21.4,0.13,73.59,40.2,4.84,465.98,0.82
2002060816,19.65,0.12,73.6,45.76,4.9,250.57,1.45
2002060817,16.57,0.06,73.65,59.17,3.86,39.47,8.36
2002060818,13.3,0.05,73.73,78.04,2.04,0,9.94
2002060819,12.39,0.09,73.81,87.07,1.49,0,11.16
2002060820,12.29,0.16,73.85,90.89,1.71,0,13.22
2002060821,12.01,0.15,73.86,94.09,1.62,0,11.79
2002060822,11.72,0.11,73.83,96.21,1.45,0,9.79
2002060823,11.31,0.07,73.78,98.45,1.25,0,8.31
2002060900,10.97,0.05,73.74,99.93,1.16,0,10.57
2002060901,10.68,0.09,73.7,100,1.11,0,9.46
2002060902,10.44,0.02,73.66,100,1.13,0,13.94
2002060903,10.07,0.01,73.63,100,1.12,0,21.21
2002060904,9.57,0,73.62,100,1.03,0,33.8
2002060905,9.33,0,73.63,100,1.01,0,58.41
2002060906,8.95,0,73.67,100,1.05,0,69.44
2002060907,10.26,0,73.72,92.47,1.85,76.53,64.54
2002060908,13.59,0,73.75,70.05,3.05,274.5,65.04
2002060909,17.4,0,73.76,48.08,3.85,473.23,65.42
2002060910,20.55,0,73.72,35.54,4.02,624.03,97.24
2002060911,22.82,0,73.63,28.75,3.98,711.9,71.48
2002060912,24.41,0.01,73.53,24.63,3.84,747.92,44.42
2002060913,25.32,0.07,73.43,22.61,3.76,734.6,13.36
2002060914,25.48,0.09,73.37,22.41,3.75,637.17,2.69
2002060915,24.77,0.12,73.34,24.41,3.82,459.42,6.22
2002060916,22.9,0.18,73.36,30.68,3.88,248.1,9.4
2002060917,18.28,0.19,73.43,52.12,2.59,42.62,12.32
2002060918,14.52,0.04,73.53,72.53,1.43,0,15.38
2002060919,13.14,0.05,73.63,82.46,0.87,0,18.54
2002060920,12.94,0.15,73.7,85.11,0.62,0,21.49
2002060921,12.01,0.5,73.74,90.45,0.74,0,32.96
2002060922,11.36,0.48,73.78,94.29,0.85,0,13.08
2002060923,11.22,0.36,73.8,96.43,0.86,0,17.16
2002061000,11.24,0.44,73.81,97.63,0.91,0,10.06
2002061001,10.88,0.56,73.81,98.64,1.04,0,12.98
2002061002,10.07,0.25,73.8,97.75,1.09,0,10.6
2002061003,8.92,0.1,73.79,97.19,0.94,0,5.86
2002061004,8.31,0.08,73.8,94.24,0.78,0,17.6
2002061005,8.02,0.03,73.83,89.7,0.59,0,14.78
2002061006,8.25,0.01,73.89,86,0.26,0,15.14
2002061007,9.18,0.01,73.95,80.52,0.25,87.45,16.43
2002061008,10.95,0,74,63.19,1.44,291.42,19.3
2002061009,12.95,0,74.04,51.13,2.46,492.55,20.51
2002061010,14.6,0.01,74.02,47.48,2.96,648.97,4.46
2002061011,15.55,0.02,73.95,47.76,3.37,744.33,0.49
2002061012,15.99,0.04,73.87,49.56,3.59,768.62,0.45
2002061013,15.94,0.07,73.79,52.78,3.6,724.47,1.28
2002061014,15.66,0.2,73.72,56.25,3.62,579.2,12.43
2002061015,14.96,0.29,73.68,61.01,3.62,420.48,13.69
2002061016,13.83,0.33,73.68,68.08,3.49,222.07,19.05
2002061017,12.3,0.24,73.7,78.46,2.87,37.08,24.2
2002061018,11.16,0.3,73.72,87.63,2.17,0,29.22
2002061019,10.59,0.36,73.75,92.14,2.05,0,34.9
2002061020,10.19,0.36,73.76,94.66,1.89,0,40.48
2002061021,9.89,0.31,73.78,96.12,1.69,0,38.15
2002061022,9.66,0.23,73.77,97.12,1.51,0,35.56
2002061023,9.36,0.17,73.75,98.48,1.15,0,22.59
2002061100,8.91,0.11,73.72,100,0.79,0,24.63
2002061101,8.43,0.07,73.67,100,0.64,0,31.41
2002061102,8.03,0.05,73.62,100,0.61,0,58.32
2002061103,7.64,0.03,73.6,100,0.76,0,71.43
2002061104,7.02,0.02,73.6,100,0.86,0,81.95
2002061105,6.46,0.01,73.62,100,0.91,0,73.15
2002061106,5.92,0.01,73.65,100,0.92,0,53.9
2002061107,7.76,0,73.69,87.24,1.18,80.43,41.48
2002061108,11.95,0,73.72,65.88,1.96,287.42,33.38
2002061109,16.84,0,73.72,43.12,2.72,488.27,27.09
2002061110,20.21,0,73.7,30.58,2.87,637.55,33.97
2002061111,22.35,0.01,73.64,25.32,3.07,761.35,9.22
2002061112,23.55,0.04,73.57,23.52,3.66,783.33,12.06
2002061113,23.81,0.11,73.49,24.6,4.47,748.12,2.4
2002061114,23.05,0.28,73.44,29.06,5.22,630.62,6.27
2002061115,21.35,0.55,73.43,36.6,5.7,460.88,4.66
2002061116,18.57,0.6,73.49,48.93,5.7,250.57,3.99
2002061117,14.92,0.46,73.58,68.05,4.53,42.85,3.31
2002061118,12.58,0.61,73.68,83.92,3.04,0,2.64
2002061119,11.8,0.91,73.76,89.96,2.38,0,4.91
2002061120,11.42,0.87,73.82,92.58,1.94,0,5.48
2002061121,11.09,0.75,73.84,94.48,1.59,0,9.32
2002061122,10.75,0.56,73.84,96.18,1.3,0,0.87
2002061123,10.5,0.42,73.81,97.12,1.29,0,8.52
2002061200,10.23,0.33,73.78,98,1.22,0,7.01
2002061201,10,0.27,73.74,98.51,1.27,0,9.99
2002061202,9.78,0.24,73.7,98.67,1.26,0,14.04
2002061203,9.53,0.22,73.68,98.74,1.23,0,27.78
2002061204,9.05,0.19,73.69,99.35,1.14,0,32.16
2002061205,8.55,0.18,73.71,99.12,1.07,0,49.5
2002061206,8.21,0.15,73.75,97.07,1.06,0,52.93
2002061207,9.44,0.11,73.79,88.97,1.7,82.3,31.15
2002061208,11.85,0.06,73.82,78.42,2.8,301.3,16.26
2002061209,14.78,0.08,73.83,64.98,3.98,514.03,2.32
2002061210,17.57,0.11,73.79,50.27,4.34,668.88,4.28
2002061211,19.8,0.15,73.71,40.68,4.45,766.55,0
2002061212,21.46,0.16,73.61,34.47,4.67,799,0.27
2002061213,22.31,0.18,73.51,31.47,4.94,753.5,0.53
2002061214,22.28,0.31,73.44,31.63,5.22,643.47,0.8
2002061215,21.23,0.53,73.42,35.57,5.57,469.12,1.23
2002061216,18.92,0.5,73.45,45.49,5.7,256.4,1.66
2002061217,15.31,0.37,73.53,63.7,4.74,44.17,2.09
2002061218,12.56,0.42,73.63,81.16,3.38,0,2.51
2002061219,11.36,0.51,73.71,89.15,2.69,0,2.94
2002061220,10.79,0.55,73.75,92.11,2.07,0,3.37
2002061221,10.41,0.46,73.78,93.76,1.58,0,5.24
2002061222,10.06,0.36,73.78,95.04,1.32,0,6.93
2002061223,9.69,0.27,73.77,96.44,0.95,0,0.77
2002061300,9.24,0.2,73.75,97.97,0.71,0,7.98
2002061301,8.81,0.15,73.72,99.06,0.57,0,10.97
2002061302,8.33,0.1,73.69,99.84,0.5,0,11.7
2002061303,7.91,0.06,73.68,99.3,0.53,0,18.96
2002061304,7.5,0.04,73.68,97.27,0.54,0,16.04
2002061305,7.27,0.02,73.7,94.02,0.55,0,19.64
2002061306,7.18,0.01,73.74,91.18,0.55,0,19.95
2002061307,8.4,0.01,73.78,84.79,0.91,89.57,13.06
2002061308,10.83,0,73.81,74.58,2.09,309.08,9.16
2002061309,13.71,0,73.83,63.81,3.23,512.53,6.85
2002061310,16.87,0.01,73.79,49.68,3.78,675.08,0.47
2002061311,19.25,0.04,73.72,40.68,4.11,767.35,0.46
2002061312,20.63,0.07,73.63,36.72,4.5,790.28,0.44
2002061313,21.09,0.15,73.55,36.41,4.89,746.08,0.42
2002061314,20.6,0.34,73.49,38.65,5.17,637.3,2.09
2002061315,19.4,0.4,73.48,42.92,5.23,458.8,4.68
2002061316,17.39,0.45,73.51,50.71,5.05,246.02,8.24
2002061317,14.36,0.3,73.59,65.13,4.13,41.55,9.75
2002061318,11.71,0.21,73.68,81.03,2.81,0,12.21
2002061319,10.47,0.2,73.76,89.66,2.12,0,8.8
2002061320,9.97,0.2,73.82,92.5,1.69,0,8.71
2002061321,9.8,0.18,73.86,93.23,1.38,0,18.94
2002061322,9.49,0.17,73.89,94.74,1.15,0,43.88
2002061323,9.1,0.17,73.9,96.46,1.05,0,31.24
2002061400,8.66,0.17,73.9,97.7,0.84,0,40.43
2002061401,8.3,0.17,73.89,98.17,0.72,0,67.47
2002061402,8.01,0.19,73.88,98.14,0.67,0,81.74
2002061403,7.8,0.21,73.88,97.44,0.6,0,86.34
2002061404,7.61,0.23,73.89,96.71,0.57,0,76.39
2002061405,7.41,0.25,73.93,95.92,0.59,0,79.22
2002061406,7.33,0.29,73.98,94.56,0.59,0,90
2002061407,8.15,0.33,74.04,89.16,1.08,76.38,59.95
2002061408,10.19,0.02,74.11,82.51,2.13,283.55,43.68
2002061409,12.46,0.03,74.14,71.67,3.26,482.05,25.24
2002061410,14.68,0.04,74.12,58.68,3.84,663.08,4.67
2002061411,16.15,0.04,74.06,51.23,4.2,741.97,9.01
2002061412,17.13,0.05,73.97,47.23,4.55,777.95,4.58
2002061413,17.59,0.05,73.88,45.82,4.91,741.72,0.46
2002061414,17.19,0.04,73.81,48.03,5.44,631.72,2.46
2002061415,15.15,0.04,73.81,57.3,5.8,446.45,13.31
2002061416,12.49,0.04,73.86,70.28,5.48,234.4,21.72
2002061417,10.27,0.03,73.93,81.5,4.57,37.55,31.86
2002061418,8.97,0.03,74,86.96,3.65,0,42.52
2002061419,8.27,0.02,74.06,88.67,3.07,0,52.53
2002061420,7.73,0.02,74.09,89.91,2.59,0,62.14
2002061421,7.31,0.02,74.11,91.05,2.13,0,44.16
2002061422,7.04,0.02,74.11,91.81,1.74,0,25.79
2002061423,6.84,0.01,74.09,92.82,1.52,0,1.33
2002061500,6.63,0.01,74.07,94.26,1.34,0,53.66
2002061501,6.36,0.01,74.04,96.12,1.02,0,47.97
2002061502,6.13,0.01,74,97.61,0.81,0,43.86
2002061503,5.93,0.01,73.98,98.81,0.71,0,43.87
2002061504,5.72,0,73.99,100,0.61,0,36.6
2002061505,5.5,0,74.02,100,0.52,0,56.31
2002061506,5.29,0,74.07,100,0.47,0,71.87
2002061507,6.44,0,74.1,93.1,1.06,72.35,68.51
2002061508,9.7,0,74.14,74.81,2.16,264.08,73.59
2002061509,13.11,0,74.15,58.36,3.19,452.45,78.49
2002061510,15.57,0,74.11,47.74,3.62,633.45,83.29
2002061511,17.47,0,74.04,40.84,4.04,704.6,54.73
2002061512,18.61,0,73.95,37.64,4.48,730.58,45.26
2002061513,18.94,0,73.86,37.31,4.91,683.2,38.14
2002061514,18.39,0,73.81,40.14,5.22,547.42,64.88
2002061515,17.11,0,73.8,45.74,5.32,382.67,56.27
2002061516,14.98,0,73.83,55.06,5,206.2,44.82
2002061517,12.33,0,73.89,68.42,4.04,34.92,37.9
2002061518,10.39,0,73.94,80.11,2.88,0,28.16
2002061519,9.37,0,74,86.15,2.46,0,43.62
2002061520,8.69,0,74.04,89.41,2.04,0,13.36
2002061521,8.21,0,74.04,90.96,1.71,0,8.81
2002061522,7.79,0,74.02,92.57,1.43,0,3.37
2002061523,7.45,0,73.98,93.9,1.07,0,10.65
2002061600,7.08,0,73.94,95.33,0.61,0,14.8
2002061601,6.69,0,73.9,96.67,0.42,0,8.66
2002061602,6.36,0,73.86,97.48,0.41,0,6.45
2002061603,5.98,0,73.83,98.9,0.38,0,9.07
2002061604,5.68,0,73.82,99.94,0.43,0,12.28
2002061605,5.43,0,73.84,100,0.5,0,16.63
2002061606,5.37,0,73.87,100,0.57,0,16.33
2002061607,6.81,0,73.9,89.56,1.11,86.4,18.01
2002061608,9.74,0,73.93,71.27,2.53,297,21.86
2002061609,13.09,0,73.93,54.9,3.61,491.25,24.55
2002061610,16.02,0,73.88,43.33,4.4,646.92,27.85
2002061611,18.23,0,73.8,36.11,4.96,736.47,23.94
2002061612,19.71,0,73.69,31.75,5.33,739.4,30.12
2002061613,20.33,0.01,73.59,29.77,5.62,658.67,1.91
2002061614,19.97,0.04,73.53,30.26,5.82,508.98,4.08
2002061615,18.63,0.14,73.5,33.49,5.8,364.85,48.62
2002061616,16.29,0.14,73.53,40.8,5.42,198.6,45.23
2002061617,12.98,0.1,73.6,54.26,3.95,35.95,41.91
2002061618,10.11,0.04,73.65,69.84,2.2,0,35.35
2002061619,8.56,0.02,73.69,80.19,1.25,0,39
2002061620,7.54,0,73.7,87.1,0.79,0,25.52
2002061621,6.78,0,73.7,92,0.7,0,13.94
2002061622,6.37,0,73.68,94.73,0.7,0,21.97
2002061623,6.14,0,73.65,95.71,0.68,0,13.31
2002061700,5.81,0,73.62,97,0.71,0,4.55
2002061701,5.55,0,73.59,97.17,0.74,0,8.12
2002061702,5.23,0,73.55,97.32,0.76,0,4.12
2002061703,5.06,0,73.53,96.71,0.83,0,6.64
2002061704,4.97,0,73.53,95.16,0.89,0,22.86
2002061705,4.85,0,73.55,93.28,0.94,0,32.62
2002061706,4.84,0,73.58,90.53,0.96,0,31.58
2002061707,6.57,0,73.62,80.82,0.95,82.97,31.13
2002061708,10.7,0,73.67,59.76,1.53,297.52,34.03
2002061709,14.77,0,73.69,45.22,2.84,501.38,38.67
2002061710,17.82,0,73.65,35.37,3.67,652.6,31.19
2002061711,20,0,73.58,29.83,4.34,748.6,22.32
2002061712,21.33,0,73.48,27.03,4.82,756.85,29.57
2002061713,21.97,0,73.39,26.05,5.05,694.8,36.72
2002061714,21.79,0.08,73.33,26.85,5.29,572.22,50.99
2002061715,20.39,0.32,73.31,30.92,5.61,396.55,47.39
2002061716,17.46,0.98,73.37,40.91,5.68,213.07,42.09
2002061717,13.22,0.2,73.47,59.41,4.31,37.85,39.72
2002061718,10.21,0.09,73.57,76.81,2.6,0,35.76
2002061719,9.04,0.1,73.65,84.92,1.68,0,9.27
2002061720,8.5,0.08,73.7,88.25,1.11,0,4.15
2002061721,7.99,0.04,73.73,90.31,0.54,0,7.32
2002061722,7.43,0.02,73.74,91.91,0.5,0,9.12
2002061723,6.96,0.01,73.74,91.97,0.5,0,4.13
2002061800,6.66,0.01,73.74,89.81,0.43,0,4.91
2002061801,6.47,0.05,73.74,88.45,0.35,0,4.53
2002061802,6.31,0.12,73.75,87.59,0.27,0,4.87
2002061803,6.15,0.22,73.76,87.7,0.23,0,6.17
2002061804,6.11,0.39,73.79,87.74,0.2,0,10.65
2002061805,6.02,0.91,73.84,88.34,0.24,0,19.14
2002061806,5.77,1.54,73.9,89.57,0.34,0,38.55
2002061807,6.85,2.83,73.97,86.79,0.91,74.82,29.34
2002061808,8.55,0,74.04,83.92,2.22,277.95,24.39
2002061809,10.29,0.01,74.08,74.12,2.74,467.5,21.37
2002061810,12.23,0.01,74.07,61.09,3.18,630.92,17.22
2002061811,13.81,0.01,74,52.58,3.59,726.58,21.7
2002061812,14.89,0.01,73.92,47.86,3.91,708.22,22.54
2002061813,15.36,0.02,73.84,46.99,4.2,658.5,24.07
2002061814,15.13,0.01,73.79,49.78,4.55,540.58,27.97
2002061815,13.78,0.02,73.8,57.76,4.81,363.67,37.5
2002061816,11.57,0.02,73.84,70.43,4.56,186.15,44.55
2002061817,9.6,0.02,73.9,81.47,3.8,30.33,53.05
2002061818,8.28,0.02,73.96,86.24,3.2,0,61.88
2002061819,7.32,0.02,74.02,86.74,2.89,0,70.25
2002061820,6.5,0.02,74.07,86.46,2.5,0,78.52
2002061821,6.02,0.01,74.1,85.13,1.95,0,59.55
2002061822,5.85,0.01,74.12,83.73,1.4,0,40.46
2002061823,5.8,0.01,74.12,83.24,0.97,0,65.79
2002061900,5.71,0,74.11,84.66,0.52,0,62.56
2002061901,5.63,0,74.08,86.79,0.23,0,59.12
2002061902,5.47,0,74.06,86.81,0.21,0,53.48
2002061903,5.39,0,74.04,87.4,0.16,0,64.8
2002061904,5.33,0,74.04,87.51,0.17,0,32.3
2002061905,5.24,0,74.07,87.42,0.24,0,34.19
2002061906,4.97,0,74.1,88.99,0.39,0,16.75
2002061907,5.87,0,74.15,84.15,0.74,85.05,9.87
2002061908,9.5,0,74.18,66.51,0.24,300.7,11.28
2002061909,12.69,0,74.2,54.06,1.48,503.1,9.99
2002061910,14.67,0,74.19,46.88,1.92,665.12,7.73
2002061911,16.17,0,74.14,41.78,2.27,768.75,4.48
2002061912,17.02,0,74.07,38.99,2.7,789.2,3.49
2002061913,17.33,0,74.02,38.09,3.09,745.67,2.5
2002061914,17.06,0,73.98,38.97,3.36,634.15,3.67
2002061915,16.18,0,73.97,41.65,3.49,465.2,3.87
2002061916,14.57,0,73.99,47.34,3.4,256.98,4.07
2002061917,12.36,0,74.05,57.44,2.4,46.8,4.27
2002061918,10.74,0,74.1,66.72,1.58,0,4.47
