fecha,T2M,PRECTOTCORR,PS,RH2M,WS2M,ALLSKY_SFC_SW_DWN,CLOUD_AMT
2002080213,20.81,0,73.74,29.49,5.15,807.35,31.88
2002080214,20.26,0,73.68,32.11,5.72,714.75,13.2
2002080215,18.59,0,73.68,37.71,6.03,549.95,0.81
2002080216,16.03,0,73.73,46.88,5.9,324.1,7.87
2002080217,12.8,0,73.8,60.3,5,91.62,13.58
2002080218,10.24,0,73.88,73.03,3.64,0,20.17
2002080219,9.11,0,73.94,78.96,3.01,0,5.85
2002080220,8.35,0,73.99,82.54,2.48,0,3.77
2002080221,7.73,0,74.01,85.44,2.11,0,5.77
2002080222,7.25,0,74,87.71,1.86,0,2.7
2002080223,6.87,0,73.99,89.54,1.56,0,7.17
2002080300,6.41,0,73.96,91.89,1.09,0,9.14
2002080301,5.82,0,73.91,94.89,0.74,0,15.22
2002080302,5.34,0,73.86,96.98,0.57,0,9.93
2002080303,5,0,73.81,97.76,0.55,0,16.79
2002080304,4.7,0,73.79,98.29,0.65,0,25.54
2002080305,4.32,0,73.81,99.12,0.76,0,23.73
2002080306,4.16,0,73.85,98.01,0.9,0,29.72
2002080307,7.14,0,73.88,78.92,1.21,107.75,16.72
2002080308,11.64,0,73.9,58.04,2.65,342.52,9.46
2002080309,15.64,0,73.9,43.14,3.56,567.08,1.54
2002080310,18.95,0,73.87,33.1,3.84,724.95,16
2002080311,21.42,0,73.79,27.22,4.09,832.78,13.98
2002080312,22.95,0,73.69,24.14,4.41,841.78,35.33
2002080313,23.58,0,73.6,23.09,4.85,817.08,14.08
2002080314,23.38,0,73.53,23.59,5.29,672.05,40.99
2002080315,22.27,0,73.51,25.97,5.61,508.4,35.87
2002080316,20.08,0.06,73.54,31.31,5.66,302.17,27.82
2002080317,16.34,0,73.6,43.05,4.63,89.88,19.53
2002080318,11.95,0,73.68,62.16,1.96,0,9.87
2002080319,9.96,0,73.75,73.32,0.97,0,6.22
2002080320,9.08,0,73.78,77.92,0.7,0,8.97
2002080321,8.65,0,73.77,78.95,0.73,0,12.52
2002080322,8.22,0,73.74,77.92,0.89,0,7.26
2002080323,7.99,0,73.7,73.41,1.08,0,12.35
2002080400,7.59,0,73.65,67.84,1.26,0,33.95
2002080401,6.83,0.12,73.6,62.28,1.42,0,57.7
2002080402,6.01,0.12,73.57,55.33,1.56,0,53.36
2002080403,5.42,0.12,73.57,48.73,1.68,0,63.92
2002080404,5.09,0,73.58,45.04,1.74,0,79.92
2002080405,4.85,0,73.61,42.81,1.79,0,87.28
2002080406,4.65,0,73.65,41.22,1.83,0,91.95
2002080407,8.47,0,73.69,32.66,2.29,90.88,87.45
2002080408,14,0,73.71,18.72,3.3,305.77,92.55
2002080409,19.96,0,73.7,11.41,2.64,529.72,95.98
2002080410,23.47,0,73.66,8.91,2.33,715.78,91.83
2002080411,25.19,0,73.59,8.11,2.63,797.97,62.41
2002080412,26.06,0,73.52,7.73,2.8,828.03,56.35
2002080413,26.12,0,73.43,7.87,3.02,770.75,53.38
2002080414,25.49,0,73.37,8.73,3.55,553.47,89.2
2002080415,24.17,0,73.36,11.32,4.35,359.08,97.77
2002080416,21.58,0,73.42,19.73,4.73,194.02,96.85
2002080417,17.53,0,73.52,34.84,4.1,52.9,96.58
2002080418,13.75,0,73.63,52.97,2.39,0,99.28
2002080419,11.6,0,73.72,66.74,1.61,0,99.59
2002080420,10.4,0,73.78,74.11,1.18,0,99.05
2002080421,9.76,0,73.82,77.39,0.95,0,97.88
2002080422,9.56,0,73.82,78.64,0.78,0,97.86
2002080423,9.45,0,73.79,80.18,0.62,0,100
2002080500,9.12,0,73.73,83.04,0.53,0,99.47
2002080501,8.66,0,73.67,86.74,0.5,0,99.55
2002080502,8.29,0,73.63,89.54,0.43,0,99.41
2002080503,8.15,0,73.62,89.73,0.33,0,89.95
2002080504,7.9,0,73.63,88.65,0.35,0,68.42
2002080505,7.62,0,73.67,86.37,0.42,0,23.55
2002080506,7.27,0,73.72,84.84,0.49,0,20.79
2002080507,8.51,0,73.77,75.37,0.82,119.35,16.02
2002080508,11.92,0,73.81,53.45,1.96,360.58,12.69
2002080509,16.05,0,73.81,33.97,2.83,584.33,11.68
2002080510,19.42,0,73.76,22.59,3.21,768.33,0.39
2002080511,21.96,0,73.68,16.3,3.51,872.28,3.89
2002080512,23.64,0,73.58,13.29,3.67,904.7,4.53
2002080513,24.51,0,73.47,12.33,3.84,861.17,5.39
2002080514,24.56,0,73.38,13.04,4.13,752.62,5.77
2002080515,23.62,0,73.35,16.45,4.65,569.4,6.27
2002080516,21.32,0,73.4,25.3,5.23,346.83,6.73
2002080517,17.1,0,73.49,44.8,4.7,105.9,7.44
2002080518,13.68,0,73.58,66.49,3.62,0,9.16
2002080519,12.22,0,73.65,80.88,2.36,0,9.84
2002080520,11.51,0,73.69,88.94,1.82,0,10.24
2002080521,11.14,0,73.71,92.14,1.28,0,5.96
2002080522,10.76,0,73.71,94.14,0.74,0,0.45
2002080523,10.16,0,73.69,96.64,0.51,0,17.29
2002080600,9.56,0,73.67,98.52,0.56,0,18.24
2002080601,8.82,0,73.63,100,0.67,0,23.95
2002080602,8.35,0,73.6,99.15,0.8,0,16.43
2002080603,7.94,0,73.58,95.36,0.89,0,24.77
2002080604,7.29,0,73.58,91.79,1,0,27
2002080605,6.81,0,73.62,86.02,1.08,0,25.83
2002080606,6.41,0,73.68,79.7,1.14,0,15.03
2002080607,9.4,0,73.73,60.96,1.54,128.6,8.55
2002080608,14.12,0,73.77,44.36,2.89,366.42,10.59
2002080609,17.97,0,73.78,35.44,3.72,594.47,2.69
2002080610,20.86,0,73.75,28.06,4.04,767.03,1.53
2002080611,22.9,0,73.68,23.49,4.36,873.28,0.13
2002080612,24.14,0,73.6,21.27,4.78,897.55,0.09
2002080613,24.61,0,73.52,21.04,5.24,849.25,0.04
2002080614,24.3,0,73.47,22.72,5.7,714.05,0.26
2002080615,23.12,0,73.46,26.84,6.07,559.08,0.47
2002080616,20.93,0,73.51,34.72,6.15,340.5,0.94
2002080617,17.75,0,73.59,47.84,5.24,103.57,1.42
2002080618,14.65,0,73.67,63.42,3.3,0,1.89
2002080619,13.15,0,73.72,73.14,2.1,0,2.26
2002080620,12.27,0,73.76,79.5,1.63,0,3.02
2002080621,11.64,0,73.78,84.52,1.82,0,4.79
2002080622,10.89,0,73.77,89.91,1.57,0,5.77
2002080623,10.19,0,73.75,94.37,1.35,0,2.85
2002080700,9.56,0,73.72,97.22,1.11,0,7.48
2002080701,9.02,0,73.69,97.21,1.12,0,1.47
2002080702,8.4,0,73.66,95.81,1.04,0,8.37
2002080703,7.37,0,73.64,96.26,1,0,3.1
2002080704,6.87,0,73.65,92.67,1.05,0,9.74
2002080705,6.58,0,73.7,87.12,1.13,0,12.46
2002080706,6.35,0,73.75,81.83,1.19,0,9.45
2002080707,9.54,0,73.8,64.8,1.59,123.57,8.42
2002080708,14.08,0,73.85,45.62,2.45,359.52,6.23
2002080709,18.71,0,73.88,30.71,3.7,580.8,2.69
2002080710,21.52,0,73.87,24.33,4.39,753.42,0.75
2002080711,23.45,0,73.81,20.93,4.78,852.58,13.14
2002080712,24.68,0,73.72,19.15,5.1,871.88,26.8
2002080713,25.21,0,73.63,18.93,5.5,827.17,31.4
2002080714,24.86,0,73.56,20.43,5.95,686.62,74.05
2002080715,23.47,0,73.53,24.52,6.45,534.45,40.28
2002080716,20.93,0,73.57,33.09,6.69,317.23,36.27
2002080717,17.49,0,73.66,46.33,5.72,93.15,32.32
2002080718,14.16,0,73.75,61.18,3.35,0,28.05
2002080719,12.22,0,73.81,71.49,1.73,0,33.67
2002080720,10.95,0,73.86,78.16,1.16,0,12.17
2002080721,9.97,0,73.89,83.3,1.1,0,5.81
2002080722,9.28,0,73.88,86.93,0.94,0,2.84
2002080723,8.61,0,73.83,89.44,0.87,0,0.35
2002080800,8.01,0,73.78,89.05,0.97,0,17.59
2002080801,7.64,0,73.73,84.08,1.08,0,5.66
2002080802,7.62,0,73.69,75.38,1.16,0,11.08
2002080803,7.62,0,73.66,64.68,1.25,0,30.98
2002080804,7.75,0,73.67,54.74,1.3,0,51.22
2002080805,7.77,0,73.71,45.99,1.34,0,56.15
2002080806,7.76,0,73.76,40.69,1.36,0,40.14
2002080807,9.97,0,73.81,36.99,1.36,117.93,29.92
2002080808,14.38,0,73.86,21.84,2.03,355.98,24.61
2002080809,18.73,0,73.89,15.64,1.52,570.45,22.3
2002080810,21.61,0,73.88,14.37,2.91,749.65,14.88
2002080811,23.48,0,73.83,13.71,3.39,860.55,36.54
2002080812,24.58,0,73.75,13.59,3.58,861.12,47.54
2002080813,24.9,0,73.66,14.29,3.71,774.78,65
2002080814,24.52,0,73.58,16.09,3.87,674.05,60.77
2002080815,23.61,0,73.56,19.41,4.09,500.65,56.05
2002080816,22.12,0,73.57,25.39,4.26,299.95,49.75
2002080817,18.75,0,73.65,39.44,3.04,89.78,45.79
2002080818,14.44,0,73.77,58.24,1.5,0,42.95
2002080819,12.68,0,73.88,67.5,1,0,35.65
2002080820,12.1,0,73.94,70.93,0.82,0,28.84
2002080821,11.96,0,73.97,72.38,0.51,0,22.46
2002080822,11.48,0,74,74.56,0.47,0,15.75
2002080823,9.67,0,74.03,82.4,0.99,0,8.43
2002080900,8.77,0,74.06,86.55,1.13,0,8.05
2002080901,9.15,0,74.07,85.89,1.08,0,7.06
2002080902,9.49,0,74.06,86.62,0.91,0,4.94
2002080903,9.35,0,74.06,89.24,0.73,0,17.63
2002080904,8.9,0,74.07,93.03,0.62,0,29.18
2002080905,8.63,0,74.1,95.22,0.5,0,40.64
2002080906,8.53,0,74.15,96.04,0.23,0,44.87
2002080907,9.62,0,74.2,89.38,0.1,106.5,47.58
2002080908,11.45,0,74.22,77.47,0.92,317.52,51.35
2002080909,13.19,0,74.24,66.39,1.57,511.8,56.65
2002080910,14.89,0,74.22,58.11,2.18,694.88,60.68
2002080911,16.06,0.01,74.17,53.29,2.78,808.08,36.6
2002080912,16.58,0.03,74.12,50.89,3.33,850.62,26.93
2002080913,16.31,0.08,74.06,51.22,3.66,817.58,18.86
2002080914,15.58,0.11,74,53.16,3.9,672.83,41.89
2002080915,14.44,0.12,73.98,56.69,4.03,492.58,4.73
2002080916,13.27,0.09,73.99,60.33,3.93,285.75,29.35
2002080917,11.88,0.05,74.03,64.35,3.28,84.15,30.57
2002080918,10.48,0.03,74.08,68.62,2.16,0,34.73
2002080919,9.4,0.03,74.14,70.63,1.72,0,37.78
2002080920,8.37,0.02,74.18,73.72,1.17,0,40.19
2002080921,7.71,0.01,74.18,75.76,0.56,0,26.01
2002080922,7.32,0,74.14,78.11,0.13,0,9.99
2002080923,6.95,0,74.11,81.15,0.36,0,5.87
2002081000,6.88,0,74.07,82.81,0.5,0,3.81
2002081001,6.6,0,74.01,85.8,0.55,0,1.26
2002081002,6.13,0,73.96,89.81,0.72,0,8.29
2002081003,5.9,0,73.92,91.97,0.83,0,11.77
2002081004,5.88,0,73.92,92.09,0.8,0,14.69
2002081005,5.7,0,73.94,92.63,0.72,0,13.92
2002081006,5.38,0,73.98,93.19,0.76,0,18.66
2002081007,7.77,0,74.02,77.63,1.01,127.07,9.53
2002081008,12.13,0,74.05,58.23,1.88,358.92,10.45
2002081009,15.72,0,74.06,46.12,3.21,585,8.61
2002081010,18.38,0,74.03,37.16,3.47,761.88,3.44
2002081011,20.48,0,73.96,30.52,3.64,870.38,0.02
2002081012,21.86,0,73.87,26.85,4.03,902.7,2.75
2002081013,22.42,0,73.79,25.65,4.55,860.2,0.81
2002081014,22.17,0,73.73,26.6,5.07,748.5,0.79
2002081015,21.09,0,73.71,29.53,5.38,565.33,2.22
2002081016,19.26,0,73.73,34.61,5.29,339.62,3.64
2002081017,16.35,0,73.79,44.21,4.11,101.88,4.89
2002081018,12.47,0,73.87,60.95,1.83,0,6.47
2002081019,10.69,0,73.96,69.84,1.25,0,7.66
2002081020,9.49,0,74.02,76.44,1.01,0,5.66
2002081021,9.06,0,74.04,79.64,0.82,0,4.97
2002081022,8.43,0,74.05,82.79,0.65,0,7.25
2002081023,7.74,0,74.03,86.08,0.64,0,0.09
2002081100,7.11,0,74,89.83,0.72,0,8.35
2002081101,6.45,0,73.96,93.59,0.89,0,14.49
2002081102,6.01,0,73.92,95.68,1,0,0.55
2002081103,5.83,0,73.91,95.71,1.06,0,8.24
2002081104,5.81,0,73.9,94.18,1.09,0,6.56
2002081105,5.67,0,73.93,93.59,1.12,0,5.65
2002081106,5.52,0,73.98,92.54,1.15,0,6.82
2002081107,8.55,0,74.03,73.95,1.35,130.55,3.58
2002081108,13.21,0,74.07,53.56,2.52,368.6,4.42
2002081109,16.78,0,74.08,40.9,3.33,591.92,3.04
2002081110,19.49,0,74.07,32.4,3.6,768.25,0.18
2002081111,21.6,0,74.01,26.18,3.87,869.8,5.69
2002081112,22.95,0,73.94,22.28,4.13,909.33,5.98
2002081113,23.56,0,73.85,20.31,4.37,869.28,0.84
2002081114,23.46,0,73.79,19.73,4.56,749.03,5
2002081115,22.6,0,73.76,20.77,4.71,565.05,6.35
2002081116,20.92,0,73.77,23.88,4.7,341.67,6.69
2002081117,17.71,0,73.82,32.61,3.53,104.62,5.81
2002081118,12.89,0,73.89,51.24,1.61,0,7.04
2002081119,11.2,0,73.97,60.17,1.16,0,7.24
2002081120,10.22,0,74.02,65.79,0.99,0,7.03
2002081121,9.78,0,74.04,68.36,0.91,0,5.96
2002081122,9.37,0,74.04,70.38,0.81,0,4.53
2002081123,8.85,0,74.03,72.98,0.83,0,3.4
2002081200,8.3,0,74.01,75.3,0.91,0,12.84
2002081201,7.9,0,73.98,76.35,0.99,0,0.6
2002081202,7.62,0,73.97,76.57,1.05,0,8.45
2002081203,7.42,0,73.97,76.14,1.09,0,9.56
2002081204,7.32,0,73.98,75.18,1.08,0,9.61
2002081205,7.18,0,74.02,74.55,1.09,0,10.45
2002081206,7.05,0,74.08,74.09,1.07,0,11.3
2002081207,9.36,0,74.12,65.17,1.02,131.93,5.38
2002081208,13.35,0,74.15,50.97,0.39,367.92,6.46
2002081209,16.42,0,74.16,39.35,1.71,598.17,3.17
2002081210,18.6,0,74.14,31.47,2.23,774.97,0.27
2002081211,20.32,0,74.08,25.67,2.75,880.55,1.56
2002081212,21.47,0,74,22,3.27,913.97,2.58
2002081213,22.08,0,73.91,19.66,3.65,868.3,3.61
2002081214,22.11,0,73.82,18.4,3.95,752.28,2.46
2002081215,21.46,0,73.76,18.3,4.13,537.7,12.73
2002081216,20.07,0,73.75,19.79,4.16,311.05,26.66
2002081217,16.92,0,73.78,27.91,2.86,92.18,40.79
2002081218,12.18,0,73.83,45.17,1.51,0,62.97
2002081219,10.75,0,73.9,53.91,1.27,0,52.2
2002081220,9.67,0,73.96,61.53,1.07,0,29.67
2002081221,8.83,0,74,67.65,1.03,0,37.12
2002081222,8.06,0,74.01,72.6,1.04,0,22.54
2002081223,7.42,0,74,76.17,1.03,0,24
2002081300,6.76,0,73.96,79.41,1.05,0,7.19
2002081301,6.22,0,73.9,81.12,1.09,0,17.93
2002081302,6.06,0,73.85,80.21,1.08,0,0.22
2002081303,5.84,0,73.81,79.36,1.09,0,4.88
2002081304,5.61,0,73.79,77.64,1.13,0,9.62
2002081305,5.41,0,73.79,74.53,1.19,0,12.25
2002081306,5.36,0,73.82,69.68,1.24,0,8.77
2002081307,8.57,0,73.84,55.6,1.3,138.02,5.4
2002081308,13.46,0,73.87,38.42,1.9,375.75,3.14
2002081309,17.46,0,73.89,29.67,2.46,555.82,3.32
2002081310,20.21,0,73.87,23.78,2.77,765.28,3.5
2002081311,22.18,0,73.82,20.27,3.14,872.47,3.47
2002081312,23.41,0,73.75,18.38,3.56,906.78,0.81
2002081313,23.94,0,73.66,17.63,4.02,830.67,2.47
2002081314,23.74,0,73.59,17.86,4.48,660.8,34.97
2002081315,22.76,0,73.55,19.49,4.86,486.15,41.43
2002081316,20.9,0,73.56,23.08,4.97,280.3,47.78
2002081317,17.65,0,73.63,31.54,3.8,83.8,53.36
2002081318,12.98,0,73.72,49.32,1.63,0,62.54
2002081319,11.31,0,73.81,58.11,1.2,0,67.57
2002081320,10.28,0,73.88,64.17,1,0,40.56
2002081321,9.67,0,73.92,67.97,0.85,0,38.48
2002081322,9.11,0,73.93,70.69,0.77,0,27.3
2002081323,8.47,0,73.92,73.07,0.75,0,15.49
2002081400,8.11,0,73.9,74.2,0.73,0,4.53
2002081401,7.73,0,73.87,75.9,0.72,0,2.26
2002081402,7.3,0,73.86,77.81,0.84,0,2.26
2002081403,7.03,0,73.87,78.68,0.92,0,11.67
2002081404,6.92,0,73.89,78.83,0.93,0,20.94
2002081405,6.8,0,73.94,79.29,0.92,0,19.52
2002081406,6.64,0,74,80.24,0.89,0,22.53
2002081407,8.64,0,74.05,71.41,0.86,104.8,34.34
2002081408,12.17,0.21,74.09,56.94,1.9,278.25,40.6
2002081409,14.62,0.35,74.11,47.98,2.92,434.85,46.22
2002081410,16.38,0.54,74.1,42.28,3.28,588.92,1.1
2002081411,17.85,0.8,74.04,38.03,3.59,701.22,1.94
2002081412,18.84,1.27,73.97,35.21,3.95,656.78,16.82
2002081413,19.1,1.56,73.88,34.12,4.27,519.03,33.14
2002081414,18.62,1.84,73.79,34.9,4.55,396.7,88.57
2002081415,17.35,1.75,73.76,38.15,4.66,279.55,52.67
2002081416,15.68,1.47,73.8,43.83,4.4,164.38,77.2
2002081417,13.72,0.85,73.87,52.72,3.41,48.55,72.32
2002081418,12.18,0.53,73.96,62.37,2.47,0,66.31
2002081419,11.31,0.36,74.03,68.23,2.26,0,67.97
2002081420,10.63,0.23,74.08,73.28,2.07,0,52.99
2002081421,10.08,0.12,74.1,77.38,1.92,0,48.73
2002081422,9.58,0.06,74.1,81.1,1.69,0,10.18
2002081423,9.1,0.02,74.08,84.26,1.48,0,15.1
2002081500,8.61,0.01,74.05,87.17,1.33,0,25.86
2002081501,8.1,0.02,74.01,89.87,1.06,0,0.56
2002081502,7.64,0.02,73.98,92.46,0.91,0,38.23
2002081503,7.2,0.01,73.96,94.79,0.8,0,31.07
2002081504,6.76,0.01,73.96,97.23,0.73,0,23.53
2002081505,6.38,0.01,73.99,99.23,0.71,0,34.22
2002081506,6.26,0,74.03,99.25,0.74,0,31.58
2002081507,7.93,0,74.07,88.01,1.82,96.03,16.14
2002081508,10.87,0,74.1,70.05,3.39,296.3,15.98
2002081509,13.67,0,74.11,55.78,4.23,521.75,13.05
2002081510,16.25,0,74.08,45.62,4.46,720.28,5.4
2002081511,18.69,0.03,74,37.59,4.57,807.67,25.3
2002081512,20.23,0.08,73.9,32.96,4.75,823.83,45.25
2002081513,21.01,0.14,73.79,30.57,4.97,722.08,9.95
2002081514,21.05,0.25,73.7,30.03,5.14,584.85,62.34
2002081515,20.23,0.43,73.66,31.62,5.18,422.02,16.98
2002081516,18.74,0.36,73.67,35.35,5.01,242.57,62.5
2002081517,16.19,0.06,73.74,43.41,4.16,77.55,57.92
2002081518,12.5,0.01,73.83,59.09,2.25,0,50.51
2002081519,10.74,0,73.91,68.56,1.46,0,36.65
2002081520,9.45,0,73.97,75.7,1.08,0,10.63
2002081521,8.62,0,74.01,80.85,0.89,0,6.86
2002081522,8.2,0,74.03,83.97,0.7,0,12.86
2002081523,7.76,0,74.03,86.97,0.64,0,17.42
2002081600,7.23,0,74,90.38,0.64,0,12.53
2002081601,6.72,0,73.95,93.53,0.67,0,39.85
2002081602,6.27,0,73.91,96.17,0.77,0,10.53
2002081603,5.94,0,73.88,97.97,0.84,0,8.74
2002081604,5.81,0,73.87,98.34,0.86,0,6.61
2002081605,5.77,0,73.9,98.01,0.85,0,13.96
2002081606,5.77,0,73.95,97.44,0.84,0,12.64
2002081607,8.19,0,74,81.93,1.24,143.23,8.9
2002081608,11.97,0,74.04,62.38,2.93,372.08,9.62
2002081609,15.41,0,74.06,48.87,3.94,592.72,8.86
2002081610,18.14,0.01,74.03,40.11,4.33,756.15,12.3
2002081611,20.21,0.06,73.95,34.32,4.61,848.62,20.2
2002081612,21.32,0.19,73.85,31.31,4.79,819.8,34.97
2002081613,21.6,0.39,73.75,30.38,4.91,704.42,58.84
2002081614,21.2,0.43,73.67,30.95,5.09,548.72,80.77
2002081615,20.17,0.5,73.63,33.31,5.11,403.6,73.72
2002081616,18.77,0.25,73.65,37,4.95,248.27,65.61
2002081617,16.6,0.14,73.71,43.89,4.33,78.4,57.67
2002081618,13.21,0.02,73.77,57.37,2.73,0,47.88
2002081619,11.09,0.01,73.82,67.89,1.78,0,39.06
2002081620,9.59,0,73.87,75.88,1.21,0,29.73
2002081621,8.57,0,73.9,81.42,1.03,0,40.58
2002081622,7.83,0,73.9,85.85,1.01,0,50
2002081623,7.25,0,73.89,89.42,0.99,0,74.92
2002081700,6.89,0,73.86,91.5,0.98,0,69.25
2002081701,6.65,0,73.81,92.24,0.96,0,34.89
2002081702,6.54,0,73.76,91.43,0.93,0,12.29
2002081703,6.35,0,73.73,89.54,0.97,0,10.16
2002081704,6.33,0,73.72,84.86,1,0,7.69
2002081705,6.57,0,73.72,78.15,1.01,0,8.04
2002081706,6.88,0,73.74,71.19,1.02,0,13.41
2002081707,9.11,0,73.81,60.5,1.17,151.57,9.16
2002081708,12.14,0,73.85,44.3,2.42,386.95,9.97
2002081709,15.3,0,73.86,36.75,3.75,605.38,11.51
2002081710,18.21,0,73.82,31.21,4.74,773.17,12.54
2002081711,20.34,0,73.73,28.48,5.3,870.58,33.31
2002081712,21.56,0,73.62,26.65,5.65,858.78,47.02
2002081713,22.03,0.01,73.5,25.55,5.93,808.08,58.17
2002081714,21.92,0.11,73.4,25.2,6.18,670.6,63.66
2002081715,21.18,0.39,73.33,26.39,6.26,489.88,58.63
2002081716,19.81,0.97,73.32,29.67,6.14,287.2,53.08
2002081717,17.23,0.38,73.36,37.75,5.12,89.65,46.87
2002081718,13.83,0.31,73.42,51.36,3.85,0,44.22
2002081719,12.18,0,73.47,60.3,2.8,0,39.01
2002081720,11.05,0,73.51,66.44,1.72,0,32.69
2002081721,10.24,0,73.53,69.87,1.23,0,23.78
2002081722,9.6,0,73.54,71.08,1.07,0,13.75
2002081723,8.89,0,73.53,71.57,0.93,0,3.74
2002081800,8.4,0,73.51,69.72,0.99,0,17.23
2002081801,7.55,0.05,73.48,66.74,1.13,0,4.52
2002081802,6.59,0.05,73.46,62.12,1.26,0,0.25
2002081803,6.14,0.05,73.45,55.74,1.31,0,14.8
2002081804,6.19,0,73.45,50.34,1.31,0,27.73
2002081805,6.25,0,73.47,48.17,1.3,0,23.52
2002081806,6.2,0,73.51,44.76,1.43,0,20.36
2002081807,8.6,0,73.55,35.27,2.07,158.27,10.2
2002081808,11.89,0,73.56,23.14,3.7,401.83,6.9
2002081809,15.33,0,73.56,16.47,4.91,631.03,3.41
2002081810,18.96,0,73.54,12.28,5.89,809.05,0.07
2002081811,22.33,0,73.44,9.57,6.45,911.53,6.74
2002081812,24.37,0,73.33,8.29,6.46,941.85,10.18
2002081813,25.28,0,73.22,8.02,6.04,901.7,6.17
2002081814,25.39,0,73.13,8.5,5.65,794,1.75
2002081815,23.98,0,73.09,10.62,5.29,604.75,2.1
2002081816,21.51,0,73.12,15.81,4.72,374.45,3.29
2002081817,17.75,0,73.17,28.79,3.87,125.1,4.49
2002081818,14.35,0,73.24,45.32,3.41,0,6.14
2002081819,12.64,0,73.31,57.42,2.96,0,4.91
2002081820,11.51,0,73.36,63.8,2.02,0,5.05
2002081821,10.57,0,73.39,67.39,1.09,0,3.77
2002081822,9.54,0,73.41,68.98,0.94,0,20.2
2002081823,8.02,0,73.42,68.07,1.1,0,24.09
2002081900,7.35,0,73.41,59.6,1.37,0,13.14
2002081901,6.3,0,73.38,48.19,1.8,0,10.43
2002081902,4.63,0,73.37,41.4,2.33,0,18.59
2002081903,3.84,0,73.38,36.75,2.85,0,19.34
2002081904,3.11,0,73.4,35.32,2.85,0,18.88
2002081905,2.31,0,73.46,35.79,2.57,0,19.32
2002081906,1.8,0,73.54,36.64,2.35,0,21.46
2002081907,6.04,0,73.6,26.08,3.39,170.1,10.97
2002081908,11.27,0,73.65,16.72,2.74,414.48,8.45
2002081909,17.47,0,73.68,8.3,1.39,642.45,9.43
2002081910,19.77,0,73.68,6.93,2.95,823.85,0.29
2002081911,21.1,0,73.65,6.62,3.38,922.33,8.49
2002081912,22.09,0,73.57,6.49,3.59,955.22,3.6
2002081913,22.64,0,73.48,6.65,3.75,911.97,0
2002081914,22.71,0.01,73.4,7.38,3.99,788.95,4.41
2002081915,22.08,0.14,73.36,9.53,4.49,587.65,11.52
2002081916,20.46,0.15,73.37,15.55,5.17,358.02,12.7
2002081917,17.29,0.05,73.43,29.93,4.66,119.85,10.38
2002081918,13.16,0.01,73.54,53.51,2.75,0,13.14
2002081919,11.44,0,73.62,68.14,1.9,0,17.56
2002081920,10.43,0,73.67,75.8,1.32,0,27.41
2002081921,9.75,0,73.69,80.23,1.14,0,45.16
2002081922,9.54,0,73.72,82.28,0.97,0,30.19
2002081923,9.18,0,73.73,84.82,0.77,0,9.21
2002082000,8.78,0,73.71,86.91,0.61,0,15.83
2002082001,8.23,0,73.66,88.97,0.64,0,21.29
2002082002,7.87,0,73.61,88.81,0.74,0,14.5
2002082003,7.9,0,73.6,85.09,0.71,0,16.79
2002082004,8.02,0,73.61,80.27,0.54,0,19.13
