fecha,T2M,PRECTOTCORR,PS,RH2M,WS2M,ALLSKY_SFC_SW_DWN,CLOUD_AMT
2002070211,16.2,0.03,73.99,44.11,5.3,363.23,100
2002070212,17.16,0.09,73.9,40.3,5.62,290.38,100
2002070213,17.29,0.11,73.79,39.5,5.79,349.8,97.36
2002070214,17.02,0.18,73.7,40.55,5.79,201.7,99.76
2002070215,16.34,0.55,73.65,43.39,5.76,267.58,89.62
2002070216,14.79,1,73.65,50.44,5.43,148.73,91.08
2002070217,12.69,0.93,73.68,62.4,4.43,26.05,96.05
2002070218,10.89,0.6,73.72,75.72,3.44,0,98.79
2002070219,9.9,0.51,73.76,85.27,2.69,0,98.62
2002070220,9.6,0.35,73.75,89.94,2.68,0,97.19
2002070221,9.5,0.16,73.74,92.9,2.68,0,98.46
2002070222,9.53,0.06,73.75,94.3,2.36,0,99.25
2002070223,9.59,0.02,73.74,94.69,1.84,0,100
2002070300,9.52,0.01,73.72,95.22,1.5,0,99.99
2002070301,9.34,0.01,73.7,96.05,1.48,0,99.36
2002070302,9.08,0.02,73.67,97.2,1.57,0,99.08
2002070303,8.8,0.02,73.65,98.31,1.68,0,99.78
2002070304,8.59,0.02,73.65,98.46,1.7,0,99.62
2002070305,8.39,0.02,73.69,98.36,1.77,0,89.53
2002070306,8.2,0.02,73.71,97.95,1.77,0,99.58
2002070307,8.38,0.02,73.74,95.2,2.22,34.62,88.26
2002070308,9.37,0.01,73.78,86.1,3.49,171.27,79.71
2002070309,10.95,0,73.8,73.26,4.26,324.73,74.09
2002070310,12.62,0,73.78,61.25,4.68,488.83,46.17
2002070311,13.92,0.04,73.73,52.82,4.97,445.8,93.54
2002070312,14.85,1.88,73.64,47.73,5.2,366.6,99.48
2002070313,15.3,7.5,73.53,45.7,5.5,315.83,99.03
2002070314,15.15,12.25,73.47,46.58,5.72,100.97,98.87
2002070315,14.27,11.74,73.45,51.16,5.74,86.6,97.31
2002070316,12.79,10.04,73.47,59.99,5.21,66.25,94.32
2002070317,11.11,8.2,73.52,72.47,4.2,16,90.76
2002070318,9.96,8.2,73.58,83.1,3.29,0,82.98
2002070319,9.29,9.16,73.65,89.51,2.71,0,78.42
2002070320,9.03,10.56,73.71,91.77,2.27,0,73.95
2002070321,8.86,11.25,73.75,92.98,2.16,0,66.06
2002070322,8.77,9.33,73.75,94.19,2.55,0,58
2002070323,8.7,6.05,73.72,95.12,2.76,0,50.1
2002070400,8.52,3.04,73.71,95.73,2.67,0,87.27
2002070401,8.06,1.83,73.71,97.25,2.29,0,93.68
2002070402,7.82,1.28,73.72,97.54,2.26,0,71.26
2002070403,7.74,0.81,73.71,97.4,1.87,0,82.61
2002070404,7.57,0.7,73.7,97.84,1.33,0,93.78
2002070405,7.38,2,73.7,98.33,0.73,0,91.91
2002070406,6.99,6.77,73.75,97.19,1.21,0,87.38
2002070407,5.8,11.65,73.84,95.7,1.72,49.92,74.06
2002070408,4.83,1.88,73.87,93.68,1.83,213.1,61.16
2002070409,4.76,1.55,73.87,89.47,1.73,378.42,50.46
2002070410,5.03,0.98,73.85,86.03,1.6,513,39.8
2002070411,5.52,1.2,73.83,82.33,1.9,593.55,55.91
2002070412,5.92,2.02,73.79,78.65,2.5,629.6,52.55
2002070413,7.18,2.61,73.7,72.95,3.54,583.17,63.84
2002070414,9.73,2.24,73.65,65.9,4.07,493.85,13.93
2002070415,9.5,1.48,73.65,69.09,4.11,355.15,55.99
2002070416,8.26,1.05,73.66,79.23,3.27,200.1,53.61
2002070417,7.3,0.69,73.67,89.43,2.13,41.15,52.57
2002070418,7.06,0.54,73.68,94.54,1.64,0,48.77
2002070419,7.3,0.45,73.7,96.58,1.63,0,46.25
2002070420,7.41,0.41,73.73,99.07,1.76,0,43.53
2002070421,7.57,0.46,73.75,100,2.17,0,25.8
2002070422,7.69,0.51,73.75,100,2.44,0,7.8
2002070423,7.65,0.52,73.74,100,2.58,0,40.05
2002070500,7.47,0.64,73.72,100,2.68,0,46.76
2002070501,7.25,0.79,73.69,100,2.56,0,22.04
2002070502,7.05,0.79,73.66,100,2.47,0,46.37
2002070503,6.94,0.72,73.63,100,2.26,0,55.33
2002070504,6.89,0.71,73.62,99.46,2.1,0,55.38
2002070505,6.87,0.79,73.63,99.26,2.5,0,78.24
2002070506,7.08,0.78,73.66,98.57,2.78,0,67.78
2002070507,7.6,0.67,73.71,96.87,2.76,48.88,68.81
2002070508,8.28,0.37,73.75,94.68,3.64,197.18,67.06
2002070509,8.8,0.53,73.76,91.62,4.35,341.4,66.49
2002070510,9.32,0.77,73.73,86.93,4.79,444.33,65.87
2002070511,10.04,0.77,73.69,81.15,5.2,651.97,32.9
2002070512,10.47,0.89,73.61,77.2,5.51,663.35,42.77
2002070513,10.41,0.91,73.53,76.22,5.76,635.92,36.68
2002070514,10.04,0.88,73.44,77.19,5.75,554.53,26.94
2002070515,9.77,0.76,73.39,77.28,5.32,417.45,26.25
2002070516,9.36,0.49,73.37,77.93,4.6,237.95,26.84
2002070517,7.89,0.35,73.39,85.45,3.06,49.5,27.87
2002070518,6.13,0.26,73.45,95.02,1.35,0,27.87
2002070519,5.67,0.18,73.51,94.98,0.63,0,26.77
2002070520,5.26,0.12,73.57,92.25,0.49,0,17.14
2002070521,4.61,0.07,73.58,89.1,0.57,0,20.5
2002070522,3.88,0.04,73.58,85.33,0.83,0,11.29
2002070523,2.97,0.02,73.56,80.41,1.05,0,3.02
2002070600,2.08,0,73.53,72.4,1.15,0,4.88
2002070601,1.15,0,73.52,64.63,1.23,0,3.11
2002070602,0.4,0,73.53,56.82,1.28,0,4.87
2002070603,0.09,0,73.52,49.3,1.25,0,23.73
2002070604,-0.31,0,73.54,44.79,1.17,0,11.98
2002070605,-0.35,0,73.58,39.8,1.09,0,18.73
2002070606,-0.02,0,73.64,33.92,1,0,19.94
2002070607,1.52,0,73.69,34.7,0.75,86.3,15.23
2002070608,5.54,0,73.76,27.06,1.44,313.17,12.98
2002070609,9.62,0,73.79,15.05,2.76,515.9,10.98
2002070610,13.18,0,73.76,9.69,3.2,678.42,11.06
2002070611,16.01,0,73.69,7.55,3.22,787.72,16.34
2002070612,18.03,0,73.59,6.69,3.33,812.3,16.9
2002070613,19.13,0,73.51,6.45,3.6,767.83,10.95
2002070614,19.36,0,73.45,6.67,3.73,679.75,3.45
2002070615,18.69,0,73.44,8.26,3.55,499.67,6.82
2002070616,16.56,0,73.5,15.96,3.49,287.6,8.06
2002070617,11.29,0,73.61,44.51,3.48,64.4,10.05
2002070618,7.06,0,73.73,77.67,3.56,0,11.77
2002070619,6.12,0,73.82,87.21,3.16,0,15.02
2002070620,5.65,0,73.89,90.44,2.25,0,5.8
2002070621,5.26,0,73.93,90.72,1.55,0,12.18
2002070622,4.94,0,73.95,89.26,0.89,0,2.23
2002070623,4.5,0,73.94,89.52,0.3,0,10.11
2002070700,4.14,0,73.93,89.21,0.13,0,9.56
2002070701,3.86,0,73.9,87,0.38,0,0.67
2002070702,3.33,0,73.87,85.41,0.65,0,8.23
2002070703,2.93,0,73.86,82.85,0.78,0,14.19
2002070704,2.73,0,73.88,78.35,0.78,0,27.12
2002070705,2.56,0,73.92,73.07,0.78,0,22.77
2002070706,2.32,0,73.96,67.66,0.81,0,26.35
2002070707,3.53,0,74,63.93,0.79,84.47,18.7
2002070708,7.25,0,74.04,49.85,1,311.3,16.7
2002070709,10.74,0,74.07,44.44,2.08,512.47,16.97
2002070710,13.32,0,74.04,36.55,2.52,672.72,17.34
2002070711,15.4,0,73.97,29.82,2.87,765.17,15.5
2002070712,16.78,0,73.87,25.72,3.34,808.83,12.35
2002070713,17.33,0,73.78,24.98,3.87,786.65,2.84
2002070714,17,0,73.71,27.43,4.38,668.1,9.36
2002070715,15.88,0,73.68,32.58,4.68,496.12,8.52
2002070716,13.95,0,73.7,41.27,4.66,291.02,3.2
2002070717,10.6,0,73.75,57.47,3.13,63.65,7.18
2002070718,7.13,0,73.82,77.16,1.56,0,6.99
2002070719,6.13,0,73.88,82.85,1.18,0,6.38
2002070720,5.88,0,73.93,83.59,1.13,0,9.02
2002070721,5.4,0,73.95,85.39,0.9,0,12.36
2002070722,4.96,0,73.94,86.96,0.73,0,24.2
2002070723,4.16,0,73.91,90.63,0.63,0,1.74
2002070800,3.11,0,73.85,96.91,0.52,0,15.68
2002070801,2.44,0,73.78,100,0.57,0,10.72
2002070802,2.27,0,73.72,98.94,0.66,0,4.29
2002070803,2,0,73.68,95.8,0.77,0,10.32
2002070804,1.45,0,73.66,93.22,0.87,0,10.29
2002070805,0.68,0,73.67,89.57,1.01,0,7.67
2002070806,0.41,0,73.69,79.01,1.15,0,7.88
2002070807,2.93,0,73.72,65.51,1.04,85.18,5.86
2002070808,8.39,0,73.76,36.3,1.88,306.88,8.23
2002070809,13.23,0,73.77,24.05,2.71,505.58,9.15
2002070810,16.58,0,73.73,16.8,2.8,667.28,9.02
2002070811,18.89,0,73.65,13,2.65,771.15,17.17
2002070812,20.38,0,73.54,11.19,2.58,800.62,16.8
2002070813,21.13,0,73.43,10.58,2.67,752.85,21.39
2002070814,21.16,0,73.36,10.83,2.67,655.42,13.85
2002070815,20.19,0,73.35,12.88,2.86,498.08,6.84
2002070816,17.6,0,73.43,18.96,3.33,294.05,1.39
2002070817,12.59,0,73.55,36.71,2.95,65.65,4.92
2002070818,8.17,0,73.66,54.16,2.22,0,4.91
2002070819,5.8,0,73.75,67.52,1.38,0,4.63
2002070820,4.31,0,73.8,76.24,0.78,0,4.58
2002070821,3.43,0,73.81,79.77,0.5,0,3.77
2002070822,2.68,0,73.79,81.71,0.75,0,1.5
2002070823,1.88,0,73.75,81.07,1.01,0,2.64
2002070900,1.32,0,73.71,75.76,1.2,0,4.4
2002070901,0.84,0,73.67,67.5,1.34,0,38.52
2002070902,0.4,0,73.65,59.16,1.46,0,41.91
2002070903,0,0,73.63,52.21,1.53,0,31.69
2002070904,-0.4,0,73.64,48.98,1.56,0,45.4
2002070905,-0.96,0,73.68,48.61,1.59,0,46.44
2002070906,-1.62,0,73.74,48.96,1.63,0,31.21
2002070907,0.83,0,73.79,46.54,1.6,84.65,28.64
2002070908,6.81,0,73.85,25.18,2.98,309.23,26.78
2002070909,12.3,0,73.89,13.35,1.66,507.98,26.01
2002070910,16.39,0,73.88,7.45,0.54,673.75,25.73
2002070911,18.24,0,73.83,6.79,2.08,791.4,12.86
2002070912,19.04,0,73.77,6.94,3.26,804.03,26.96
2002070913,19.11,0,73.7,7.65,4.27,752.85,40.76
2002070914,18.34,0,73.65,9.53,5.14,661.6,12.69
2002070915,16.67,0,73.65,14.02,5.67,484.42,14.73
2002070916,14.22,0,73.71,22.97,5.33,283.67,13.07
2002070917,10.29,0,73.79,42.23,3.14,59.22,22.63
2002070918,6.54,0,73.88,68.03,1.46,0,27.99
2002070919,5.65,0,73.94,77.97,1.13,0,31.99
2002070920,6.14,0,73.99,80.67,0.96,0,36.02
2002070921,6.37,0,74,81.13,1.3,0,24.04
2002070922,6.07,0,73.97,85.31,1.16,0,12.75
2002070923,5.76,0,73.93,88.65,0.93,0,0.77
2002071000,5.54,0,73.91,91.03,0.95,0,4.75
2002071001,5.46,0,73.89,92.43,1.15,0,6.61
2002071002,5.41,0,73.85,93.61,1.16,0,9.51
2002071003,5.34,0,73.82,94.68,0.84,0,35.79
2002071004,5.2,0,73.79,95.84,0.43,0,61.79
2002071005,5.08,0,73.8,96.66,0.41,0,87.31
2002071006,5.11,0,73.82,96.08,0.36,0,93.38
2002071007,5.89,0,73.84,91.42,0.68,52.3,89.9
2002071008,7.8,0,73.91,82.15,2.01,225.38,88.03
2002071009,9.7,0,73.93,73.03,2.53,394.23,86.32
2002071010,11.38,0,73.9,63.78,2.73,534.38,84.46
2002071011,12.88,0,73.85,55.05,2.92,519.65,97.94
2002071012,14.25,0.03,73.8,47.05,3.3,517.92,98.59
2002071013,14.85,0.06,73.72,42.42,3.52,465,28.26
2002071014,14.97,0.11,73.64,41.22,3.72,385.58,94.03
2002071015,14.73,0.12,73.6,42.62,3.78,301.27,94.27
2002071016,13.66,0.09,73.62,49.52,3.27,162.32,94.53
2002071017,11.01,0.05,73.69,66.15,2,34.35,94.47
2002071018,8.92,0.02,73.76,79.47,1.4,0,98.04
2002071019,8.36,0.01,73.81,85.27,1.51,0,99.56
2002071020,7.95,0.02,73.84,88.93,1.34,0,100
2002071021,7.65,0.02,73.9,90.84,0.97,0,99.85
2002071022,7.33,0.02,73.92,92.42,0.7,0,99.47
2002071023,7.04,0.02,73.91,93.44,0.45,0,99.05
2002071100,6.84,0.02,73.92,92.96,0.42,0,100
2002071101,6.62,0.03,73.9,91.94,0.49,0,96.43
2002071102,6.36,0.07,73.86,91.22,0.51,0,98.27
2002071103,6.17,0.12,73.83,90.53,0.52,0,93.43
2002071104,6.04,0.15,73.82,89.7,0.51,0,88.92
2002071105,5.89,0.24,73.84,89.14,0.57,0,95.72
2002071106,5.67,0.3,73.9,88.78,0.69,0,99.48
2002071107,6.34,0.3,73.9,83.15,0.55,53.62,75.92
2002071108,8.23,0.04,73.93,68.22,1.34,252.43,57.03
2002071109,10.49,0.03,73.96,53.5,2.24,445.83,39.23
2002071110,13.06,0.05,73.95,40.27,3.14,599.25,23.68
2002071111,14.99,0.09,73.88,31.61,3.64,696.2,9.4
2002071112,16.4,0.17,73.8,26.2,3.84,676.25,17.02
2002071113,17.01,0.18,73.71,23.28,3.77,659.85,15.62
2002071114,17.09,0.18,73.64,22.36,3.55,562.45,48.41
2002071115,16.7,0.17,73.62,23.59,3.25,445.7,34.36
2002071116,15.18,0.15,73.65,33.11,2.3,256.42,26.8
2002071117,11.87,0.07,73.71,51.78,1.44,59.6,21.37
2002071118,10.01,0.03,73.77,63.43,1.31,0,12.05
2002071119,9.02,0.02,73.84,73.5,1.13,0,19.2
2002071120,8.55,0.03,73.89,81.84,1.17,0,22.94
2002071121,8.28,0.03,73.91,86.93,1.17,0,35.3
2002071122,7.93,0.02,73.92,90.58,0.6,0,23.82
2002071123,7.53,0.01,73.92,92.75,0.35,0,18.07
2002071200,7.13,0.01,73.92,93.46,0.36,0,63.22
2002071201,6.85,0.03,73.9,92.17,0.39,0,67.73
2002071202,6.53,0.03,73.89,90.44,0.41,0,34.25
2002071203,6.33,0.02,73.88,87.38,0.38,0,61.32
2002071204,6.1,0.01,73.9,84.42,0.41,0,54.74
2002071205,5.91,0.01,73.94,80.64,0.46,0,47.71
2002071206,6.05,0.01,73.98,75.5,0.41,0,36.06
2002071207,6.9,0.01,74.03,70.78,0.18,73.2,20.08
2002071208,8.49,0,74.09,70.58,1.03,287.95,12.65
2002071209,10.08,0,74.14,66.99,2.12,503.25,1.04
2002071210,11.29,0,74.15,61.37,2.36,661.67,5.55
2002071211,12.81,0,74.11,53.57,2.6,767.22,4.94
2002071212,14.23,0,74.03,46.39,3.07,805.65,4.26
2002071213,15.28,0,73.93,41.86,3.71,769.65,4
2002071214,15.49,0,73.85,41.45,4.17,669.62,3.74
2002071215,14.84,0,73.82,44.39,4.38,497.65,4.79
2002071216,13.22,0,73.84,51.66,4.31,287.98,5.28
2002071217,10.36,0,73.91,67.42,3.2,66.43,7.17
2002071218,8.3,0,73.99,83.78,2.25,0,6.99
2002071219,7.78,0,74.05,89.56,1.8,0,10.49
2002071220,7.55,0,74.1,90.92,1.33,0,10.48
2002071221,7.08,0,74.13,93.34,0.78,0,11.5
2002071222,6.62,0,74.12,95.36,0.46,0,12.27
2002071223,6.2,0,74.09,96.75,0.4,0,6.8
2002071300,5.97,0,74.06,97.13,0.14,0,16.99
2002071301,5.58,0,74.02,98.83,0.15,0,3.12
2002071302,5.03,0,73.99,100,0.44,0,15.15
2002071303,4.42,0,73.95,100,0.68,0,19.65
2002071304,3.58,0,73.95,100,0.83,0,15.24
2002071305,2.8,0,73.97,100,0.93,0,14.76
2002071306,2.33,0,74.01,98.08,1.04,0,19.74
2002071307,3.86,0,74.04,79.24,1.81,84.97,13.03
2002071308,7.81,0,74.06,52.12,1.91,312.27,9.85
2002071309,12.67,0,74.09,30.96,0.68,523.47,7.34
2002071310,15.9,0,74.07,19.6,0.81,696.9,2.53
2002071311,17.98,0,74.01,14.86,1.6,792.42,11.19
2002071312,19.29,0,73.92,12.78,2.45,821.55,10.53
2002071313,19.79,0,73.8,12.83,3.4,776.38,13.93
2002071314,19.4,0,73.71,14.91,4.25,676.2,7.86
2002071315,18.15,0.07,73.69,19.51,4.8,498.55,11.65
2002071316,16.05,0.18,73.72,27.41,4.75,284.8,16.87
2002071317,12.26,0.02,73.78,44.24,2.81,64.03,28
2002071318,8.59,0.04,73.84,65.44,1.27,0,35.78
2002071319,7.77,0.05,73.91,70.93,1.02,0,42.28
2002071320,7.38,0.08,73.95,73.46,0.86,0,17.88
2002071321,7.45,0.2,73.97,73.81,0.5,0,18.05
2002071322,6.95,0.09,73.96,76.96,0.49,0,1.59
2002071323,6.48,0.02,73.93,79.59,0.68,0,5.15
2002071400,6.39,0.01,73.88,79.3,0.75,0,7.03
2002071401,6.28,0,73.82,77.98,0.82,0,5.55
2002071402,6.21,0,73.77,75.21,0.87,0,19.85
2002071403,6.22,0,73.74,71.78,0.89,0,19.35
2002071404,6.17,0,73.74,68.54,0.94,0,53.57
2002071405,6.12,0,73.78,65.19,0.99,0,69.97
2002071406,6.16,0,73.82,61.05,1.02,0,87.87
2002071407,7.07,0,73.84,59.24,0.88,57.72,77.96
2002071408,9.79,0,73.88,44.31,1.37,239.35,72.48
2002071409,12.78,0,73.92,31.39,1.55,422.05,68.65
2002071410,16.05,0,73.91,25.86,1.94,570.7,58.04
2002071411,18.63,0,73.86,20.96,2.34,651.47,63.43
2002071412,20.4,0,73.77,18.46,2.84,692.38,11.77
2002071413,21.13,0,73.67,17.9,3.33,659.08,72.69
2002071414,21.03,0,73.59,18.94,3.71,540.85,55.23
2002071415,20.08,0,73.56,21.72,4.02,419.48,49.86
2002071416,18.19,0,73.59,27.44,4.15,235.05,45.97
2002071417,14.28,0,73.67,42.98,2.67,54.72,42.18
2002071418,10.39,0,73.76,62.3,1.48,0,36.55
2002071419,8.96,0,73.84,71.12,1.17,0,23.24
2002071420,8.15,0,73.88,76.27,0.91,0,11.08
2002071421,8.11,0,73.91,76.72,0.34,0,10.45
2002071422,7.42,0,73.91,80.42,0.46,0,7.91
2002071423,6.43,0,73.89,84.95,0.84,0,0.83
2002071500,5.9,0,73.85,85.54,0.96,0,8.78
2002071501,5.58,0,73.8,83.13,1.01,0,4.41
2002071502,5.27,0,73.76,79.07,1.08,0,4.91
2002071503,4.86,0,73.74,74.25,1.16,0,9.52
2002071504,4.48,0,73.74,67.43,1.24,0,17.45
2002071505,4.05,0,73.77,60.43,1.31,0,12.02
2002071506,3.53,0,73.82,53.71,1.37,0,10.73
2002071507,5.55,0,73.86,48.22,1.21,89.55,8.01
2002071508,10.69,0,73.91,22.14,2.33,320.58,7.47
2002071509,15.18,0,73.94,19.94,1.41,530.15,8.3
2002071510,17.94,0,73.93,15.57,1.42,704.97,1.73
2002071511,19.72,0,73.87,11.76,1.62,800.55,10.57
2002071512,20.91,0,73.79,9.39,1.75,827.2,13.79
2002071513,21.55,0,73.7,8.09,2.06,781.15,15.74
2002071514,21.53,0,73.63,7.91,2.59,691.42,3.44
2002071515,20.74,0,73.59,8.88,3.15,517.33,3.15
2002071516,18.9,0,73.61,12.5,3.59,303.9,2.85
2002071517,13.63,0,73.67,31.03,2.05,74.85,2.56
2002071518,9.63,0,73.77,51.61,1.43,0,2.26
2002071519,8.51,0,73.89,64.99,1.23,0,4.17
2002071520,7.97,0,73.97,77.96,1.08,0,5.24
2002071521,7.67,0,74,85.67,0.79,0,6.44
2002071522,7.76,0,74,87.04,0.55,0,0.65
2002071523,7.74,0,73.99,87.6,0.26,0,4.53
2002071600,7.2,0,73.99,90.54,0.28,0,8.29
2002071601,6.34,0,73.97,94.8,0.61,0,0.48
2002071602,5.34,0,73.93,99.45,0.77,0,6.06
2002071603,4.72,0,73.89,100,0.86,0,7.36
2002071604,4.05,0,73.89,99.83,1.03,0,10.03
2002071605,3.4,0,73.93,97.32,1.14,0,8.97
2002071606,3.05,0,73.98,90.67,1.18,0,22.03
2002071607,5.24,0,74.03,72.73,1.18,87.35,15.12
2002071608,9.89,0,74.07,50.53,1.38,305.92,16.21
2002071609,13.8,0,74.1,38.6,1.4,514.75,17.9
2002071610,16.55,0,74.09,29.01,1.43,672.55,19.16
2002071611,18.52,0,74.05,23.21,1.86,803.92,4.49
2002071612,19.68,0,74,20.49,2.63,810.22,17.58
2002071613,20.13,0,73.94,19.96,3.29,790.22,2.2
2002071614,19.88,0,73.89,21.13,3.82,682.5,3.98
2002071615,18.93,0,73.89,23.98,4.23,500.95,10.68
2002071616,17.24,0,73.92,29.32,4.43,291.27,9.69
2002071617,13.86,0,73.99,42.42,3.09,71.35,7.11
2002071618,10.29,0,74.07,61.38,1.92,0,7.59
2002071619,9.72,0,74.16,69.33,2.05,0,8.21
2002071620,9.07,0,74.22,78.13,1.91,0,8.88
2002071621,8.95,0,74.24,82.41,1.67,0,15.32
2002071622,8.56,0,74.25,86.11,1.42,0,17.34
2002071623,8.13,0,74.25,89.1,1.08,0,50.37
2002071700,7.73,0,74.24,91.54,0.74,0,65.59
2002071701,7.38,0,74.2,93.37,0.56,0,81.2
2002071702,7.05,0,74.17,94.99,0.56,0,99.34
2002071703,6.8,0,74.16,96.14,0.5,0,84.44
2002071704,6.68,0,74.15,95.98,0.44,0,94.52
2002071705,6.71,0,74.17,93.99,0.3,0,95.67
2002071706,6.6,0,74.2,92.69,0.07,0,98.75
2002071707,7.23,0,74.23,87.99,0.43,49.45,98.61
2002071708,9.27,0.69,74.27,74.91,1.43,209.12,98.44
2002071709,11.12,1.09,74.28,65.58,2.21,371.9,99.65
2002071710,12.9,1.48,74.27,58.14,2.74,512.83,99.97
2002071711,14.31,2.23,74.21,52.78,3.23,618.62,99.9
2002071712,14.75,2.89,74.12,51.52,3.67,643.1,11.26
2002071713,13.98,3.24,74.06,55.52,3.81,554.08,20.34
2002071714,12.76,3.21,74.01,62.07,3.65,425.75,99.24
2002071715,11.65,2.5,73.99,68.31,3.19,295.52,98
2002071716,10.68,2,74,74.06,2.63,150.18,97.22
2002071717,9.77,0.97,74.04,80.11,1.73,33.8,96.2
2002071718,9.1,0.65,74.09,85.39,0.76,0,95.74
2002071719,8.86,0.35,74.12,87.34,0.33,0,95.15
2002071720,8.4,0.17,74.12,89.57,0.28,0,95.07
2002071721,7.67,0.09,74.12,92.9,0.51,0,97.16
2002071722,7.13,0.06,74.12,95.69,0.65,0,99.07
2002071723,6.87,0.04,74.11,97.17,0.66,0,99.42
2002071800,6.81,0.02,74.09,97.3,0.61,0,98.3
2002071801,6.7,0.01,74.06,97.41,0.6,0,99.45
2002071802,6.61,0.01,74.04,97.26,0.6,0,99.13
2002071803,6.52,0,74.03,97,0.62,0,99.48
2002071804,6.4,0,74.04,97.08,0.62,0,99.54
2002071805,6.34,0,74.07,96.66,0.6,0,99.34
2002071806,6.28,0,74.11,96,0.61,0,99.64
2002071807,7.27,0,74.14,89.95,0.83,58.9,93.11
2002071808,9.41,0,74.15,78.79,1.53,245.93,92.43
2002071809,12.15,0,74.15,64.4,2.41,409,93.14
2002071810,14.78,0,74.11,50.5,2.87,609.25,75.02
2002071811,16.57,0,74.03,42.67,3.36,722.78,69.22
2002071812,17.36,0,73.95,39.77,3.96,703.75,87.03
2002071813,17.55,0,73.86,39.24,4.4,705.55,99.92
2002071814,17.18,0,73.78,40.31,4.59,573.45,87.69
2002071815,16.35,0,73.74,42.72,4.63,404.05,87.74
2002071816,15.07,0,73.74,46.78,4.39,227.45,87.81
2002071817,12.57,0,73.78,57.49,2.91,47.35,89.78
2002071818,9.42,0,73.83,73.02,1.45,0,96.02
2002071819,8.35,0,73.88,77.91,1.05,0,97.6
2002071820,7.81,0,73.93,80.66,0.94,0,98.92
2002071821,7.54,0,73.95,82.98,0.82,0,99.19
2002071822,7.12,0,73.93,85.26,0.74,0,99.32
2002071823,6.62,0,73.9,88.2,0.74,0,99.93
2002071900,6.15,0,73.87,90.95,0.77,0,99.17
2002071901,5.9,0,73.83,92.1,0.76,0,99.6
2002071902,5.98,0,73.78,91.15,0.69,0,100
2002071903,6.09,0,73.75,90.3,0.64,0,99.83
2002071904,5.97,0,73.74,91.18,0.69,0,99.87
2002071905,5.79,0,73.75,92.46,0.72,0,99.91
2002071906,5.54,0,73.77,93.32,0.78,0,98.89
2002071907,6.82,0,73.79,83.9,1.16,59.05,96.23
2002071908,9.68,0,73.79,65.46,2.56,251.23,95.82
2002071909,13.14,0,73.79,45.66,3.62,427.9,93.85
2002071910,16.1,0,73.75,32.48,4.12,585.28,94.38
2002071911,18.19,0,73.68,24.82,4.23,704.85,81.62
2002071912,19.53,0,73.58,20.1,4.24,662.83,98.03
2002071913,20.2,0,73.47,17.52,4.24,646.33,81.74
2002071914,20.43,0,73.38,16.52,4.24,561.95,69.88
2002071915,20.21,0,73.34,17.18,4.31,421.95,59
2002071916,18.74,0,73.35,22.68,4.37,235.98,48.9
2002071917,14.65,0,73.41,42.3,3.66,61.05,37.38
2002071918,11.23,0,73.48,63,3.1,0,24.53
2002071919,9.65,0,73.55,75.83,2.17,0,14.14
2002071920,9.27,0,73.58,80.03,1.89,0,4.57
2002071921,8.91,0,73.58,82.72,1.64,0,10.58
2002071922,8.37,0,73.57,84.83,1.3,0,48.24
2002071923,7.85,0,73.54,85.21,1.03,0,81.2
