fecha,T2M,PRECTOTCORR,PS,RH2M,WS2M,ALLSKY_SFC_SW_DWN,CLOUD_AMT
2002010419,14.89,0.26,73.55,81.44,1.8,0,33.48
2002010420,14.4,0.1,73.59,86.6,2.16,0,33.52
2002010421,14.15,0.07,73.6,90.11,2.42,0,29.64
2002010422,13.8,0.06,73.62,92.73,1.88,0,1.89
2002010423,13.35,0.06,73.58,95.52,1.3,0,5.5
2002010500,13.13,0.05,73.51,95.96,1.66,0,28.36
2002010501,12.49,0.04,73.45,98.78,1.38,0,65.38
2002010502,12,0.03,73.41,99.97,1.23,0,52.92
2002010503,11.55,0.02,73.39,99.29,1.02,0,21.33
2002010504,10.92,0.02,73.41,97.49,0.87,0,30.67
2002010505,10.02,0.02,73.47,94.32,0.93,0,53.33
2002010506,11.57,0.02,73.54,74.43,2.17,96.9,31.8
2002010507,15.67,0.05,73.58,42.94,2.63,337.2,19.37
2002010508,20.66,0.03,73.62,24.65,1.93,608.7,3.76
2002010509,23.36,0.04,73.63,21.4,1.89,824.17,8.35
2002010510,25.32,0.05,73.61,20.37,2.6,992.47,11.43
2002010511,26.69,0.06,73.56,20.38,3.57,1076.15,16.04
2002010512,27.46,0.14,73.53,21.33,4.62,1104.03,15.04
2002010513,27.44,0.25,73.5,23.68,5.55,1071.82,15.28
2002010514,26.33,0.37,73.48,28.37,6.18,927.65,13.14
2002010515,24.42,0.5,73.48,35.3,6.34,725.5,20.56
2002010516,21.72,0.72,73.5,44.98,5.93,470.77,34.49
2002010517,18.73,0.97,73.54,56.15,4.81,245.18,46.16
2002010518,16.29,0.98,73.58,64.66,3.16,60.28,60.18
2002010519,14.28,0.82,73.62,73.83,1.68,0,80.23
2002010520,12.96,0.69,73.7,79.68,1.94,0,84.03
2002010521,11.87,0.55,73.81,85.14,2.11,0,90.95
2002010522,11.51,0.4,73.85,86.71,1.81,0,99.14
2002010523,11.42,0.32,73.83,86,1.47,0,62.2
2002010600,11.35,0.27,73.8,85.23,1.01,0,79.07
2002010601,11.19,0.2,73.75,85.02,0.83,0,96.94
2002010602,10.89,0.2,73.69,86.21,0.99,0,100
2002010603,10.68,0.22,73.66,86.12,0.98,0,100
2002010604,10.63,0.24,73.72,86.11,0.61,0,99.62
2002010605,10.54,0.24,73.74,85.45,1.28,0,99.63
2002010606,10.91,0.17,73.79,81.18,1.6,44.65,83.23
2002010607,12.25,0.19,73.84,71.7,1.91,153.8,66.92
2002010608,14.27,0.15,73.85,60.04,2.24,243.43,50.39
2002010609,16.57,0.16,73.84,50.1,2.22,342,6.8
2002010610,18.91,0.19,73.81,43.11,2.25,401.83,98.37
2002010611,20.15,0.21,73.76,40.03,2.95,559.62,100
2002010612,20.32,0.25,73.71,39.69,3.7,652.38,96.28
2002010613,19.87,0.29,73.68,40.69,4.16,458,99.91
2002010614,19.17,0.32,73.65,42.32,4.29,223.07,98.08
2002010615,18.21,0.33,73.62,44.7,4.24,188.73,98.01
2002010616,17.07,0.32,73.61,48.21,4.03,187.12,87.6
2002010617,15.73,0.27,73.65,53.51,3.6,90.1,99.37
2002010618,14.21,0.2,73.7,61.45,2.81,29.73,98.73
2002010619,12.85,0.14,73.75,69.95,2.18,0,98.01
2002010620,12.01,0.11,73.78,75.55,1.89,0,99.95
2002010621,11.45,0.1,73.82,80.09,1.5,0,96.7
2002010622,11,0.1,73.87,84.18,0.96,0,93.16
2002010623,10.65,0.1,73.85,87.88,0.34,0,76.02
2002010700,10.29,0.09,73.8,89.87,0.15,0,80.04
2002010701,10.11,0.07,73.76,90.34,0.32,0,78.11
2002010702,9.96,0.06,73.74,90.74,0.39,0,71.73
2002010703,9.74,0.05,73.71,91.28,0.47,0,66.73
2002010704,9.51,0.04,73.71,91.52,0.53,0,50.92
2002010705,9.25,0.03,73.74,91.97,0.58,0,55.04
2002010706,10.72,0.02,73.79,83.76,0.77,72.28,56.08
2002010707,14.06,0.04,73.81,64.12,0.78,258.38,54.69
2002010708,17.02,0.01,73.8,51.57,1.9,456.92,54.63
2002010709,19.42,0.02,73.78,44.24,2.64,656.15,54.91
2002010710,21.14,0.03,73.74,39.8,3.24,792.38,44.89
2002010711,22.01,0.06,73.69,37.89,3.72,1000.92,49.33
2002010712,22.91,0.08,73.63,36.14,4.1,980.58,3.47
2002010713,23.23,0.09,73.57,35.54,4.43,849.08,56.53
2002010714,22.92,0.09,73.52,36.32,4.74,593.78,80.38
2002010715,21.79,0.08,73.48,38.97,4.95,458.88,84.6
2002010716,19.85,0.06,73.47,44.36,4.94,360.95,81.98
2002010717,17.92,0.04,73.51,51.55,4.67,199.43,73.86
2002010718,15.95,0.04,73.58,60.98,3.98,58.33,64.72
2002010719,14.34,0.03,73.65,70.64,3.11,0,52.48
2002010720,13.39,0.03,73.7,77.24,2.45,0,29.62
2002010721,12.75,0.02,73.75,81.87,1.84,0,27.07
2002010722,12.26,0.02,73.78,85.32,1.28,0,27.17
2002010723,11.87,0.02,73.76,87.85,0.77,0,4.48
2002010800,11.45,0.02,73.71,90.7,0.29,0,31.17
2002010801,11.1,0.01,73.67,91.55,0.17,0,38.41
2002010802,10.76,0.02,73.66,92.99,0.04,0,49.74
2002010803,10.53,0.02,73.65,93.96,0.06,0,61.85
2002010804,10.21,0.01,73.67,95.35,0.19,0,73.54
2002010805,9.83,0.01,73.72,97.1,0.4,0,60.58
2002010806,11.22,0.01,73.78,88.04,0.89,82.07,45.26
2002010807,14.7,0.01,73.8,68.66,0.81,298.27,36.18
2002010808,17.7,0.51,73.79,55.48,1.71,553,26.87
2002010809,19.9,0.87,73.78,48.14,2.29,766.92,30.75
2002010810,21.98,1.4,73.75,42.03,2.84,950.38,59.28
2002010811,23.43,1.92,73.7,38.26,3.41,1071.75,31.28
2002010812,23.99,2.22,73.65,36.85,3.93,1093.12,22.3
2002010813,24.31,2.38,73.6,35.97,4.4,1002.95,1
2002010814,24.07,2.22,73.56,36.52,4.7,859.88,3.43
2002010815,23.03,1.84,73.54,39.16,4.76,650.85,49.85
2002010816,21.39,1.49,73.55,44.37,4.79,386.62,59.27
2002010817,19.09,0.78,73.6,54.04,4.66,207.52,62.11
2002010818,16.89,0.61,73.67,66.68,4.05,56.83,62.93
2002010819,15.31,0.63,73.73,78.93,3.12,0,61.7
2002010820,14.68,0.51,73.78,85.61,2.6,0,82.73
2002010821,14.36,0.45,73.82,89.09,2.32,0,91.94
2002010822,14.08,0.45,73.85,91.7,2.21,0,92.36
2002010823,13.83,0.54,73.84,93.27,2.2,0,66.09
2002010900,13.52,0.62,73.82,94.69,2.08,0,40.27
2002010901,13.1,0.72,73.81,96.22,1.74,0,12.81
2002010902,12.64,0.56,73.8,96.84,1.49,0,13.42
2002010903,12.11,0.53,73.82,96.5,1.32,0,39.59
2002010904,11.73,0.53,73.86,97.21,1.03,0,87.08
2002010905,11.33,0.59,73.91,98.06,0.86,0,65.24
2002010906,12.35,0.66,73.97,91.66,1.71,58.22,74.23
2002010907,13.99,0.87,74,80.25,2.71,225.38,78.3
2002010908,16,25.99,74.04,67.69,3.29,401.8,9.26
2002010909,17.74,26.86,74.05,57.79,3.7,598.05,12.18
2002010910,18.9,27.21,74.04,51.89,4.08,810.88,58.19
2002010911,19.45,29.53,74,49.08,4.49,935,65.62
2002010912,19.59,33.66,73.95,48.26,4.92,979.47,6.15
2002010913,19.44,35.1,73.9,49.15,5.22,936.85,6.54
2002010914,19.13,36.59,73.87,50.67,5.13,736.78,23.83
2002010915,18.14,31.96,73.86,54.13,4.76,465.3,51.38
2002010916,16.83,20.37,73.87,58.44,4.33,319.35,83.58
2002010917,15.41,12.17,73.9,64.81,3.65,156.77,85.59
2002010918,13.99,6.45,73.94,74.38,2.73,36.78,88.62
2002010919,12.93,4.18,73.97,82.73,2.17,0,90.06
2002010920,12.25,2.96,74,87.36,2.06,0,100
2002010921,11.68,3.11,74.05,91.03,1.66,0,100
2002010922,11.11,2.99,74.1,92.55,1.45,0,97.79
2002010923,10.53,2.8,74.1,92.96,1.27,0,99.83
2002011000,10.03,2.45,74.07,93.59,1.08,0,100
2002011001,9.31,1.54,74.03,95.26,0.88,0,98.55
2002011002,8.8,1.65,73.99,96.27,0.72,0,96.92
2002011003,8.67,1.54,73.98,95.95,0.67,0,91.07
2002011004,8.58,1.62,73.98,95.7,0.68,0,80.22
2002011005,8.4,1.6,74,95.41,0.68,0,71.13
2002011006,9.99,1.38,74.03,88.42,1.32,58.67,82.01
2002011007,12.21,1.67,74.04,76.48,2.46,205.27,87.17
2002011008,14.92,0.34,74.04,60.43,3.22,377.88,95.14
2002011009,17.51,0.41,74.02,47.73,3.64,562.35,87.91
2002011010,19.63,0.38,73.96,40.79,4.02,761.75,80.85
2002011011,21.2,0.6,73.9,36.47,4.52,904.9,82.56
2002011012,21.83,0.81,73.84,35.16,4.99,975.05,80.61
2002011013,21.85,1.19,73.8,35.37,5.33,934.38,80.78
2002011014,21.46,1.06,73.77,36.06,5.52,829.88,74.35
2002011015,20.6,1,73.74,37.23,5.6,650.4,7.81
2002011016,19.3,0.76,73.74,38.73,5.5,412.83,20.14
2002011017,17.5,0.46,73.78,41.03,5.06,229.48,51.02
2002011018,14.93,0.18,73.85,47.62,3.64,67.07,40.59
2002011019,12.12,0.12,73.93,60.59,1.87,0,28.31
2002011020,10.64,0.06,74,68.1,1.24,0,12.11
2002011021,9.54,0.04,74.07,72.57,1.03,0,5.79
2002011022,8.83,0.02,74.09,74.49,0.95,0,6.22
2002011023,8.21,0.02,74.06,75.81,0.94,0,0.92
2002011100,7.45,0.01,73.99,78.17,0.98,0,5.06
2002011101,6.67,0,73.92,80.95,1.03,0,4.15
2002011102,5.99,0,73.88,83.16,1.07,0,8.07
2002011103,5.41,0,73.87,84.98,1.11,0,17.21
2002011104,4.89,0,73.88,86.64,1.15,0,10.07
2002011105,4.45,0,73.92,87.98,1.2,0,10.41
2002011106,7.43,0,73.97,74.02,1.96,95.9,3.52
2002011107,11.93,0,73.98,49.9,3.22,344,5.99
2002011108,15.44,0,73.98,36.14,3.54,621.47,3.01
2002011109,18.15,0,73.96,29.06,3.65,855.05,1.89
2002011110,20.53,0,73.9,24.45,3.87,971.3,21.07
2002011111,22.41,0,73.84,21.77,4.22,1125.75,17.52
2002011112,23.59,0,73.78,20.7,4.65,1166.03,11.33
2002011113,24.06,0,73.74,20.86,5.11,1132.53,4.27
2002011114,23.78,0.01,73.7,22.32,5.47,1016.5,3.9
2002011115,22.79,0.02,73.68,25.17,5.6,798.53,15.59
2002011116,21.18,0.03,73.68,29.18,5.33,544.65,24.56
2002011117,19.15,0.02,73.72,34.37,4.77,306.85,22.81
2002011118,16.26,0.02,73.77,44.57,3.21,85.4,14.65
2002011119,12.95,0,73.82,63.35,1.41,0,11.2
2002011120,11.77,0.01,73.86,71.06,1.03,0,6.95
2002011121,10.98,0,73.91,75.46,0.88,0,11.3
2002011122,10.44,0,73.93,77.59,0.83,0,13.21
2002011123,10,0,73.89,78.92,0.77,0,14.11
2002011200,9.41,0,73.83,81.14,0.77,0,24.51
2002011201,8.7,0,73.78,84.24,0.84,0,26.28
2002011202,7.98,0,73.76,87,0.92,0,26.41
2002011203,7.35,0,73.75,89.1,0.98,0,8.88
2002011204,6.83,0,73.77,90.11,1.03,0,9.21
2002011205,6.39,0,73.81,90.6,1.06,0,4.83
2002011206,9.08,0,73.84,76.26,1.53,100.1,4.6
2002011207,13.17,0,73.85,56.26,2.09,358.75,3.58
2002011208,16.24,0,73.83,42.5,1.62,638.88,2.56
2002011209,19.11,0,73.8,32.15,1.2,871.9,1.54
2002011210,21.65,0,73.74,25.23,1.68,1046.88,3.86
2002011211,23.52,0,73.68,21.82,2.51,1149.6,4.36
2002011212,24.77,0,73.61,20.37,3.33,1188.72,4.63
2002011213,25.38,0,73.55,20.24,4.03,1094.53,14.63
2002011214,25.36,0,73.5,21.34,4.63,970.42,15.99
2002011215,24.5,0,73.47,23.98,5.01,793.2,17.89
2002011216,22.7,0,73.48,28.85,5.19,551.8,25.49
2002011217,20.13,0,73.52,37.02,5.05,311.12,25.2
2002011218,17.36,0,73.59,48.5,3.91,91.25,18.24
2002011219,15.58,0,73.66,59.53,2.6,0,14.48
2002011220,14.76,0,73.7,66.42,2.03,0,9.14
2002011221,13.93,0,73.74,74.1,1.33,0,15.57
2002011222,13.27,0,73.75,80.52,0.79,0,11.83
2002011223,12.63,0,73.71,84.8,0.48,0,8.63
2002011300,12.08,0,73.65,86.69,0.45,0,13.39
2002011301,11.39,0,73.6,89.45,0.57,0,11.82
2002011302,10.68,0,73.57,92.46,0.71,0,10.22
2002011303,10.13,0,73.56,94.3,0.81,0,16.01
2002011304,9.71,0,73.56,94.87,0.85,0,10.42
2002011305,9.21,0,73.6,95.45,0.9,0,14.14
2002011306,11.12,0,73.64,82.81,1.19,92.25,6.94
2002011307,15.26,0,73.67,59.36,1.34,346.7,7.91
2002011308,18.51,0,73.67,44.28,1.06,622.42,1.88
2002011309,21.11,0,73.64,34.86,1.19,844.25,7.62
2002011310,23.21,0.01,73.6,29.34,1.92,1007.83,17.43
2002011311,24.8,0.04,73.53,26.08,2.62,1128.82,14.25
2002011312,25.87,0.06,73.47,24.21,3.17,1161.62,8.61
2002011313,26.42,0.07,73.41,23.45,3.61,1136.75,2.67
2002011314,26.42,0.09,73.35,23.5,3.89,1016.88,4.66
2002011315,25.8,0.09,73.31,24.89,4.22,840.78,4.31
2002011316,24.36,0.06,73.31,28.42,4.58,592.38,12.58
2002011317,22.19,0.04,73.36,34.82,4.59,340.42,12.44
2002011318,19.21,0.02,73.43,46.29,3.38,98.43,6.81
2002011319,16.7,0.01,73.5,61.94,1.79,0,5.4
2002011320,15.63,0.01,73.57,70.58,1.2,0,1.89
2002011321,14.59,0,73.63,78.21,0.69,0,4.91
2002011322,13.92,0,73.68,80.04,0.49,0,6.26
2002011323,13.52,0,73.68,79.73,0.24,0,8
2002011400,13.08,0.01,73.65,81.1,0.21,0,8.41
2002011401,12.27,0,73.62,84.59,0.54,0,7.97
2002011402,11.49,0,73.62,87.77,0.77,0,9.17
2002011403,10.76,0,73.64,90.43,0.89,0,24.37
2002011404,10.07,0,73.68,92.47,0.98,0,39.03
2002011405,9.34,0,73.74,94.5,1.04,0,30.54
2002011406,11.59,0,73.79,81.04,1.49,86.3,16.35
2002011407,15.83,0,73.82,54.15,2.08,345.62,7.59
2002011408,18.83,0,73.83,35.66,2.18,617.2,1.5
2002011409,21.35,0,73.82,26.01,2.24,843.28,4.62
2002011410,23.46,0.01,73.78,21.15,2.7,1004.8,13.99
2002011411,25.06,0.02,73.73,19.17,3.43,1098.32,21.73
2002011412,26.04,0.08,73.67,19.08,4.2,1076.53,18.68
2002011413,26.28,0.15,73.61,20.72,4.97,1026.03,1.25
2002011414,25.56,0.25,73.57,24.12,5.59,970.7,11.49
2002011415,23.94,0.33,73.56,29.56,5.99,773.35,15.22
2002011416,21.57,0.34,73.59,37.28,5.96,557.05,14.93
2002011417,18.86,0.49,73.65,47.62,5.49,302.25,26.28
2002011418,16.34,0.58,73.73,60.49,4.53,76.03,38.35
2002011419,14.67,0.83,73.8,73.08,3.2,0,57.13
2002011420,13.89,1.03,73.84,80.89,2.36,0,96.58
2002011421,13.43,1.27,73.85,85.72,1.84,0,98.93
2002011422,13.05,1.5,73.83,89.26,1.41,0,99.5
2002011423,12.71,1.57,73.79,91.85,1.19,0,98.1
2002011500,12.44,1.45,73.74,93.59,1.19,0,99.84
2002011501,12.04,1.25,73.71,95.54,0.81,0,99.04
2002011502,11.68,1.05,73.69,96.54,0.65,0,98.36
2002011503,11.41,0.84,73.69,96.82,0.46,0,98.85
2002011504,10.95,0.61,73.72,97.08,0.29,0,96.13
2002011505,10.7,0.39,73.76,96.68,0.51,0,90.14
2002011506,11.35,0.3,73.82,91.36,1.67,50.85,91.28
2002011507,12.78,0.26,73.85,79.68,2.36,238.27,91.46
2002011508,14.82,0.28,73.87,64.85,2.76,430.8,92.52
2002011509,17.31,0.28,73.85,51.92,3.07,637.12,94.47
2002011510,19.06,0.28,73.81,45.47,3.39,833.35,98.34
2002011511,20.24,0.28,73.75,42.13,3.82,955.15,94.31
2002011512,21.2,0.27,73.68,40.14,4.27,1001.17,74.18
2002011513,21.38,0.27,73.6,40.16,4.63,824.47,76.96
2002011514,20.76,0.28,73.55,42.12,4.93,624.58,78.65
2002011515,19.51,0.35,73.51,46.15,5.09,426.98,90.06
2002011516,17.57,0.47,73.51,53.16,5.05,347.55,89.74
2002011517,15.48,0.44,73.54,62.28,4.63,185.12,84.78
2002011518,13.67,0.31,73.6,71.41,3.91,57.12,78.21
2002011519,12.4,0.28,73.65,78.71,3.3,0,70.73
2002011520,11.7,0.34,73.69,82.55,2.87,0,36.79
2002011521,11.25,0.32,73.74,84.49,2.37,0,14.64
2002011522,10.92,0.36,73.76,85.76,2.02,0,11.91
2002011523,10.58,0.42,73.74,87.15,1.84,0,15.73
2002011600,10.21,0.49,73.68,88.89,1.7,0,28.21
2002011601,9.88,0.54,73.63,90.61,1.66,0,58.71
2002011602,9.66,0.56,73.6,91.44,1.62,0,79.32
2002011603,9.51,0.53,73.6,91.48,1.47,0,78.4
2002011604,9.35,0.45,73.61,91.89,1.25,0,53.9
2002011605,9.19,0.35,73.65,92.53,0.92,0,54.26
2002011606,9.5,0.23,73.71,89.02,0.67,58.2,50.34
2002011607,10.24,0.17,73.76,82.22,0.6,246.32,46.37
2002011608,11.43,0.27,73.78,74.59,0.97,474.52,44.24
2002011609,13.36,0.3,73.78,64.86,1.33,695.03,48.69
2002011610,15.83,0.35,73.75,54.75,1.76,888.97,43.66
2002011611,17.44,0.51,73.7,49.39,2.51,1016.3,3.09
2002011612,18.14,0.71,73.65,47.96,3.31,950.55,18.79
2002011613,18.23,1.04,73.6,48.49,3.88,809.6,78.54
2002011614,17.79,1.43,73.55,50.56,4.29,582.4,80.63
2002011615,17.09,1.34,73.5,53.54,4.56,517.38,78.64
2002011616,15.86,1.35,73.49,58.66,4.57,353.98,83.38
2002011617,14.25,0.99,73.51,66.1,4.17,182.5,85.48
2002011618,12.57,0.9,73.58,75.59,3.24,49.62,86.52
2002011619,11.51,0.83,73.68,82.72,2.45,0,88.53
2002011620,10.99,0.72,73.75,86.07,2.28,0,80.9
2002011621,10.68,0.52,73.8,88.1,2.22,0,63.82
2002011622,10.36,0.35,73.83,89.76,1.96,0,47.93
2002011623,10.01,0.25,73.82,91.11,1.71,0,16.52
2002011700,9.58,0.22,73.78,92.84,1.41,0,61.78
2002011701,9.24,0.22,73.74,93.94,1.39,0,67.11
2002011702,8.93,0.21,73.71,94.45,1.41,0,67.75
2002011703,8.48,0.21,73.69,95.23,1.14,0,66.8
2002011704,8.05,0.17,73.7,96,0.95,0,64.2
2002011705,7.71,0.14,73.74,95.96,0.83,0,70.51
2002011706,8.32,0.08,73.79,88.38,1.37,43.33,76.39
2002011707,10.29,0.07,73.83,73.3,1.36,173.38,76.83
2002011708,13.11,0.23,73.85,59.29,1.31,299.05,79.03
2002011709,16.05,0.23,73.84,48.96,1.83,402.27,95.86
2002011710,18.42,0.3,73.81,42.51,2.69,679.65,71.05
2002011711,20.24,0.54,73.76,38.23,3.59,827.4,79.14
2002011712,21.28,1.14,73.69,35.82,4.36,808.12,80.63
2002011713,21.5,1.8,73.62,35.08,4.91,736.33,82.49
2002011714,20.96,2.66,73.56,35.67,5.21,610.35,87.96
2002011715,20.03,3.14,73.53,36.86,5.23,444.73,91.91
2002011716,18.67,2.71,73.53,39.24,5.02,259.6,96.06
2002011717,16.78,2.19,73.59,44.12,4.48,140.65,96.95
2002011718,14.58,1.89,73.69,52.78,3.29,41.22,97.48
2002011719,13.02,1.64,73.8,61.56,2.45,0,98.48
2002011720,12.16,1.69,73.89,66.21,2.18,0,95.97
2002011721,11.45,1.38,73.95,70.4,1.88,0,98.59
2002011722,10.9,1.14,73.99,73.51,1.58,0,53.37
2002011723,10.49,0.84,73.98,74.98,1.32,0,81.79
2002011800,10.18,0.59,73.93,75.27,1.04,0,92.2
2002011801,9.83,0.36,73.88,78.16,0.65,0,93.39
2002011802,9.45,0.21,73.85,78.96,0.39,0,84.05
2002011803,9.11,0.13,73.84,79.36,0.34,0,91.16
2002011804,8.71,0.07,73.85,81.44,0.42,0,85.55
2002011805,8.38,0.05,73.88,83.11,0.5,0,89.29
2002011806,9.4,0.05,73.94,77.23,0.77,30.7,96.2
2002011807,11.44,0.12,73.99,63.34,1.18,142.45,96.25
2002011808,13.87,0.19,74.01,52.15,1.7,259.98,98.73
2002011809,16.41,0.27,74,43.02,2.3,296.98,98.44
2002011810,18.68,0.35,73.96,36.28,2.99,344.75,2.91
2002011811,20.53,0.61,73.9,31.58,3.62,385.5,4.12
2002011812,21.71,0.84,73.82,29.02,4.18,435.77,9.51
2002011813,22.43,1.21,73.74,27.57,4.64,450.17,99.43
2002011814,22.53,1.38,73.65,27.2,4.95,317.5,99.73
2002011815,21.91,1.68,73.59,28.27,5.02,244.38,99.34
2002011816,20.66,1.73,73.56,30.75,4.84,148.48,99.35
2002011817,18.92,0.92,73.57,34.74,4.44,84.9,100
2002011818,16.46,0.76,73.64,43.37,3.07,24.02,100
2002011819,14.28,0.65,73.71,55.27,2.02,0,100
2002011820,13.61,0.53,73.77,58.53,2.1,0,34.61
2002011821,12.81,0.4,73.82,62.11,2.07,0,55.42
2002011822,12.04,0.32,73.86,65.53,1.92,0,95.76
2002011823,11.46,0.21,73.86,69.06,1.56,0,100
2002011900,11.03,0.13,73.83,72.63,1.13,0,100
2002011901,10.41,0.08,73.78,77.32,0.81,0,100
2002011902,9.88,0.04,73.75,77.86,0.71,0,100
2002011903,9.35,0.03,73.75,77.78,0.59,0,100
2002011904,8.74,0.02,73.76,79.51,0.53,0,100
2002011905,8.21,0.03,73.79,82.13,0.62,0,99.72
